"Year","Quarter","Area","Fleet","Catch"
1973,1,1,1,0.0191640684852002
1974,1,1,1,0.546140452698781
1975,1,1,1,0.13787
1976,1,1,1,2.35702750435287
1977,1,1,1,12.561230412072
1978,1,1,1,2.04802669762043
1979,1,1,1,16.9303540336622
1980,1,1,1,5.46140452698781
1981,1,1,1,45.3296575739988
1982,1,1,1,16.3842135809634
1983,1,1,1,33.5246350783517
1984,1,1,1,37.3476182472432
1985,1,1,1,38.8180031108532
1986,1,1,1,192.031371886245
1987,1,1,1,57.44893
1988,1,1,1,58.69216
1989,1,1,1,55.82171
1990,1,1,1,171.20593
1991,1,1,1,185.18388
1992,1,1,1,150.40249
1993,1,1,1,26.4618
1994,1,1,1,15.8376
1995,1,1,1,22.2795
1996,1,1,1,16.11429
1997,1,1,1,41.19606
1998,1,1,1,15.96337
1999,1,1,1,64.91564
2000,1,1,1,83.34813
2001,1,1,1,17.8863
2002,1,1,1,22.98942
2003,1,1,1,57.06944
2004,1,1,1,41.4845
2005,1,1,1,29.26557
2006,1,1,1,16.98932
2007,1,1,1,18.86561
2008,1,1,1,14.48213
2009,1,1,1,19.48722
2010,1,1,1,22.17142
2011,1,1,1,13.71976
2012,1,1,1,87.86791
2013,1,1,1,29.17601
2014,1,1,1,51.7005
2015,1,1,1,49.66466
2016,1,1,1,44.7265
2017,1,1,1,29.4706
2018,1,1,1,51.2147
2019,1,1,1,35.66821
1972,2,1,1,6.46875
1973,2,1,1,0.0128303540336622
1974,2,1,1,0.36564132327336
1975,2,1,1,27.26161
1976,2,1,1,3.52540116656994
1977,2,1,1,22.4097504352873
1978,2,1,1,15.3711549622751
1979,2,1,1,11.3348810214742
1980,2,1,1,11.1564132327336
1981,2,1,1,46.1377098316889
1982,2,1,1,24.9692396982008
1983,2,1,1,34.6847609982589
1984,2,1,1,46.1842502611724
1985,2,1,1,37.2286737086477
1986,2,1,1,141.725105513639
1987,2,1,1,67.68376
1988,2,1,1,22.80182
1989,2,1,1,40.81493
1990,2,1,1,2.24
1991,2,1,1,42.3458
1992,2,1,1,23.63467
1993,2,1,1,25.28572
1994,2,1,1,29.29957
1995,2,1,1,58.97516
1996,2,1,1,80.57143
1997,2,1,1,23.71896
1998,2,1,1,16.00733
1999,2,1,1,47.61368
2000,2,1,1,55.95388
2001,2,1,1,41.27471
2002,2,1,1,73.37677
2003,2,1,1,61.68528
2004,2,1,1,57.66139
2005,2,1,1,34.26709
2006,2,1,1,17.63802
2007,2,1,1,16.42792
2008,2,1,1,38.89464
2009,2,1,1,48.33864
2010,2,1,1,16.56984
2011,2,1,1,6.18344
2012,2,1,1,59.96144
2013,2,1,1,31.73208
2014,2,1,1,30.01982
2015,2,1,1,8.56547
2016,2,1,1,18.68611
2017,2,1,1,10.91246
2018,2,1,1,25.13977
2019,2,1,1,10.59023
1973,3,1,1,1.01973948926291
1974,3,1,1,0.0626813697040046
1976,3,1,1,0.270519628554846
1977,3,1,1,1.44167150319211
1978,3,1,1,7.23505513639002
1979,3,1,1,1.94312246082414
1980,3,1,1,1.46014369704005
1981,3,1,1,5.20255368543239
1982,3,1,1,1.88044109112014
1983,3,1,1,3.84767331398723
1984,3,1,1,4.28644290191526
1985,3,1,1,4.45520120719675
1986,3,1,1,22.0397323737667
1987,3,1,1,20.16825
1988,3,1,1,0.55897
1989,3,1,1,0.97363
1990,3,1,1,2.49329
1993,3,1,1,0.58804
1994,3,1,1,1.58376
1995,3,1,1,2.62112
1997,3,1,1,2.49673
2000,3,1,1,9.39863
2001,3,1,1,0.76027
2002,3,1,1,1.31454
2003,3,1,1,4.27771
2004,3,1,1,1.47404
2005,3,1,1,3.70641
2006,3,1,1,2.15713
2007,3,1,1,0.93087
2008,3,1,1,0.22009
2009,3,1,1,1.04964
2011,3,1,1,0.64146
2013,3,1,1,3.79347
2014,3,1,1,0.60273
2015,3,1,1,1.0003
2016,3,1,1,0.34716
2017,3,1,1,1.11662
2018,3,1,1,1.37843
2019,3,1,1,1.232
1973,4,1,1,0.000896088218224028
1974,4,1,1,0.0255368543238537
1976,4,1,1,0.110211700522345
1977,4,1,1,0.587347649448636
1978,4,1,1,0.0957632037144515
1979,4,1,1,0.791642484039466
1980,4,1,1,0.255368543238537
1981,4,1,1,2.11955890887986
1982,4,1,1,0.766105629715612
1983,4,1,1,1.56757060940221
1984,4,1,1,1.74632858966918
1985,4,1,1,1.81508197330238
1986,4,1,1,8.97915022634939
1987,4,1,1,6.31531
1988,4,1,1,0.37264
1989,4,1,1,1.785
1990,4,1,1,3.32439
1991,4,1,1,0.63203
1992,4,1,1,2.1486
1993,4,1,1,1.17608
1994,4,1,1,3.9594
1996,4,1,1,1.34286
1997,4,1,1,1.24837
1998,4,1,1,6.02931
1999,4,1,1,15.77707
2000,4,1,1,0.25484
2001,4,1,1,2.14677
2002,4,1,1,4.10418
2003,4,1,1,2.06989
2004,4,1,1,3.48383
2005,4,1,1,1.08864
2006,4,1,1,5.00829
2007,4,1,1,2.11145
2008,4,1,1,0.13152
2009,4,1,1,1.38282
2010,4,1,1,1.40077
2011,4,1,1,2.13678
2012,4,1,1,7.06221
2013,4,1,1,3.40304
2014,4,1,1,5.00093
2015,4,1,1,1.88192
2016,4,1,1,1.73646
2017,4,1,1,0.76
2018,4,1,1,13.26737
2019,4,1,1,1.8328
1952,1,2,1,0.855257556406982
1953,1,2,1,0.122179650915283
1955,1,2,1,0.610898254576415
1957,1,2,1,1.95487441464453
1958,1,2,1,4.88718603661132
1959,1,2,1,10.1409110259685
1960,1,2,1,0.122179650915283
1962,1,2,1,3.17667092379736
1963,1,2,1,11.7292464878672
1964,1,2,1,12.795435440613
1965,1,2,1,61.4432437537779
1966,1,2,1,178.220014293133
1967,1,2,1,873.796264756569
1968,1,2,1,520.160276993609
1969,1,2,1,173.465237453832
1970,1,2,1,74.0318963042741
1971,1,2,1,2.08464
1972,1,2,1,0.62377
1973,1,2,1,2.07171236696467
1974,1,2,1,5.57823
1975,1,2,1,13.3728000490349
1976,1,2,1,16.8537896594295
1977,1,2,1,13.382209382418
1978,1,2,1,19.2270145636441
1979,1,2,1,9.45316
1980,1,2,1,1.34929
1982,1,2,1,20.4203
1983,1,2,1,7.42852631758195
1984,1,2,1,7.16160422307365
1985,1,2,1,7.69355575989783
1986,1,2,1,69.4897401064283
1987,1,2,1,45.99343
1988,1,2,1,123.56404
1989,1,2,1,80.76207
1990,1,2,1,74.64321
1991,1,2,1,28.07064
1992,1,2,1,66.28566
1993,1,2,1,30.93781
1994,1,2,1,39.17385
1995,1,2,1,23.64687
1996,1,2,1,28.95714
1997,1,2,1,14.48366
1998,1,2,1,12
1999,1,2,1,443.1702
2000,1,2,1,280.19368
2001,1,2,1,53.76165
2002,1,2,1,35.17434
2003,1,2,1,36.50803
2004,1,2,1,17.71849
2005,1,2,1,70.14848
2006,1,2,1,59.73087
2007,1,2,1,55.23158
2008,1,2,1,27.88242
2009,1,2,1,71.37553
2010,1,2,1,91.87809
2011,1,2,1,39.38411
2012,1,2,1,105.567
2013,1,2,1,84.59429
2014,1,2,1,70.206
2015,1,2,1,10.66938
2016,1,2,1,12.941
2017,1,2,1,13.07376
2018,1,2,1,28.53347
2019,1,2,1,25.50256
1952,2,2,1,2.97999148573861
1953,2,2,1,0.42571306939123
1955,2,2,1,2.12856534695615
1957,2,2,1,6.81140911025969
1958,2,2,1,17.0285227756492
1959,2,2,1,35.3341847594721
1960,2,2,1,0.42571306939123
1962,2,2,1,11.068539804172
1963,2,2,1,40.8684546615581
1964,2,2,1,42.1455938697318
1965,2,2,1,121.183251150437
1966,2,2,1,324.114161798821
1967,2,2,1,1498.74142964956
1968,2,2,1,862.499967489149
1969,2,2,1,298.693047986781
1970,2,2,1,126.344033695726
1971,2,2,1,6.56841
1972,2,2,1,21.65996
1973,2,2,1,30.2503847977863
1974,2,2,1,48.61076
1975,2,2,1,21.9560399509651
1976,2,2,1,112.741023482333
1977,2,2,1,5.30449061758203
1978,2,2,1,22.056381336739
1979,2,2,1,34.30573
1980,2,2,1,21.19005
1981,2,2,1,21.58744
1982,2,2,1,17.18842
1983,2,2,1,24.5657064027246
1984,2,2,1,24.9533248190719
1985,2,2,1,27.1857343550447
1986,2,2,1,128.303380161771
1987,2,2,1,50.26997
1988,2,2,1,86.64078
1989,2,2,1,53.83264
1990,2,2,1,7.86764
1991,2,2,1,36.50817
1992,2,2,1,66.78233
1993,2,2,1,54.37483
1994,2,2,1,45.79016
1995,2,2,1,62.57773
1996,2,2,1,99.83366
1997,2,2,1,51.32596
1998,2,2,1,40.28572
1999,2,2,1,42.27736
2000,2,2,1,20.64221
2001,2,2,1,34.46575
2002,2,2,1,106.02838
2003,2,2,1,51.00563
2004,2,2,1,92.62043
2005,2,2,1,62.41865
2006,2,2,1,106.03804
2007,2,2,1,47.4964
2008,2,2,1,66.66381
2009,2,2,1,70.90999
2010,2,2,1,65.53475
2011,2,2,1,134.18781
2012,2,2,1,50.5284638461538
2013,2,2,1,56.92118
2014,2,2,1,90.50865
2015,2,2,1,25.59421
2016,2,2,1,66.7788
2017,2,2,1,60.73091
2018,2,2,1,65.8267
2019,2,2,1,88.72139
1952,3,2,1,1.67177522349936
1953,3,2,1,0.23882503192848
1955,3,2,1,1.1941251596424
1957,3,2,1,3.82120051085568
1958,3,2,1,9.55300127713921
1959,3,2,1,19.8224776500639
1960,3,2,1,0.23882503192848
1962,3,2,1,30.2227208301405
1963,3,2,1,194.817493065134
1964,3,2,1,212.85093816092
1965,3,2,1,111.61582752235
1966,3,2,1,62.5914962452107
1967,3,2,1,36.7428606385696
1968,3,2,1,8.42021528735632
1969,3,2,1,1.40734006385696
1970,3,2,1,1.4038
1971,3,2,1,6.34695
1972,3,2,1,0.90099
1973,3,2,1,0.41948466155811
1974,3,2,1,4.13073
1975,3,2,1,2.66667
1976,3,2,1,102.155593933589
1977,3,2,1,25.53846
1978,3,2,1,31.7730412899106
1979,3,2,1,41.86922
1980,3,2,1,5.63532
1981,3,2,1,4.87693
1982,3,2,1,0.2174
1983,3,2,1,13.3991950319285
1984,3,2,1,13.9988152234994
1985,3,2,1,14.7999469731801
1986,3,2,1,71.9781962707535
1987,3,2,1,22.80591
1988,3,2,1,52.54344
1989,3,2,1,30.59766
1990,3,2,1,31.12864
1991,3,2,1,37.04166
1992,3,2,1,43.47536
1993,3,2,1,37.95745
1994,3,2,1,18.92969
1995,3,2,1,45.39632
1996,3,2,1,34.18155
1997,3,2,1,29.59559
1998,3,2,1,25.38273
1999,3,2,1,38.14636
2000,3,2,1,46.54089
2001,3,2,1,26.54083
2002,3,2,1,72.47448
2003,3,2,1,43.3633
2004,3,2,1,56.16573
2005,3,2,1,40.04938
2006,3,2,1,69.37916
2007,3,2,1,34.40376
2008,3,2,1,29.48244
2009,3,2,1,118.32956
2010,3,2,1,82.89022
2011,3,2,1,101.18711
2012,3,2,1,51.9720561538461
2013,3,2,1,44.57595
2014,3,2,1,46.89319
2015,3,2,1,44.9494
2016,3,2,1,40.24839
2017,3,2,1,70.27458
2018,3,2,1,75.28233
2019,3,2,1,46.50703
1952,4,2,1,1.49297573435504
1953,4,2,1,0.213282247765006
1955,4,2,1,1.06641123882503
1957,4,2,1,3.4125159642401
1958,4,2,1,8.53128991060025
1959,4,2,1,17.7024265644955
1960,4,2,1,0.213282247765006
1962,4,2,1,87.5320784418902
1963,4,2,1,119.584815785441
1964,4,2,1,35.2080325287356
1965,4,2,1,23.7576775734355
1966,4,2,1,39.0743276628352
1967,4,2,1,22.7194449553001
1968,4,2,1,1.91954022988506
1969,4,2,1,3.43438449553001
1970,4,2,1,0.22027
1972,4,2,1,11.34653
1973,4,2,1,25.2057981736909
1974,4,2,1,20.68027
1975,4,2,1,8
1976,4,2,1,44.9864429246488
1977,4,2,1,51.15385
1978,4,2,1,10.2645328097063
1979,4,2,1,6.37187
1981,4,2,1,1.74615
1982,4,2,1,0.17391
1983,4,2,1,11.221922247765
1984,4,2,1,12.501615734355
1985,4,2,1,16.2438029118774
1986,4,2,1,66.6133234610473
1987,4,2,1,6.92647
1988,4,2,1,24.78113
1989,4,2,1,91.93234
1990,4,2,1,13.42992
1991,4,2,1,13.14684
1992,4,2,1,35.11087
1993,4,2,1,42.31831
1994,4,2,1,40.12595
1995,4,2,1,26.45333
1996,4,2,1,14.59908
1997,4,2,1,42.93469
1998,4,2,1,80.33155
1999,4,2,1,58.58266
2000,4,2,1,91.20174
2001,4,2,1,31.91272
2002,4,2,1,49.57588
2003,4,2,1,105.12371
2004,4,2,1,84.20161
2005,4,2,1,50.2428
2006,4,2,1,61.48217
2007,4,2,1,67.82641
2008,4,2,1,95.29635
2009,4,2,1,80.39676
2010,4,2,1,69.86211
2011,4,2,1,70.41561
2012,4,2,1,49.57491
2013,4,2,1,44.01091
2014,4,2,1,39.79659
2015,4,2,1,83.16241
2016,4,2,1,60.35234
2017,4,2,1,37.36629
2018,4,2,1,13.71539
2019,4,2,1,65.05665
1968,1,4,1,0.82143
1969,1,4,1,17.1601
1970,1,4,1,23.21768
1971,1,4,1,0.26087
1973,1,4,1,0.09092
1975,1,4,1,5.88483
1976,1,4,1,17.61659
1977,1,4,1,82.86813
1978,1,4,1,86.55549
1979,1,4,1,81.5
1980,1,4,1,34.4602
1981,1,4,1,22.8
1982,1,4,1,85.86667
1983,1,4,1,12.6
1984,1,4,1,5.6
1985,1,4,1,92.2
1986,1,4,1,28.2
1987,1,4,1,17.2
1988,1,4,1,2.26415
1989,1,4,1,12
1990,1,4,1,25.60001
1991,1,4,1,25.6587
1992,1,4,1,23.02335
1994,1,4,1,0.49716
1996,1,4,1,23.158335236826
1997,1,4,1,288.04164492921
1998,1,4,1,92.9112046908972
1999,1,4,1,218.557238665783
2000,1,4,1,371.808194706508
2001,1,4,1,213.538029413434
2002,1,4,1,260.7432
2003,1,4,1,0.992
2004,1,4,1,3.1288
2005,1,4,1,6.93965
2006,1,4,1,30.13863
2007,1,4,1,14.8797
2008,1,4,1,8.58929
2009,1,4,1,1.885
2013,1,4,1,0.342
2015,1,4,1,0.325
2016,1,4,1,2.77542
2017,1,4,1,6.21208
2018,1,4,1,6.40991
2019,1,4,1,4.59398
1968,2,4,1,1.64286
1969,2,4,1,79.67979
1970,2,4,1,19.51734
1971,2,4,1,7.56522
1972,2,4,1,1.25967
1973,2,4,1,0.45455
1974,2,4,1,0.62827
1975,2,4,1,1.21213
1976,2,4,1,20.04425
1977,2,4,1,41.7757
1978,2,4,1,28.61834
1979,2,4,1,0.3
1980,2,4,1,56.26021
1981,2,4,1,18
1982,2,4,1,8.35429
1983,2,4,1,2
1984,2,4,1,0.56686
1985,2,4,1,6.75238
1986,2,4,1,175.45257
1987,2,4,1,9.61371
1988,2,4,1,0.22642
1989,2,4,1,2.6
1990,2,4,1,10.2
1991,2,4,1,118.68531
1992,2,4,1,113.3304
1993,2,4,1,130.77702
1994,2,4,1,134.45107
1995,2,4,1,381.67237
1996,2,4,1,789.176741952578
1997,2,4,1,847.954630034285
1998,2,4,1,430.088755309103
1999,2,4,1,449.652270877017
2000,2,4,1,177.878756196862
2001,2,4,1,473.414538660371
2002,2,4,1,57.12253
2003,2,4,1,9.24
2004,2,4,1,2.98803
2005,2,4,1,61.63117
2006,2,4,1,46.41749
2007,2,4,1,0.123853951296789
2008,2,4,1,0.20067
2009,2,4,1,1.37
2012,2,4,1,7.526
2016,2,4,1,2.57557
2017,2,4,1,6.0132
2018,2,4,1,13.51529
2019,2,4,1,37.45032
1961,3,4,1,19
1964,3,4,1,63
1965,3,4,1,30
1966,3,4,1,31
1967,3,4,1,41
1968,3,4,1,76.71429
1969,3,4,1,101.1764
1970,3,4,1,207
1971,3,4,1,88.13044
1972,3,4,1,19.54144
1973,3,4,1,46.45454
1974,3,4,1,42.78534
1975,3,4,1,15.13003
1976,3,4,1,25.15381
1977,3,4,1,23.27827
1978,3,4,1,14.00897
1979,3,4,1,5.6342
1980,3,4,1,24.32902
1981,3,4,1,18.26005
1982,3,4,1,13.50384
1983,3,4,1,0.5201
1984,3,4,1,5.51482
1985,3,4,1,11.50299
1986,3,4,1,35.82113
1987,3,4,1,34.42286
1988,3,4,1,10.30188
1989,3,4,1,12.65013
1990,3,4,1,4.28694
1991,3,4,1,52.75846
1992,3,4,1,108.14033
1993,3,4,1,147.19597
1994,3,4,1,68.61068
1995,3,4,1,130.28293
1996,3,4,1,38.1632327696459
1998,3,4,1,0.21671
1999,3,4,1,1.1163485923214
2000,3,4,1,0.14303
2001,3,4,1,3.28751494719828
2002,3,4,1,2.25559
2003,3,4,1,23.67974
2004,3,4,1,0.53951
2005,3,4,1,9.47117
2006,3,4,1,10.99285
2007,3,4,1,3.33143604870321
2008,3,4,1,1.02396
2016,3,4,1,0.47065
2017,3,4,1,0.34801
2018,3,4,1,69.20768
2019,3,4,1,51.72783
1968,4,4,1,115.82143
1969,4,4,1,0.9837
1970,4,4,1,3.26497
1971,4,4,1,1.04348
1972,4,4,1,0.1989
1974,4,4,1,4.58639
1975,4,4,1,0.77301
1976,4,4,1,12.18538
1977,4,4,1,45.14219
1978,4,4,1,26.81719
1979,4,4,1,30.5658
1980,4,4,1,6.95056
1981,4,4,1,0.93995
1982,4,4,1,34.2752
1983,4,4,1,1.8799
1984,4,4,1,31.31832
1985,4,4,1,45.14463
1986,4,4,1,29.3263
1987,4,4,1,65.16343
1988,4,4,1,5.20755
1989,4,4,1,97.14987
1990,4,4,1,5.91305
1991,4,4,1,17.89754
1992,4,4,1,23.50591
1993,4,4,1,40.02701
1994,4,4,1,32.67113
1995,4,4,1,38.71465
1996,4,4,1,20.5017100409497
1997,4,4,1,2.00370503650496
1998,4,4,1,0.78329
1999,4,4,1,20.4580418648778
2000,4,4,1,0.643029096630577
2001,4,4,1,1.45992697899652
2002,4,4,1,0.06266
2003,4,4,1,7.13007
2004,4,4,1,1.24566
2005,4,4,1,0.41908
2006,4,4,1,7.47102
2007,4,4,1,2.54364
2008,4,4,1,1.49906
2009,4,4,1,0.732
2016,4,4,1,1.596
2019,4,4,1,113.01206
2001,1,5,1,36.54633
1999,2,5,1,1.82869
1965,3,5,1,2
1966,3,5,1,5
1998,3,5,1,30.57606
1999,3,5,1,56.60477
2000,3,5,1,123.62433
2001,3,5,1,71.05814
2002,3,5,1,0.43308
2003,3,5,1,2.94919
2004,3,5,1,1.903
2008,3,5,1,3.75396
2009,3,5,1,8.55515
2014,3,5,1,22.443
2015,3,5,1,35.256
2016,3,5,1,79.36104
2018,3,5,1,6.59228
2019,3,5,1,0.168
1998,4,5,1,37.42394
1999,4,5,1,82.6606
2000,4,5,1,166.59567
2001,4,5,1,78.83953
2002,4,5,1,0.69992
2003,4,5,1,9.41499
2004,4,5,1,39.097
2005,4,5,1,23.695
2006,4,5,1,12.44806
2007,4,5,1,47.55748
2008,4,5,1,115.12043
2010,4,5,1,38.22
2011,4,5,1,35.92868
2012,4,5,1,38.422
2013,4,5,1,38.136
2014,4,5,1,37.1
2015,4,5,1,45.084
2016,4,5,1,134.36268
2017,4,5,1,223.261
2018,4,5,1,280.36452
2019,4,5,1,321.5025
2007,1,6,1,24.44252
2008,1,6,1,1.23911
2009,1,6,1,0.49
2017,1,6,1,0.47265
2019,1,6,1,0.98327
1977,2,6,1,15.12904
2009,2,6,1,0.92
2016,2,6,1,0.00451
2017,2,6,1,0.0426
2018,2,6,1,22.49853
2019,2,6,1,8.25568
1965,3,6,1,2
1966,3,6,1,5
1977,3,6,1,3.80666
1997,3,6,1,0.401
1999,3,6,1,32.92511
2002,3,6,1,7.3
2006,3,6,1,5.89609
2008,3,6,1,9.02992
2009,3,6,1,5.69704
2012,3,6,1,0.277
2016,3,6,1,29.73595
2017,3,6,1,42.1296
2018,3,6,1,67.85454
2019,3,6,1,53.743
1997,4,6,1,14
1998,4,6,1,2
1999,4,6,1,16.17097
2002,4,6,1,31.8
2005,4,6,1,0.29393
2006,4,6,1,23.65585
2008,4,6,1,0.1806
2009,4,6,1,27.52681
2016,4,6,1,0.96492
2017,4,6,1,24.6368
2018,4,6,1,1.408
2019,4,6,1,71.10843
1963,1,7,1,29.1562575047329
1964,1,7,1,10.9335965642748
1965,1,7,1,14.5781287523664
1966,1,7,1,18.222660940458
1967,1,7,1,10.9335965642748
1968,1,7,1,21.8671931285496
1969,1,7,1,14.5781287523664
1970,1,7,1,2.51472720978321
1971,1,7,1,4.70144652263817
1972,1,7,1,4.51921991323359
1973,1,7,1,9.986018195371
1974,1,7,1,7.01885180113589
1975,1,7,1,3.79148815373436
1976,1,7,1,9.13675047022902
1977,1,7,1,2.52607188790229
1978,1,7,1,3.37940961304428
1979,1,7,1,3.66792218809161
1980,1,7,1,4.01124253632087
1981,1,7,1,7.66391472441247
1982,1,7,1,19.9905635201621
1983,1,7,1,8.8655903464827
1984,1,7,1,6.55936506798499
1985,1,7,1,5.85582457439579
1986,1,7,1,7.08776034822926
1987,1,7,1,13.4234303482293
1988,1,7,1,2.75624034822926
1989,1,7,1,4.61237034822926
1990,1,7,1,6.48565034822926
1991,1,7,1,0.996990348229259
1992,1,7,1,29.0929503482293
1993,1,7,1,47.1957003482293
1994,1,7,1,7.83109034822926
1995,1,7,1,558.031056500591
1996,1,7,1,391.998010348229
1997,1,7,1,189.728541090109
1998,1,7,1,20.492410402274
1999,1,7,1,4.78927376477126
2000,1,7,1,37.84246
2001,1,7,1,43.10786
2002,1,7,1,52.44153
2003,1,7,1,94.7101193480603
2004,1,7,1,63.0376990018527
2005,1,7,1,51.1888248657061
2006,1,7,1,37.6169552978349
2007,1,7,1,27.8385052979552
2008,1,7,1,12.458180778192
2009,1,7,1,34.04943
2010,1,7,1,72.09879
2011,1,7,1,52.11772
2012,1,7,1,15.44917
2013,1,7,1,15.07282
2014,1,7,1,85.78683
2015,1,7,1,65.65264
2016,1,7,1,143.26373
2017,1,7,1,187.48127
2018,1,7,1,178.52465
2019,1,7,1,395.24218
1963,2,7,1,372.954580187193
1964,2,7,1,139.857967570198
1965,2,7,1,186.477290093597
1966,2,7,1,233.096612616996
1967,2,7,1,139.857967570198
1968,2,7,1,279.715935140395
1969,2,7,1,186.477290093597
1970,2,7,1,32.1673325411454
1971,2,7,1,60.1389260551849
1972,2,7,1,57.807959929015
1973,2,7,1,127.736943714114
1974,2,7,1,108.057609244926
1975,2,7,1,80.6986021991011
1976,2,7,1,138.629866308498
1977,2,7,1,77.2144593159114
1978,2,7,1,65.8545867215272
1979,2,7,1,66.9343525233992
1980,2,7,1,74.8818427068854
1981,2,7,1,151.155495230285
1982,2,7,1,310.790195359374
1983,2,7,1,172.068371663006
1984,2,7,1,240.604258473265
1985,2,7,1,304.277184453348
1986,2,7,1,504.965360183486
1987,2,7,1,569.511100183486
1988,2,7,1,993.631990183486
1989,2,7,1,926.202160183486
1990,2,7,1,874.367111717486
1991,2,7,1,2607.42386386349
1992,2,7,1,2509.69328121049
1993,2,7,1,1292.46711553149
1994,2,7,1,5552.81839162549
1995,2,7,1,5508.14121615712
1996,2,7,1,7209.49365581942
1997,2,7,1,3937.44671372649
1998,2,7,1,2378.08693487776
1999,2,7,1,2241.81654302945
2000,2,7,1,3117.9992046656
2001,2,7,1,3638.867489648
2002,2,7,1,2522.63431
2003,2,7,1,2282.26997241006
2004,2,7,1,1755.18381990043
2005,2,7,1,2468.04518325252
2006,2,7,1,1882.98371800146
2007,2,7,1,1835.35323034354
2008,2,7,1,1158.12036434377
2009,2,7,1,977.4208
2010,2,7,1,565.92747
2011,2,7,1,816.65635
2012,2,7,1,449.55928
2013,2,7,1,349.89621
2014,2,7,1,175.38763
2015,2,7,1,218.49841
2016,2,7,1,641.03254
2017,2,7,1,348.2982
2018,2,7,1,576.31061
2019,2,7,1,485.91687
1963,3,7,1,364.427644239016
1964,3,7,1,136.660366589631
1965,3,7,1,182.213822119508
1966,3,7,1,227.767277649385
1967,3,7,1,136.660366589631
1968,3,7,1,273.320733179262
1969,3,7,1,182.213822119508
1970,3,7,1,31.4318843156151
1971,3,7,1,58.7639576335414
1972,3,7,1,56.4862848570475
1973,3,7,1,124.816468151863
1974,3,7,1,89.8927746173639
1975,3,7,1,51.2017391957733
1976,3,7,1,116.776658824693
1977,3,7,1,36.4152397603164
1978,3,7,1,44.9179290874869
1979,3,7,1,48.215035529877
1980,3,7,1,50.6340339488702
1981,3,7,1,122.525019478747
1982,3,7,1,272.426179169731
1983,3,7,1,112.030179803607
1984,3,7,1,89.4896128197841
1985,3,7,1,73.3806537642966
1986,3,7,1,100.769878418993
1987,3,7,1,108.275748418993
1988,3,7,1,173.853188418993
1989,3,7,1,278.167638418993
1990,3,7,1,118.402400848993
1991,3,7,1,353.027872018993
1992,3,7,1,470.969987333993
1993,3,7,1,307.906203878993
1994,3,7,1,546.223407508993
1995,3,7,1,976.603320035831
1996,3,7,1,955.437589011063
1997,3,7,1,2355.53952147755
1998,3,7,1,1169.27460751851
1999,3,7,1,543.71183157522
2000,3,7,1,112.625564512
2001,3,7,1,254.01769896
2002,3,7,1,233.69612
2003,3,7,1,618.62438474723
2004,3,7,1,443.773670032225
2005,3,7,1,381.024658750565
2006,3,7,1,827.544791026227
2007,3,7,1,876.66963057453
2008,3,7,1,1045.35488216355
2009,3,7,1,262.57189
2010,3,7,1,473.64768
2011,3,7,1,61.94189
2012,3,7,1,92.21486
2013,3,7,1,149.99274
2014,3,7,1,267.25647
2015,3,7,1,311.68965
2016,3,7,1,307.58661
2017,3,7,1,299.11679
2018,3,7,1,337.06526
2019,3,7,1,383.24172
1963,4,7,1,33.4615180690576
1964,4,7,1,12.5480692758966
1965,4,7,1,16.7307590345288
1966,4,7,1,20.913448793161
1967,4,7,1,12.5480692758966
1968,4,7,1,25.0961385517932
1969,4,7,1,16.7307590345288
1970,4,7,1,2.88605593345622
1971,4,7,1,5.39566978863553
1972,4,7,1,5.18653530070392
1973,4,7,1,11.4605699386522
1974,4,7,1,8.03076433657382
1975,4,7,1,4.30817045139116
1976,4,7,1,10.4567243965805
1977,4,7,1,2.84422903586989
1978,4,7,1,3.84807457794162
1979,4,7,1,4.1826897586322
1980,4,7,1,4.47288080792357
1981,4,7,1,8.65557056655577
1982,4,7,1,22.7930619507326
1983,4,7,1,10.0358581869044
1984,4,7,1,7.40076363896611
1985,4,7,1,6.59333720795975
1986,4,7,1,12.2080010492914
1987,4,7,1,3.02073104929138
1988,4,7,1,6.85951104929137
1989,4,7,1,28.1189510492914
1990,4,7,1,6.70282708529137
1991,4,7,1,10.8647737692914
1992,4,7,1,12.4568411072914
1993,4,7,1,29.3338602412914
1994,4,7,1,350.123090517291
1995,4,7,1,613.592237306461
1996,4,7,1,533.654804821291
1997,4,7,1,645.509183705849
1998,4,7,1,188.217947201458
1999,4,7,1,166.94736163056
2000,4,7,1,19.4557908224
2001,4,7,1,56.096801392
2002,4,7,1,35.33306
2003,4,7,1,172.198833494651
2004,4,7,1,135.619891065489
2005,4,7,1,148.556273131206
2006,4,7,1,103.434055674482
2007,4,7,1,63.2786537839746
2008,4,7,1,80.2796327144927
2009,4,7,1,51.54105
2010,4,7,1,130.42894
2011,4,7,1,31.10307
2012,4,7,1,29.30937
2013,4,7,1,89.95907
2014,4,7,1,59.9107
2015,4,7,1,188.49507
2016,4,7,1,431.27921
2017,4,7,1,348.88405
2018,4,7,1,425.87095
2019,4,7,1,171.20031
1964,1,1,2,22.45893
1972,1,1,2,0.23991
1975,1,1,2,32.38721
1976,1,1,2,92.40591
1977,1,1,2,315.61092
1978,1,1,2,484.15753
1979,1,1,2,713.22728
1980,1,1,2,1153.81196
1981,1,1,2,448.04686
1964,2,1,2,11.83104
1966,2,1,2,3.06773
1968,2,1,2,39.75827
1969,2,1,2,0.16089
1970,2,1,2,1.09739
1972,2,1,2,31.90807
