"FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"025US00","RR","RR",1998,7,"1x1",4,38.00,75.00,19.00,"FISH.HOUR","n-","nr",5.00
"025US00","RR","RR",1998,7,"1x1",4,39.00,73.00,79.00,"FISH.HOUR","n-","nr",15.00
"025US00","RR","RR",1998,7,"1x1",4,39.00,74.00,48.00,"FISH.HOUR","n-","nr",4.00
"025US00","RR","RR",1998,7,"1x1",4,40.00,69.00,12.00,"FISH.HOUR","n-","nr",6.00
"025US00","RR","RR",1998,7,"1x1",4,40.00,70.00,49.00,"FISH.HOUR","n-","nr",4.00
"025US00","RR","RR",1998,7,"1x1",4,40.00,71.00,163.00,"FISH.HOUR","n-","nr",55.00
"025US00","RR","RR",1998,7,"1x1",4,40.00,73.00,58.00,"FISH.HOUR","n-","nr",2.00
"025US00","RR","RR",1998,7,"1x1",4,41.00,69.00,104.00,"FISH.HOUR","n-","nr",3.00
"025US00","RR","RR",1998,7,"1x1",4,41.00,70.00,26.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,7,"1x1",4,41.00,71.00,34.00,"FISH.HOUR","n-","nr",7.00
"025US00","RR","RR",1998,7,"1x1",4,42.00,70.00,1045.00,"FISH.HOUR","n-","nr",38.00
"025US00","RR","RR",1998,7,"1x1",4,42.00,71.00,8.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,7,"1x1",4,43.00,69.00,69.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,7,"1x1",4,43.00,70.00,39.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,8,"1x1",4,36.00,75.00,314.00,"FISH.HOUR","n-","nr",2.00
"025US00","RR","RR",1998,8,"1x1",4,37.00,74.00,1877.00,"FISH.HOUR","n-","nr",5.00
"025US00","RR","RR",1998,8,"1x1",4,37.00,75.00,233.00,"FISH.HOUR","n-","nr",9.00
"025US00","RR","RR",1998,8,"1x1",4,38.00,73.00,401.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,8,"1x1",4,38.00,74.00,1492.00,"FISH.HOUR","n-","nr",20.00
"025US00","RR","RR",1998,8,"1x1",4,39.00,72.00,404.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,8,"1x1",4,40.00,70.00,216.00,"FISH.HOUR","n-","nr",19.00
"025US00","RR","RR",1998,8,"1x1",4,40.00,71.00,249.00,"FISH.HOUR","n-","nr",35.00
"025US00","RR","RR",1998,8,"1x1",4,41.00,69.00,67.00,"FISH.HOUR","n-","nr",7.00
"025US00","RR","RR",1998,8,"1x1",4,41.00,70.00,351.00,"FISH.HOUR","n-","nr",7.00
"025US00","RR","RR",1998,8,"1x1",4,41.00,71.00,115.00,"FISH.HOUR","n-","nr",60.00
"025US00","RR","RR",1998,8,"1x1",4,41.00,71.00,2625.00,"FISH.HOUR","n-","nr",6.00
"025US00","RR","RR",1998,8,"1x1",4,42.00,70.00,312.00,"FISH.HOUR","n-","nr",3.00
"025US00","RR","RR",1998,8,"1x1",4,43.00,69.00,117.00,"FISH.HOUR","n-","nr",3.00
"025US00","RR","RR",1998,8,"1x1",4,43.00,70.00,37.00,"FISH.HOUR","n-","nr",3.00
"025US00","RR","RR",1998,9,"1x1",4,37.00,74.00,1996.00,"FISH.HOUR","n-","nr",11.00
"025US00","RR","RR",1998,9,"1x1",4,38.00,73.00,374.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,9,"1x1",4,38.00,74.00,1277.00,"FISH.HOUR","n-","nr",16.00
"025US00","RR","RR",1998,9,"1x1",4,39.00,73.00,11.00,"FISH.HOUR","n-","nr",6.00
"025US00","RR","RR",1998,9,"1x1",4,40.00,70.00,61.00,"FISH.HOUR","n-","nr",94.00
"025US00","RR","RR",1998,9,"1x1",4,40.00,71.00,397.00,"FISH.HOUR","n-","nr",54.00
"025US00","RR","RR",1998,9,"1x1",4,40.00,73.00,52.00,"FISH.HOUR","n-","nr",18.00
"025US00","RR","RR",1998,9,"1x1",4,41.00,69.00,46.00,"FISH.HOUR","n-","nr",8.00
"025US00","RR","RR",1998,9,"1x1",4,41.00,70.00,144.00,"FISH.HOUR","n-","nr",1.00
"025US00","RR","RR",1998,9,"1x1",4,41.00,71.00,216.00,"FISH.HOUR","n-","nr",55.00
"025US00","RR","RR",1998,9,"1x1",4,42.00,70.00,340.00,"FISH.HOUR","n-","nr",31.00
"025US00","RR","RR",1998,9,"1x1",4,43.00,69.00,119.00,"FISH.HOUR","n-","nr",6.00
"025US00","RR","RR",1998,10,"1x1",4,40.00,73.00,48.00,"FISH.HOUR","n-","nr",2.00
"025US00","RR","RR",1998,10,"1x1",4,41.00,71.00,38.00,"FISH.HOUR","n-","nr",51.00
"025US00","RR","RR",1998,10,"1x1",4,42.00,70.00,165.00,"FISH.HOUR","n-","nr",3.00
"025US00","RR","RR",1998,10,"1x1",4,43.00,69.00,66.00,"FISH.HOUR","n-","nr",2.00
"028PA00","LL","LL",1998,11,"1x1",3,27.00,28.00,9450.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,11,"1x1",3,27.00,31.00,1900.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,11,"1x1",3,27.00,32.00,5500.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,11,"1x1",3,28.00,30.00,2000.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,11,"1x1",3,28.00,31.00,3900.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,12,"1x1",3,19.00,23.00,2000.00,"NO.HOOKS","-w","kg",200.00
"028PA00","LL","LL",1998,12,"1x1",3,19.00,24.00,5960.00,"NO.HOOKS","-w","kg",200.00
"028PA00","LL","LL",1998,12,"1x1",3,20.00,23.00,9860.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,12,"1x1",3,21.00,21.00,1980.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,12,"1x1",3,21.00,22.00,3980.00,"NO.HOOKS","-w","kg",200.00
"028PA00","LL","LL",1998,12,"1x1",3,23.00,22.00,5330.00,"NO.HOOKS","-w","kg",100.00
"028PA00","LL","LL",1998,12,"1x1",3,28.00,28.00,5880.00,"NO.HOOKS","-w","kg",200.00
"031MX00","LL","LL",1998,1,"5x5",4,20.00,90.00,103433.00,"NO.HOOKS","-w","kg",1500.00
"031MX00","LL","LL",1998,2,"5x5",4,20.00,90.00,74940.00,"NO.HOOKS","-w","kg",800.00
"031MX00","LL","LL",1998,3,"5x5",4,20.00,90.00,76772.00,"NO.HOOKS","-w","kg",2400.00
"031MX00","LL","LL",1998,4,"5x5",4,20.00,90.00,98588.00,"NO.HOOKS","-w","kg",500.00
"031MX00","LL","LL",1998,5,"5x5",4,20.00,90.00,163024.00,"NO.HOOKS","-w","kg",900.00
"031MX00","LL","LL",1998,11,"5x5",4,20.00,90.00,146239.00,"NO.HOOKS","-w","kg",1100.00
"031MX00","LL","LL",1998,12,"5x5",4,20.00,90.00,45983.00,"NO.HOOKS","-w","kg",600.00
"083BM00","RR","RR",1998,12,"1x1",4,32.00,64.00,189.00,"NO.BOATS","-w","kg",2000.00
"156IS00","LL","LLHB",1998,10,"1x1",4,60.00,21.00,10.00,"D.AT SEA","-w","kg",500.00
"156IS00","TW","MWT",1998,10,"1x1",4,63.00,21.00,0.00,"-none-","-w","kg",600.00
"164FO00","LL","LL",1998,9,"5x5",4,60.00,5.00,73410.00,"NO.HOOKS","-w","kg",18300.00
"164FO00","LL","LL",1998,10,"5x5",4,60.00,5.00,94542.00,"NO.HOOKS","-w","kg",21800.00
"004CA00","HP","HARP",1999,8,"5x5",4,45.00,65.00,0.00,"-none-","-w","kg",27400.00
"004CA00","HP","HARP",1999,9,"5x5",4,40.00,45.00,0.00,"-none-","-w","kg",200.00
"004CA00","HP","HARP",1999,9,"5x5",4,45.00,65.00,0.00,"-none-","-w","kg",10600.00
"004CA00","LL","LL",1999,9,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",200.00
"004CA00","LL","LL",1999,10,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",18500.00
"004CA00","LL","LL",1999,11,"5x5",4,40.00,50.00,0.00,"-none-","-w","kg",1800.00
"004CA00","TL","TL",1999,7,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",8200.00
"004CA00","TL","TL",1999,7,"5x5",4,40.00,65.00,0.00,"-none-","-w","kg",100.00
"004CA00","TL","TL",1999,8,"5x5",4,40.00,50.00,0.00,"-none-","-w","kg",7200.00
"004CA00","TL","TL",1999,8,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",63300.00
"004CA00","TL","TL",1999,8,"5x5",4,40.00,65.00,0.00,"-none-","-w","kg",200.00
"004CA00","TL","TL",1999,8,"5x5",4,45.00,55.00,0.00,"-none-","-w","kg",1200.00
"004CA00","TL","TL",1999,8,"5x5",4,45.00,60.00,0.00,"-none-","-w","kg",14600.00
"004CA00","TL","TL",1999,9,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",24100.00
"004CA00","TL","TL",1999,9,"5x5",4,45.00,55.00,0.00,"-none-","-w","kg",1100.00
"004CA00","TL","TL",1999,9,"5x5",4,45.00,60.00,0.00,"-none-","-w","kg",2800.00
"004CA00","TL","TL",1999,10,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",1800.00
"004CA00","TP","TRAP",1999,6,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",500.00
"004CA00","TP","TRAP",1999,7,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",7200.00
"004CA00","TP","TRAP",1999,8,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",15800.00
"004CA00","TP","TRAP",1999,9,"5x5",4,40.00,60.00,0.00,"-none-","-w","kg",21000.00
"005TW00","LL","LL",1999,2,"5x5",4,30.00,20.00,225412.00,"NO.HOOKS","-w","kg",20208.00
"005TW00","LL","LL",1999,2,"5x5",4,30.00,25.00,197016.00,"NO.HOOKS","-w","kg",25192.00
"005TW00","LL","LL",1999,3,"5x5",3,0.00,10.00,118167.00,"NO.HOOKS","-w","kg",3572.00
"005TW00","LL","LL",1999,3,"5x5",4,30.00,15.00,15000.00,"NO.HOOKS","-w","kg",5960.00
"005TW00","LL","LL",1999,3,"5x5",4,30.00,20.00,311224.00,"NO.HOOKS","-w","kg",55680.00
"005TW00","LL","LL",1999,3,"5x5",4,30.00,25.00,86924.00,"NO.HOOKS","-w","kg",8656.00
"005TW00","LL","LL",1999,3,"5x5",4,35.00,20.00,5600.00,"NO.HOOKS","-w","kg",1950.00
"005TW00","LL","LL",1999,4,"5x5",3,40.00,40.00,209478.00,"NO.HOOKS","-w","kg",428.00
"005TW00","LL","LL",1999,4,"5x5",4,25.00,15.00,10650.00,"NO.HOOKS","-w","kg",659.00
"005TW00","LL","LL",1999,4,"5x5",4,30.00,10.00,124000.00,"NO.HOOKS","-w","kg",41624.00
"005TW00","LL","LL",1999,4,"5x5",4,30.00,15.00,33710.00,"NO.HOOKS","-w","kg",10651.00
"005TW00","LL","LL",1999,4,"5x5",4,30.00,20.00,263111.00,"NO.HOOKS","-w","kg",85891.00
"005TW00","LL","LL",1999,4,"5x5",4,30.00,25.00,2560.00,"NO.HOOKS","-w","kg",438.00
"005TW00","LL","LL",1999,4,"5x5",4,35.00,10.00,48500.00,"NO.HOOKS","-w","kg",10172.00
"005TW00","LL","LL",1999,4,"5x5",4,35.00,15.00,124000.00,"NO.HOOKS","-w","kg",50849.00
"005TW00","LL","LL",1999,4,"5x5",4,35.00,20.00,81470.00,"NO.HOOKS","-w","kg",26151.00
"005TW00","LL","LL",1999,5,"5x5",1,30.00,10.00,46214.00,"NO.HOOKS","-w","kg",30088.00
"005TW00","LL","LL",1999,5,"5x5",1,30.00,15.00,3080.00,"NO.HOOKS","-w","kg",1189.00
"005TW00","LL","LL",1999,5,"5x5",4,25.00,15.00,5300.00,"NO.HOOKS","-w","kg",281.00
"005TW00","LL","LL",1999,5,"5x5",4,30.00,10.00,50400.00,"NO.HOOKS","-w","kg",15735.00
"005TW00","LL","LL",1999,5,"5x5",4,30.00,20.00,5350.00,"NO.HOOKS","-w","kg",1670.00
"005TW00","LL","LL",1999,5,"5x5",4,35.00,10.00,38400.00,"NO.HOOKS","-w","kg",9705.00
"005TW00","LL","LL",1999,5,"5x5",4,35.00,15.00,2700.00,"NO.HOOKS","-w","kg",202.00
"010GR00","HL","HAND",1999,4,"5x5",1,35.00,20.00,15.00,"D.FISH","-w","kg",2000.00
"010GR00","HL","HAND",1999,5,"5x5",1,35.00,20.00,18.00,"D.FISH","-w","kg",1900.00
"010GR00","HL","HAND",1999,6,"5x5",1,35.00,20.00,6.00,"D.FISH","-w","kg",200.00
"010GR00","HL","HAND",1999,7,"5x5",1,35.00,20.00,12.00,"D.FISH","-w","kg",1900.00
"010GR00","HL","HAND",1999,8,"5x5",1,35.00,20.00,21.00,"D.FISH","-w","kg",1100.00
"010GR00","HL","HAND",1999,9,"5x5",1,35.00,20.00,84.00,"D.FISH","-w","kg",7100.00
"010GR00","HL","HAND",1999,10,"5x5",1,35.00,20.00,65.00,"D.FISH","-w","kg",5600.00
"010GR00","LL","LL",1999,4,"5x5",1,35.00,20.00,155400.00,"NO.HOOKS","-w","kg",14900.00
"010GR00","LL","LL",1999,5,"5x5",1,35.00,20.00,250000.00,"NO.HOOKS","-w","kg",41700.00
"010GR00","LL","LL",1999,6,"5x5",1,35.00,20.00,260000.00,"NO.HOOKS","-w","kg",34900.00
"010GR00","LL","LL",1999,7,"5x5",1,35.00,20.00,237500.00,"NO.HOOKS","-w","kg",26100.00
"010GR00","LL","LL",1999,8,"5x5",1,35.00,20.00,233300.00,"NO.HOOKS","-w","kg",7100.00
"010GR00","LL","LL",1999,9,"5x5",1,35.00,20.00,277300.00,"NO.HOOKS","-w","kg",4800.00
"012JP00","LL","LL",1999,1,"5x5",4,25.00,30.00,56831.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,1,"5x5",4,35.00,45.00,6836.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1999,1,"5x5",4,40.00,35.00,2492.00,"NO.HOOKS","n-","nr",13.00
"012JP00","LL","LL",1999,1,"5x5",4,40.00,45.00,222605.00,"NO.HOOKS","n-","nr",702.00
"012JP00","LL","LL",1999,1,"5x5",4,40.00,50.00,95849.00,"NO.HOOKS","n-","nr",196.00
"012JP00","LL","LL",1999,1,"5x5",4,40.00,55.00,5371.00,"NO.HOOKS","n-","nr",20.00
"012JP00","LL","LL",1999,1,"5x5",4,40.00,60.00,13020.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1999,2,"5x5",4,30.00,20.00,9820.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1999,2,"5x5",4,30.00,25.00,9820.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,3,"5x5",4,25.00,10.00,2727.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,3,"5x5",4,25.00,25.00,14466.00,"NO.HOOKS","n-","nr",11.00
"012JP00","LL","LL",1999,3,"5x5",4,25.00,30.00,29982.00,"NO.HOOKS","n-","nr",10.00
"012JP00","LL","LL",1999,3,"5x5",4,30.00,10.00,404096.00,"NO.HOOKS","n-","nr",97.00
"012JP00","LL","LL",1999,3,"5x5",4,30.00,15.00,243150.00,"NO.HOOKS","n-","nr",17.00
"012JP00","LL","LL",1999,3,"5x5",4,30.00,20.00,207871.00,"NO.HOOKS","n-","nr",35.00
"012JP00","LL","LL",1999,3,"5x5",4,30.00,25.00,54511.00,"NO.HOOKS","n-","nr",35.00
"012JP00","LL","LL",1999,3,"5x5",4,35.00,15.00,80636.00,"NO.HOOKS","n-","nr",333.00
"012JP00","LL","LL",1999,3,"5x5",4,35.00,20.00,88591.00,"NO.HOOKS","n-","nr",275.00
"012JP00","LL","LL",1999,3,"5x5",4,35.00,30.00,22614.00,"NO.HOOKS","n-","nr",38.00
"012JP00","LL","LL",1999,3,"5x5",4,35.00,35.00,56056.00,"NO.HOOKS","n-","nr",80.00
"012JP00","LL","LL",1999,4,"5x5",4,25.00,10.00,16540.00,"NO.HOOKS","n-","nr",9.00
"012JP00","LL","LL",1999,4,"5x5",4,25.00,20.00,6456.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1999,4,"5x5",4,25.00,25.00,58104.00,"NO.HOOKS","n-","nr",32.00
"012JP00","LL","LL",1999,4,"5x5",4,25.00,30.00,42394.00,"NO.HOOKS","n-","nr",19.00
"012JP00","LL","LL",1999,4,"5x5",4,25.00,35.00,57889.00,"NO.HOOKS","n-","nr",12.00
"012JP00","LL","LL",1999,4,"5x5",4,30.00,5.00,26943.00,"NO.HOOKS","n-","nr",11.00
"012JP00","LL","LL",1999,4,"5x5",4,30.00,10.00,1138259.00,"NO.HOOKS","n-","nr",539.00
"012JP00","LL","LL",1999,4,"5x5",4,30.00,15.00,191524.00,"NO.HOOKS","n-","nr",10.00
"012JP00","LL","LL",1999,4,"5x5",4,30.00,20.00,172632.00,"NO.HOOKS","n-","nr",86.00
"012JP00","LL","LL",1999,4,"5x5",4,35.00,10.00,178101.00,"NO.HOOKS","n-","nr",103.00
"012JP00","LL","LL",1999,4,"5x5",4,35.00,15.00,160698.00,"NO.HOOKS","n-","nr",424.00
"012JP00","LL","LL",1999,4,"5x5",4,35.00,20.00,120940.00,"NO.HOOKS","n-","nr",79.00
"012JP00","LL","LL",1999,5,"5x5",1,30.00,10.00,607451.00,"NO.HOOKS","n-","nr",513.00
"012JP00","LL","LL",1999,5,"5x5",1,30.00,15.00,420876.00,"NO.HOOKS","n-","nr",744.00
"012JP00","LL","LL",1999,5,"5x5",1,30.00,20.00,15852.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1999,5,"5x5",1,35.00,5.00,51166.00,"NO.HOOKS","n-","nr",96.00
"012JP00","LL","LL",1999,5,"5x5",1,35.00,10.00,194197.00,"NO.HOOKS","n-","nr",641.00
"012JP00","LL","LL",1999,5,"5x5",1,35.00,15.00,170834.00,"NO.HOOKS","n-","nr",312.00
"012JP00","LL","LL",1999,5,"5x5",4,25.00,10.00,11210.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1999,5,"5x5",4,25.00,20.00,31537.00,"NO.HOOKS","n-","nr",67.00
"012JP00","LL","LL",1999,5,"5x5",4,25.00,25.00,37762.00,"NO.HOOKS","n-","nr",13.00
"012JP00","LL","LL",1999,5,"5x5",4,25.00,30.00,9089.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1999,5,"5x5",4,30.00,5.00,92360.00,"NO.HOOKS","n-","nr",212.00
"012JP00","LL","LL",1999,5,"5x5",4,30.00,10.00,426853.00,"NO.HOOKS","n-","nr",494.00
"012JP00","LL","LL",1999,5,"5x5",4,35.00,5.00,24886.00,"NO.HOOKS","n-","nr",25.00
"012JP00","LL","LL",1999,5,"5x5",4,35.00,10.00,33485.00,"NO.HOOKS","n-","nr",18.00
"012JP00","LL","LL",1999,7,"5x5",4,35.00,20.00,20232.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1999,8,"5x5",4,50.00,15.00,3319.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,8,"5x5",4,55.00,5.00,28941.00,"NO.HOOKS","n-","nr",23.00
"012JP00","LL","LL",1999,8,"5x5",4,55.00,10.00,330946.00,"NO.HOOKS","n-","nr",229.00
"012JP00","LL","LL",1999,8,"5x5",4,55.00,15.00,1259524.00,"NO.HOOKS","n-","nr",776.00
"012JP00","LL","LL",1999,8,"5x5",4,55.00,20.00,311951.00,"NO.HOOKS","n-","nr",130.00
"012JP00","LL","LL",1999,8,"5x5",4,55.00,25.00,291592.00,"NO.HOOKS","n-","nr",209.00
"012JP00","LL","LL",1999,8,"5x5",4,60.00,5.00,64670.00,"NO.HOOKS","n-","nr",27.00
"012JP00","LL","LL",1999,8,"5x5",4,60.00,10.00,234576.00,"NO.HOOKS","n-","nr",106.00
"012JP00","LL","LL",1999,8,"5x5",4,60.00,15.00,234199.00,"NO.HOOKS","n-","nr",107.00
"012JP00","LL","LL",1999,8,"5x5",4,60.00,20.00,64918.00,"NO.HOOKS","n-","nr",28.00
"012JP00","LL","LL",1999,8,"5x5",4,60.00,25.00,5961.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1999,9,"5x5",4,50.00,35.00,24297.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1999,9,"5x5",4,50.00,40.00,56755.00,"NO.HOOKS","n-","nr",25.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,5.00,171441.00,"NO.HOOKS","n-","nr",482.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,10.00,272012.00,"NO.HOOKS","n-","nr",126.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,15.00,1216715.00,"NO.HOOKS","n-","nr",371.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,20.00,832459.00,"NO.HOOKS","n-","nr",459.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,25.00,1235489.00,"NO.HOOKS","n-","nr",512.00
"012JP00","LL","LL",1999,9,"5x5",4,55.00,30.00,49278.00,"NO.HOOKS","n-","nr",24.00
"012JP00","LL","LL",1999,9,"5x5",4,60.00,5.00,87460.00,"NO.HOOKS","n-","nr",124.00
"012JP00","LL","LL",1999,9,"5x5",4,60.00,10.00,153154.00,"NO.HOOKS","n-","nr",43.00
"012JP00","LL","LL",1999,9,"5x5",4,60.00,15.00,264616.00,"NO.HOOKS","n-","nr",157.00
"012JP00","LL","LL",1999,9,"5x5",4,60.00,20.00,214373.00,"NO.HOOKS","n-","nr",199.00
"012JP00","LL","LL",1999,9,"5x5",4,60.00,25.00,84009.00,"NO.HOOKS","n-","nr",22.00
"012JP00","LL","LL",1999,10,"5x5",4,45.00,40.00,157725.00,"NO.HOOKS","n-","nr",80.00
"012JP00","LL","LL",1999,10,"5x5",4,45.00,45.00,8320.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,15.00,6348.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,20.00,3044.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,25.00,49111.00,"NO.HOOKS","n-","nr",17.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,30.00,105805.00,"NO.HOOKS","n-","nr",46.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,35.00,130590.00,"NO.HOOKS","n-","nr",51.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,40.00,876701.00,"NO.HOOKS","n-","nr",474.00
"012JP00","LL","LL",1999,10,"5x5",4,50.00,45.00,8909.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,5.00,164453.00,"NO.HOOKS","n-","nr",387.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,10.00,293336.00,"NO.HOOKS","n-","nr",299.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,15.00,1844439.00,"NO.HOOKS","n-","nr",1496.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,20.00,559107.00,"NO.HOOKS","n-","nr",507.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,25.00,700081.00,"NO.HOOKS","n-","nr",554.00
"012JP00","LL","LL",1999,10,"5x5",4,55.00,30.00,115031.00,"NO.HOOKS","n-","nr",82.00
"012JP00","LL","LL",1999,10,"5x5",4,60.00,5.00,67872.00,"NO.HOOKS","n-","nr",108.00
"012JP00","LL","LL",1999,10,"5x5",4,60.00,10.00,70804.00,"NO.HOOKS","n-","nr",111.00
"012JP00","LL","LL",1999,10,"5x5",4,60.00,15.00,162050.00,"NO.HOOKS","n-","nr",192.00
"012JP00","LL","LL",1999,10,"5x5",4,60.00,20.00,134440.00,"NO.HOOKS","n-","nr",218.00
"012JP00","LL","LL",1999,10,"5x5",4,60.00,25.00,9261.00,"NO.HOOKS","n-","nr",9.00
"012JP00","LL","LL",1999,11,"5x5",4,15.00,15.00,269150.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,11,"5x5",4,40.00,40.00,250635.00,"NO.HOOKS","n-","nr",142.00
"012JP00","LL","LL",1999,11,"5x5",4,40.00,50.00,745408.00,"NO.HOOKS","n-","nr",216.00
"012JP00","LL","LL",1999,11,"5x5",4,40.00,55.00,40911.00,"NO.HOOKS","n-","nr",15.00
"012JP00","LL","LL",1999,11,"5x5",4,40.00,60.00,132376.00,"NO.HOOKS","n-","nr",8.00
"012JP00","LL","LL",1999,11,"5x5",4,45.00,25.00,3097.00,"NO.HOOKS","n-","nr",8.00
"012JP00","LL","LL",1999,11,"5x5",4,45.00,30.00,37438.00,"NO.HOOKS","n-","nr",54.00
"012JP00","LL","LL",1999,11,"5x5",4,45.00,35.00,295968.00,"NO.HOOKS","n-","nr",276.00
"012JP00","LL","LL",1999,11,"5x5",4,45.00,40.00,1857192.00,"NO.HOOKS","n-","nr",2168.00
"012JP00","LL","LL",1999,11,"5x5",4,45.00,45.00,12485.00,"NO.HOOKS","n-","nr",12.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,15.00,54455.00,"NO.HOOKS","n-","nr",45.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,20.00,115245.00,"NO.HOOKS","n-","nr",215.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,25.00,163415.00,"NO.HOOKS","n-","nr",190.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,30.00,256393.00,"NO.HOOKS","n-","nr",332.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,35.00,294816.00,"NO.HOOKS","n-","nr",271.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,40.00,482039.00,"NO.HOOKS","n-","nr",403.00
"012JP00","LL","LL",1999,11,"5x5",4,50.00,45.00,22067.00,"NO.HOOKS","n-","nr",31.00
"012JP00","LL","LL",1999,11,"5x5",4,55.00,15.00,565104.00,"NO.HOOKS","n-","nr",721.00
"012JP00","LL","LL",1999,11,"5x5",4,55.00,20.00,128623.00,"NO.HOOKS","n-","nr",138.00
"012JP00","LL","LL",1999,11,"5x5",4,55.00,25.00,182689.00,"NO.HOOKS","n-","nr",209.00
"012JP00","LL","LL",1999,11,"5x5",4,55.00,30.00,9379.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1999,12,"5x5",4,25.00,25.00,51301.00,"NO.HOOKS","n-","nr",153.00
"012JP00","LL","LL",1999,12,"5x5",4,35.00,60.00,13195.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,30.00,8996.00,"NO.HOOKS","n-","nr",55.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,35.00,72389.00,"NO.HOOKS","n-","nr",44.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,40.00,559581.00,"NO.HOOKS","n-","nr",458.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,45.00,323307.00,"NO.HOOKS","n-","nr",1106.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,50.00,677736.00,"NO.HOOKS","n-","nr",733.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,55.00,100585.00,"NO.HOOKS","n-","nr",113.00
"012JP00","LL","LL",1999,12,"5x5",4,40.00,60.00,353693.00,"NO.HOOKS","n-","nr",773.00
