Species,Year,Flat,Fleet,Stock,GearGrp,GearCode,Qty_t
BFT,1968,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,1739
BFT,1968,EU.Italy,EU.ITA,MED,PS,PSFB,366
BFT,1968,EU.Italy,EU.ITA,MED,PS,PSFS,325
BFT,1968,Libya,LBY,MED,TP,TRAP,1000
BFT,1968,EU.Malta,EU.MLT,MED,UN,UNCL,100
BFT,1968,Maroc,MAR,ATE,PS,PS,453
BFT,1968,Maroc,MAR,ATE,TP,TRAP,635
BFT,1968,Maroc,MAR,MED,TP,TRAP,5
BFT,1968,Norway,NOR,ATE,LL,LLHB,57
BFT,1968,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,55
BFT,1968,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,271
BFT,1968,Tunisie,TUN,MED,TP,TRAP,184
BFT,1968,Turkey,TUR,MED,UN,UNCL,310
BFT,1968,U.S.A.,USA,ATW,LL,LL,9
BFT,1968,U.S.A.,USA,ATW,PS,PS,687
BFT,1968,U.S.A.,USA,ATW,TP,TRAP,25
BFT,1968,U.S.A.,USA,ATW,HP,HARP,61
BFT,1968,U.S.A.,USA,ATW,HL,HAND,16
BFT,1968,U.S.A.,USA,ATW,RR,RR,439
BFT,1968,U.S.A.,USA,ATW,GN,GILL,2
BFT,1968,Yugoslavia Fed.,YUG,MED,PS,PS,150
BFT,1969,Algerie,DZA,MED,TP,TRAP,150
BFT,1969,Canada,CAN,ATW,TP,TRAP,193
BFT,1969,Canada,CAN,ATW,RR,RRFB,170
BFT,1969,Chinese Taipei,TAI,ATE,LL,LLFB,114
BFT,1969,Chinese Taipei,TAI,ATW,LL,LLFB,7
BFT,1969,Cuba,CUB,ATW,LL,LL,468
BFT,1969,EU.France,EU.FRA,ATE,BB,BB,534
BFT,1969,EU.France,EU.FRA-MED,MED,PS,PSM,1500
BFT,1969,EU.Greece,EU.GRC,MED,UN,UNCL,500
BFT,1969,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,1324
BFT,1969,EU.Italy,EU.ITA,MED,PS,PSFB,729
BFT,1969,EU.Italy,EU.ITA,MED,PS,PSFS,1099
BFT,1969,Libya,LBY,MED,TP,TRAP,2000
BFT,1969,Maroc,MAR,ATE,PS,PS,678
BFT,1969,Maroc,MAR,ATE,TP,TRAP,59
BFT,1969,Norway,NOR,ATE,LL,LLHB,85
BFT,1969,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,261
BFT,1969,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,296
BFT,1969,Tunisie,TUN,MED,TP,TRAP,77
BFT,1969,Turkey,TUR,MED,UN,UNCL,393
BFT,1969,U.S.A.,USA,ATW,LL,LL,2
BFT,1969,U.S.A.,USA,ATW,TP,TRAP,38
BFT,1969,U.S.A.,USA,ATW,TW,TRAW,1
BFT,1969,U.S.A.,USA,ATW,HP,HARP,30
BFT,1969,U.S.A.,USA,ATW,HL,HAND,30
BFT,1969,U.S.A.,USA,ATW,GN,GILL,1
BFT,1969,U.S.A.,USA,ATW,PS,PSFS,1118
BFT,1969,U.S.A.,USA,ATW,RR,RRFB,725
BFT,1969,U.S.A.,USA,ATW,RR,RRFS,113
BFT,1969,Yugoslavia Fed.,YUG,MED,PS,PS,301
BFT,1970,Algerie,DZA,MED,UN,UNCL,100
BFT,1970,Canada,CAN,ATW,PS,PS,1161
BFT,1970,Canada,CAN,ATW,TP,TRAP,130
BFT,1970,Canada,CAN,ATW,RR,RRFB,151
BFT,1970,Chinese Taipei,TAI,ATE,LL,LLFB,46
BFT,1970,Chinese Taipei,TAI,ATW,LL,LLFB,2
BFT,1970,Cuba,CUB,ATW,LL,LL,200
BFT,1970,EU.France,EU.FRA,ATE,BB,BB,732
BFT,1970,EU.France,EU.FRA-MED,MED,PS,PSM,1100
BFT,1970,EU.Germany,EU.RFA,ATE,TW,TRAW,14
BFT,1970,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,961
BFT,1970,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1970,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1203
BFT,1970,Libya,LBY,MED,UN,UNCL,500
BFT,1970,Maroc,MAR,ATE,PS,PS,406
BFT,1970,Maroc,MAR,ATE,TP,TRAP,286
BFT,1970,Norway,NOR,ATE,LL,LLHB,207
BFT,1970,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,650
BFT,1970,EU.Sweden,EU.SWE,ATE,UN,UNCL,4
BFT,1970,Tunisie,TUN,MED,TP,TRAP,153
BFT,1970,Turkey,TUR,MED,UN,UNCL,138
BFT,1970,U.S.A.,USA,ATW,TP,TRAP,53
BFT,1970,U.S.A.,USA,ATW,TW,TRAW,9
BFT,1970,U.S.A.,USA,ATW,HP,HARP,72
BFT,1970,U.S.A.,USA,ATW,HL,HAND,57
BFT,1970,U.S.A.,USA,ATW,GN,GILL,2
BFT,1970,U.S.A.,USA,ATW,PS,PSFB,779
BFT,1970,U.S.A.,USA,ATW,PS,PSFS,2348
BFT,1970,U.S.A.,USA,ATW,RR,RRFB,379
BFT,1970,U.S.A.,USA,ATW,RR,RRFS,57
BFT,1970,Yugoslavia Fed.,YUG,MED,PS,PS,90
BFT,1971,Algerie,DZA,MED,UN,UNCL,100
BFT,1971,Argentina,ARG,ATW,LL,LL,2
BFT,1971,Canada,CAN,ATW,PS,PS,935
BFT,1971,Canada,CAN,ATW,TP,TRAP,59
BFT,1971,Canada,CAN,ATW,RR,RRFB,88
BFT,1971,Chinese Taipei,TAI,ATE,LL,LLFB,12
BFT,1971,Chinese Taipei,TAI,ATW,LL,LLFB,13
BFT,1971,EU.France,EU.FRA,ATE,BB,BB,680
BFT,1971,EU.France,EU.FRA-MED,MED,PS,PSM,2200
BFT,1971,EU.Germany,EU.RFA,ATE,TW,TRAW,1
BFT,1971,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,1044
BFT,1971,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1971,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,840
BFT,1971,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,496
BFT,1971,Libya,LBY,MED,TP,TRAP,208
BFT,1971,Libya,LBY,MED,UN,UNCL,392
BFT,1971,Maroc,MAR,ATE,PS,PS,30
BFT,1971,Maroc,MAR,MED,PS,PS,42
BFT,1971,Maroc,MAR,ATE,TP,TRAP,63
BFT,1971,Maroc,MAR,MED,TP,TRAP,37
BFT,1971,Norway,NOR,ATE,LL,LLHB,85
BFT,1971,EU.Poland,EU.POL,ATE,UN,UNCL,100
BFT,1971,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,800
BFT,1971,EU.Sweden,EU.SWE,ATE,UN,UNCL,3
BFT,1971,Tunisie,TUN,MED,TP,TRAP,206
BFT,1971,Turkey,TUR,MED,UN,UNCL,22
BFT,1971,U.S.A.,USA,ATW,TP,TRAP,47
BFT,1971,U.S.A.,USA,ATW,TW,TRAW,15
BFT,1971,U.S.A.,USA,ATW,HP,HARP,166
BFT,1971,U.S.A.,USA,ATW,HL,HAND,95
BFT,1971,U.S.A.,USA,ATW,GN,GILL,1
BFT,1971,U.S.A.,USA,ATW,PS,PSFB,463
BFT,1971,U.S.A.,USA,ATW,PS,PSFS,2371
BFT,1971,U.S.A.,USA,ATW,RR,RRFB,838
BFT,1971,U.S.A.,USA,ATW,RR,RRFS,123
BFT,1971,Yugoslavia Fed.,YUG,MED,PS,PS,326
BFT,1972,Algerie,DZA,MED,UN,UNCL,1
BFT,1972,Canada,CAN,ATW,PS,PS,260
BFT,1972,Canada,CAN,ATW,TP,TRAP,29
BFT,1972,Canada,CAN,ATW,RR,RRFB,188
BFT,1972,Chinese Taipei,TAI,ATE,LL,LLFB,2
BFT,1972,Chinese Taipei,TAI,ATW,LL,LLFB,7
BFT,1972,EU.France,EU.FRA,ATE,BB,BB,740
BFT,1972,EU.France,EU.FRA-MED,MED,PS,PSM,1100
BFT,1972,EU.Germany,EU.RFA,ATE,TW,TRAW,6
BFT,1972,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,835
BFT,1972,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1972,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1020
BFT,1972,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,1668
BFT,1972,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,95
BFT,1972,Japan,JPN,ATW,LL,LLHB,321
BFT,1972,Japan,JPN,ATE,LL,LLHB,240
BFT,1972,Japan,JPN,MED,LL,LLHB,112
BFT,1972,Korea Rep.,KOR,ATE,LL,LL,19
BFT,1972,Korea Rep.,KOR,ATW,LL,LL,11
BFT,1972,Libya,LBY,MED,TP,TRAP,449
BFT,1972,Maroc,MAR,ATE,PS,PS,531
BFT,1972,Maroc,MAR,MED,PS,PS,1
BFT,1972,Maroc,MAR,ATE,TP,TRAP,122
BFT,1972,Maroc,MAR,MED,TP,TRAP,36
BFT,1972,EU.Poland,EU.POL,ATE,UN,UNCL,100
BFT,1972,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,930
BFT,1972,Tunisie,TUN,MED,TP,TRAP,57
BFT,1972,Turkey,TUR,MED,UN,UNCL,68
BFT,1972,U.S.A.,USA,ATW,TP,TRAP,29
BFT,1972,U.S.A.,USA,ATW,TW,TRAW,3
BFT,1972,U.S.A.,USA,ATW,HP,HARP,160
BFT,1972,U.S.A.,USA,ATW,HL,HAND,270
BFT,1972,U.S.A.,USA,ATW,PS,PSFB,423
BFT,1972,U.S.A.,USA,ATW,PS,PSFS,1328
BFT,1972,U.S.A.,USA,ATW,RR,RRFB,785
BFT,1972,U.S.A.,USA,ATW,RR,RRFS,111
BFT,1972,Yugoslavia Fed.,YUG,MED,PS,PS,200
BFT,1972,Mexico,MEX,ATW,UN,UNCL,23
BFT,1973,Argentina,ARG,ATW,LL,LL,2
BFT,1973,Canada,CAN,ATW,PS,PS,635
BFT,1973,Canada,CAN,ATW,TP,TRAP,144
BFT,1973,Canada,CAN,ATW,RR,RRFB,239
BFT,1973,Chinese Taipei,TAI,ATE,LL,LLFB,1
BFT,1973,Chinese Taipei,TAI,ATW,LL,LLFB,2
BFT,1973,EU.France,EU.FRA,ATE,TR,TROL,11
BFT,1973,EU.France,EU.FRA,ATE,BB,BB,540
BFT,1973,EU.France,EU.FRA-MED,MED,PS,PSM,1400
BFT,1973,EU.Germany,EU.RFA,ATE,TW,TRAW,2
BFT,1973,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,367
BFT,1973,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1973,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1225
BFT,1973,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,1358
BFT,1973,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,117
BFT,1973,Japan,JPN,ATW,LL,LLHB,1097
BFT,1973,Japan,JPN,ATE,LL,LLHB,44
BFT,1973,Japan,JPN,MED,LL,LLHB,246
BFT,1973,Korea Rep.,KOR,ATE,LL,LL,43
BFT,1973,Korea Rep.,KOR,ATW,LL,LL,23
BFT,1973,Libya,LBY,MED,TP,TRAP,475
BFT,1973,Maroc,MAR,ATE,PS,PS,512
BFT,1973,Maroc,MAR,ATE,TP,TRAP,1
BFT,1973,Maroc,MAR,MED,TP,TRAP,1
BFT,1973,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,906
BFT,1973,Tunisie,TUN,MED,TP,TRAP,52
BFT,1973,Turkey,TUR,MED,UN,UNCL,66
BFT,1973,U.S.A.,USA,ATW,LL,LL,1
BFT,1973,U.S.A.,USA,ATW,TP,TRAP,13
BFT,1973,U.S.A.,USA,ATW,HP,HARP,86
BFT,1973,U.S.A.,USA,ATW,HL,HAND,297
BFT,1973,U.S.A.,USA,ATW,PS,PSFB,174
BFT,1973,U.S.A.,USA,ATW,PS,PSFS,847
BFT,1973,U.S.A.,USA,ATW,RR,RRFB,249
BFT,1973,U.S.A.,USA,ATW,RR,RRFS,31
BFT,1973,Yugoslavia Fed.,YUG,MED,PS,PS,224
BFT,1973,Panama,PAN,ATE,LL,LLFB,3
BFT,1973,Panama,PAN,ATW,LL,LLFB,2
BFT,1973,Mexico,MEX,ATW,UN,UNCL,29
BFT,1974,Algerie,DZA,MED,UN,UNCL,33
BFT,1974,Canada,CAN,ATW,PS,PS,103
BFT,1974,Canada,CAN,ATW,TP,TRAP,256
BFT,1974,Canada,CAN,ATW,RR,RRFB,409
BFT,1974,Chinese Taipei,TAI,ATE,LL,LLFB,12
BFT,1974,Chinese Taipei,TAI,ATW,LL,LLFB,20
BFT,1974,EU.France,EU.FRA,ATE,BB,BB,522
BFT,1974,EU.France,EU.FRA-MED,MED,PS,PSM,1800
BFT,1974,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,739
BFT,1974,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1974,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,3120
BFT,1974,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,2880
BFT,1974,Japan,JPN,ATW,LL,LLHB,905
BFT,1974,Japan,JPN,ATE,LL,LLHB,2195
BFT,1974,Japan,JPN,MED,LL,LLHB,2195
BFT,1974,Korea Rep.,KOR,ATE,LL,LL,36
BFT,1974,Korea Rep.,KOR,ATW,LL,LL,20
BFT,1974,Libya,LBY,MED,TP,TRAP,1469
BFT,1974,EU.Malta,EU.MLT,MED,LL,LL,21
BFT,1974,Maroc,MAR,ATE,PS,PS,590
BFT,1974,Maroc,MAR,MED,PS,PS,2
BFT,1974,Maroc,MAR,ATE,TP,TRAP,7
BFT,1974,Maroc,MAR,MED,TP,TRAP,7
BFT,1974,EU.Poland,EU.POL,ATW,UN,UNCL,3
BFT,1974,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,191
BFT,1974,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,546
BFT,1974,Tunisie,TUN,MED,TP,TRAP,136
BFT,1974,Turkey,TUR,MED,UN,UNCL,34
BFT,1974,U.S.A.,USA,ATW,LL,LL,1
BFT,1974,U.S.A.,USA,ATW,TP,TRAP,20
BFT,1974,U.S.A.,USA,ATW,HP,HARP,214
BFT,1974,U.S.A.,USA,ATW,HL,HAND,42
BFT,1974,U.S.A.,USA,ATW,PS,PSFB,53
BFT,1974,U.S.A.,USA,ATW,PS,PSFS,804
BFT,1974,U.S.A.,USA,ATW,RR,RRFB,143
BFT,1974,U.S.A.,USA,ATW,RR,RRFS,2361
BFT,1974,Yugoslavia Fed.,YUG,MED,PS,PS,317
BFT,1974,Mexico,MEX,ATW,UN,UNCL,39
BFT,1975,Algerie,DZA,MED,UN,UNCL,66
BFT,1975,Canada,CAN,ATW,PS,PS,291
BFT,1975,Canada,CAN,ATW,TP,TRAP,144
BFT,1975,Canada,CAN,ATW,RR,RRFB,206
BFT,1975,Chinese Taipei,TAI,ATE,LL,LLFB,5
BFT,1975,Chinese Taipei,TAI,ATW,LL,LLFB,1
BFT,1975,EU.France,EU.FRA,ATE,BB,BB,692
BFT,1975,EU.France,EU.FRA-MED,MED,PS,PSM,1600
BFT,1975,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,713
BFT,1975,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1975,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,4170
BFT,1975,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,2100
BFT,1975,Japan,JPN,ATE,LL,LLHB,2900
BFT,1975,Japan,JPN,MED,LL,LLHB,1260
BFT,1975,Korea Rep.,KOR,ATE,LL,LL,15
BFT,1975,Korea Rep.,KOR,ATW,LL,LL,8
BFT,1975,Libya,LBY,MED,TP,TRAP,780
BFT,1975,EU.Malta,EU.MLT,MED,LL,LL,37
BFT,1975,Maroc,MAR,ATE,PS,PS,2624
BFT,1975,Maroc,MAR,MED,PS,PS,40
BFT,1975,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,303
BFT,1975,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,978
BFT,1975,EU.Sweden,EU.SWE,ATE,UN,UNCL,2
BFT,1975,Tunisie,TUN,MED,TP,TRAP,83
BFT,1975,Turkey,TUR,MED,UN,UNCL,17
BFT,1975,U.S.A.,USA,ATW,RR,RR,816
BFT,1975,U.S.A.,USA,ATW,PS,PSFB,267
BFT,1975,U.S.A.,USA,ATW,PS,PSFS,1762
BFT,1975,Yugoslavia Fed.,YUG,MED,PS,PS,155
BFT,1975,Mexico,MEX,ATW,UN,UNCL,24
BFT,1976,Algerie,DZA,MED,UN,UNCL,49
BFT,1976,Canada,CAN,ATW,PS,PS,332
BFT,1976,Canada,CAN,ATW,TP,TRAP,172
BFT,1976,Canada,CAN,ATW,RR,RRFB,342
BFT,1976,Chinese Taipei,TAI,ATE,LL,LLFB,3
BFT,1976,EU.France,EU.FRA,ATE,BB,BB,267
BFT,1976,EU.France,EU.FRA-MED,MED,PS,PSM,3800
BFT,1976,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,650
BFT,1976,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,12
BFT,1976,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1976,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,4120
BFT,1976,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,4890
BFT,1976,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,597
BFT,1976,Japan,JPN,ATW,LL,LLHB,2902
BFT,1976,Japan,JPN,ATE,LL,LLHB,1973
BFT,1976,Japan,JPN,MED,LL,LLHB,968
BFT,1976,Korea Rep.,KOR,ATE,LL,LL,3
BFT,1976,Korea Rep.,KOR,ATW,LL,LL,7
BFT,1976,Libya,LBY,MED,TP,TRAP,799
BFT,1976,EU.Malta,EU.MLT,MED,LL,LL,25
BFT,1976,Maroc,MAR,ATE,PS,PS,331
BFT,1976,Maroc,MAR,MED,PS,PS,1
BFT,1976,EU.Poland,EU.POL,ATW,UN,UNCL,3
BFT,1976,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,7
BFT,1976,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,17
BFT,1976,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,832
BFT,1976,EU.Sweden,EU.SWE,ATE,UN,UNCL,8
BFT,1976,Tunisie,TUN,MED,TP,TRAP,66
BFT,1976,Turkey,TUR,MED,UN,UNCL,181
BFT,1976,U.S.A.,USA,ATW,UN,UNCL,82
BFT,1976,U.S.A.,USA,ATW,HP,HARP,189
BFT,1976,U.S.A.,USA,ATW,HL,HAND,162
BFT,1976,U.S.A.,USA,ATW,PS,PSFB,167
BFT,1976,U.S.A.,USA,ATW,PS,PSFS,1083
BFT,1976,U.S.A.,USA,ATW,RR,RRFB,220
BFT,1976,U.S.A.,USA,ATW,RR,RRFS,28
BFT,1976,Yugoslavia Fed.,YUG,MED,PS,PS,562
BFT,1976,Panama,PAN,ATE,LL,LLFB,69
BFT,1976,Panama,PAN,ATW,LL,LLFB,157
BFT,1976,Mexico,MEX,ATW,UN,UNCL,37
BFT,1977,Algerie,DZA,MED,UN,UNCL,40
BFT,1977,Canada,CAN,ATW,PS,PS,298
BFT,1977,Canada,CAN,ATW,TP,TRAP,372
BFT,1977,Canada,CAN,ATW,RR,RRFB,302
BFT,1977,Chinese Taipei,TAI,ATE,LL,LLFB,2
BFT,1977,Chinese Taipei,TAI,ATW,LL,LLFB,1
BFT,1977,EU.France,EU.FRA,ATE,BB,BB,592
BFT,1977,EU.France,EU.FRA-MED,MED,PS,PSM,3182
BFT,1977,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,698
BFT,1977,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,34
BFT,1977,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,100
BFT,1977,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,4179
BFT,1977,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,1205
BFT,1977,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,47
BFT,1977,Japan,JPN,ATW,LL,LLHB,3658
BFT,1977,Japan,JPN,ATE,LL,LLHB,1594
BFT,1977,Japan,JPN,MED,LL,LLHB,520
BFT,1977,Korea Rep.,KOR,ATE,LL,LL,2
BFT,1977,Korea Rep.,KOR,ATW,LL,LL,1
BFT,1977,Libya,LBY,MED,TP,TRAP,336
BFT,1977,EU.Malta,EU.MLT,MED,LL,LL,47
BFT,1977,Maroc,MAR,ATE,PS,PS,662
BFT,1977,Maroc,MAR,MED,PS,PS,7
BFT,1977,Maroc,MAR,ATE,TP,TRAP,222
BFT,1977,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,4
BFT,1977,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,10
BFT,1977,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,1250
BFT,1977,EU.Sweden,EU.SWE,ATE,UN,UNCL,2
BFT,1977,Tunisie,TUN,MED,PS,PS,11
BFT,1977,Tunisie,TUN,MED,TP,TRAP,120
BFT,1977,Turkey,TUR,MED,UN,UNCL,177
BFT,1977,U.S.A.,USA,ATW,UN,UNCL,23
BFT,1977,U.S.A.,USA,ATW,HP,HARP,157
BFT,1977,U.S.A.,USA,ATW,HL,HAND,244
BFT,1977,U.S.A.,USA,ATW,PS,PSFB,165
BFT,1977,U.S.A.,USA,ATW,PS,PSFS,1039
BFT,1977,U.S.A.,USA,ATW,RR,RRFB,268
BFT,1977,U.S.A.,USA,ATW,RR,RRFS,60
BFT,1977,Yugoslavia Fed.,YUG,MED,PS,PS,932
BFT,1977,Panama,PAN,ATE,LL,LLFB,208
BFT,1977,Panama,PAN,ATW,LL,LLFB,92
BFT,1977,Panama,PAN,MED,LL,LLFB,4
BFT,1977,Mexico,MEX,ATW,UN,UNCL,14
BFT,1978,Algerie,DZA,MED,UN,UNCL,20
BFT,1978,Canada,CAN,ATW,PS,PS,241
BFT,1978,Canada,CAN,ATW,TP,TRAP,221
BFT,1978,Canada,CAN,ATW,RR,RRFB,208
BFT,1978,Chinese Taipei,TAI,ATW,LL,LLFB,1
BFT,1978,EU.France,EU.FRA-MED,MED,UN,UNCL,31
BFT,1978,EU.France,EU.FRA,ATE,BB,BB,723
BFT,1978,EU.France,EU.FRA-MED,MED,PS,PSM,1566
BFT,1978,EU.Germany,EU.RFA,ATE,TW,TRAW,1
BFT,1978,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,210
BFT,1978,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,22
BFT,1978,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,88
BFT,1978,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,2100
BFT,1978,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,2438
BFT,1978,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,125
BFT,1978,Japan,JPN,ATW,LL,LLHB,3144
BFT,1978,Japan,JPN,ATE,LL,LLHB,577
BFT,1978,Japan,JPN,MED,LL,LLHB,61
BFT,1978,Libya,LBY,MED,TP,TRAP,677
BFT,1978,EU.Malta,EU.MLT,MED,LL,LL,26
BFT,1978,Maroc,MAR,ATE,PS,PS,36
BFT,1978,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,13
BFT,1978,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,43.191
BFT,1978,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,1548
BFT,1978,EU.Sweden,EU.SWE,ATE,UN,UNCL,2
BFT,1978,Tunisie,TUN,MED,PS,PS,21
BFT,1978,Tunisie,TUN,MED,TP,TRAP,120
BFT,1978,Turkey,TUR,MED,UN,UNCL,127
BFT,1978,U.S.A.,USA,ATW,UN,UNCL,5
BFT,1978,U.S.A.,USA,ATW,HP,HARP,158
BFT,1978,U.S.A.,USA,ATW,HL,HAND,429
BFT,1978,U.S.A.,USA,ATW,PS,PSFB,77
BFT,1978,U.S.A.,USA,ATW,PS,PSFS,912
BFT,1978,U.S.A.,USA,ATW,RR,RRFB,216
BFT,1978,U.S.A.,USA,ATW,RR,RRFS,51
BFT,1978,Yugoslavia Fed.,YUG,MED,PS,PS,1049
BFT,1978,Panama,PAN,ATE,LL,LLFB,156
BFT,1978,Panama,PAN,ATW,LL,LLFB,58
BFT,1978,Mexico,MEX,ATW,LL,LL,28
BFT,1978,Brazil,BRA-JPN,ATW,LL,LLFB,14
BFT,1979,Algerie,DZA,MED,UN,UNCL,150
BFT,1979,Canada,CAN,ATW,TP,TRAP,31
BFT,1979,Canada,CAN,ATW,RR,RRFB,214
BFT,1979,Chinese Taipei,TAI,ATE,LL,LLFB,3
BFT,1979,Chinese Taipei,TAI,ATW,LL,LLFB,49
BFT,1979,EU.France,EU.FRA-MED,MED,UN,UNCL,51
BFT,1979,EU.France,EU.FRA,ATE,BB,BB,275
BFT,1979,EU.France,EU.FRA-MED,MED,PS,PSM,1527
BFT,1979,EU.Germany,EU.RFA,ATE,TW,TRAW,1
BFT,1979,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,195
BFT,1979,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,120
BFT,1979,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,2855
BFT,1979,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,450
BFT,1979,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,400
BFT,1979,Japan,JPN,ATW,LL,LLHB,3621
BFT,1979,Japan,JPN,ATE,LL,LLHB,630
BFT,1979,Japan,JPN,MED,LL,LLHB,99
BFT,1979,Korea Rep.,KOR,ATE,LL,LL,1
BFT,1979,Korea Rep.,KOR,ATW,LL,LL,1
BFT,1979,Libya,LBY,MED,TP,TRAP,424
BFT,1979,EU.Malta,EU.MLT,MED,LL,LL,23
BFT,1979,Maroc,MAR,ATE,PS,PS,206
BFT,1979,Maroc,MAR,MED,PS,PS,2
BFT,1979,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,8
BFT,1979,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,2
BFT,1979,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,HL,HAND,25
BFT,1979,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,758
BFT,1979,Tunisie,TUN,MED,PS,PS,113
BFT,1979,Tunisie,TUN,MED,TP,TRAP,131
BFT,1979,Tunisie,TUN,MED,HL,HAND,18
BFT,1979,Turkey,TUR,MED,UN,UNCL,27
BFT,1979,U.S.A.,USA,ATW,UN,UNCL,31
BFT,1979,U.S.A.,USA,ATW,HP,HARP,143
BFT,1979,U.S.A.,USA,ATW,HL,HAND,457
BFT,1979,U.S.A.,USA,ATW,PS,PSFB,369
BFT,1979,U.S.A.,USA,ATW,PS,PSFS,1012
BFT,1979,U.S.A.,USA,ATW,RR,RRFB,190
BFT,1979,U.S.A.,USA,ATW,RR,RRFS,95
BFT,1979,Yugoslavia Fed.,YUG,MED,PS,PS,756
BFT,1979,Panama,PAN,ATE,LL,LLFB,14
