Tag_ID,Rec_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
2015_140238,288,DFO,A_Hanke,BFT,NA,249,W_ATL,10/18/2015,10/18/2015,1
2015_140238,289,DFO,A_Hanke,BFT,NA,249,GSL,10/18/2015,10/18/2015,1
2015_140238,290,DFO,A_Hanke,BFT,NA,249,W_ATL,10/19/2015,11/11/2015,24
2015_140239,291,DFO,A_Hanke,BFT,NA,272,GSL,9/18/2015,9/19/2015,2
2015_140239,292,DFO,A_Hanke,BFT,NA,272,W_ATL,9/19/2015,9/19/2015,1
2015_140239,293,DFO,A_Hanke,BFT,NA,272,GSL,9/20/2015,9/20/2015,1
2015_140239,294,DFO,A_Hanke,BFT,NA,272,W_ATL,9/21/2015,9/21/2015,1
2015_140239,295,DFO,A_Hanke,BFT,NA,272,GSL,9/21/2015,9/23/2015,3
2015_140239,296,DFO,A_Hanke,BFT,NA,272,W_ATL,9/23/2015,9/24/2015,2
2015_140239,297,DFO,A_Hanke,BFT,NA,272,GSL,9/25/2015,9/25/2015,1
2015_140239,298,DFO,A_Hanke,BFT,NA,272,W_ATL,9/26/2015,9/26/2015,1
2015_140239,299,DFO,A_Hanke,BFT,NA,272,GSL,9/26/2015,9/29/2015,4
2015_140239,300,DFO,A_Hanke,BFT,NA,272,W_ATL,9/29/2015,9/29/2015,1
2015_140239,301,DFO,A_Hanke,BFT,NA,272,GSL,9/29/2015,11/5/2015,38
2015_140239,302,DFO,A_Hanke,BFT,NA,272,W_ATL,11/6/2015,11/12/2015,7
2015_140239,303,DFO,A_Hanke,BFT,NA,272,GSL,11/12/2015,11/20/2015,9
2015_140239,304,DFO,A_Hanke,BFT,NA,272,W_ATL,11/20/2015,11/24/2015,5
2015_140239,305,DFO,A_Hanke,BFT,NA,272,GSL,11/24/2015,12/3/2015,10
2015_140239,306,DFO,A_Hanke,BFT,NA,272,W_ATL,12/3/2015,12/3/2015,1
2015_140239,307,DFO,A_Hanke,BFT,NA,272,GSL,12/4/2015,12/5/2015,2
2015_140239,308,DFO,A_Hanke,BFT,NA,272,W_ATL,12/5/2015,12/14/2015,10
2015_140239,309,DFO,A_Hanke,BFT,NA,272,GSL,12/15/2015,12/17/2015,3
2015_140239,310,DFO,A_Hanke,BFT,NA,272,W_ATL,12/17/2015,12/31/2015,15
2015_148934,311,DFO,A_Hanke,BFT,NA,318,W_ATL,9/27/2015,10/21/2015,25
2015_148934,312,DFO,A_Hanke,BFT,NA,318,GSL,10/21/2015,10/21/2015,1
2015_148934,313,DFO,A_Hanke,BFT,NA,318,W_ATL,10/22/2015,12/8/2015,48
2015_148939,314,DFO,A_Hanke,BFT,NA,249,W_ATL,9/29/2015,10/4/2015,6
2015_148940,315,DFO,A_Hanke,BFT,NA,318,W_ATL,9/29/2015,10/31/2015,33
2015_148940,316,DFO,A_Hanke,BFT,NA,318,GSL,11/1/2015,11/1/2015,1
2015_148940,317,DFO,A_Hanke,BFT,NA,318,W_ATL,11/2/2015,11/17/2015,16
2015_148940,318,DFO,A_Hanke,BFT,NA,318,GSL,11/18/2015,11/20/2015,3
2015_148940,319,DFO,A_Hanke,BFT,NA,318,W_ATL,11/21/2015,11/21/2015,1
2015_148940,320,DFO,A_Hanke,BFT,NA,318,GSL,11/21/2015,11/22/2015,2
2015_148940,321,DFO,A_Hanke,BFT,NA,318,W_ATL,11/22/2015,11/22/2015,1
2015_148940,322,DFO,A_Hanke,BFT,NA,318,GSL,11/23/2015,11/23/2015,1
2015_148940,323,DFO,A_Hanke,BFT,NA,318,W_ATL,11/24/2015,12/18/2015,25
2015_148940,324,DFO,A_Hanke,BFT,NA,318,CAR,12/18/2015,1/1/2016,15
2010_100864,325,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,8/31/2010,8/31/2010,1
2010_100864,326,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/1/2010,9/8/2010,8
2010_100864,327,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,9/8/2010,10/16/2010,39
2010_100864,328,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/17/2010,10/17/2010,1
2010_100864,329,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/17/2010,10/17/2010,1
2010_100864,330,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/18/2010,10/19/2010,2
2010_100864,331,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/19/2010,10/22/2010,4
2010_100864,332,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/22/2010,11/10/2010,20
2010_100864,333,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/10/2010,11/11/2010,2
2010_100864,334,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/11/2010,11/11/2010,1
2010_100864,335,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/12/2010,11/17/2010,6
2010_100864,336,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/17/2010,11/18/2010,2
2010_100864,337,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/18/2010,11/20/2010,3
2010_100865,338,DFO-ACADIA,A_Hanke,BFT,223,216,GSL,9/8/2010,9/13/2010,6
2010_100865,339,DFO-ACADIA,A_Hanke,BFT,223,216,W_ATL,9/15/2010,1/9/2011,117
2010_100866,340,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,8/31/2010,9/8/2010,9
2010_100866,341,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/9/2010,10/1/2010,23
2010_100866,342,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/4/2010,10/4/2010,1
2010_100866,343,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/5/2010,10/5/2010,1
2010_100866,344,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/6/2010,10/6/2010,1
2010_100866,345,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/6/2010,10/6/2010,1
2010_100866,346,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/10/2010,11/28/2010,50
2010_100866,347,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/29/2010,11/29/2010,1
2010_100866,348,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,11/30/2010,11/30/2010,1
2010_100866,349,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,12/3/2010,2/23/2011,83
2010_100867,350,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/31/2010,9/7/2010,8
2010_100867,351,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/10/2010,12/8/2010,90
2010_100870,352,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/31/2010,9/17/2010,18
2010_100870,353,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/18/2010,9/30/2010,13
2010_100872,354,DFO-ACADIA,A_Hanke,BFT,263,352,GSL,8/31/2010,9/3/2010,4
2010_100872,355,DFO-ACADIA,A_Hanke,BFT,263,352,W_ATL,9/3/2010,10/14/2010,42
2010_100872,356,DFO-ACADIA,A_Hanke,BFT,263,352,GSL,10/16/2010,11/16/2010,32
2010_100872,357,DFO-ACADIA,A_Hanke,BFT,263,352,W_ATL,11/19/2010,1/29/2011,72
2010_100873,358,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,8/31/2010,9/11/2010,12
2010_100873,359,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,9/12/2010,9/12/2010,1
2010_100873,360,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,9/13/2010,9/15/2010,3
2010_100873,361,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,9/20/2010,10/20/2010,31
2010_100873,362,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,10/21/2010,10/26/2010,6
2010_100873,363,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,10/27/2010,1/14/2011,80
2010_100874,364,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,9/9/2010,9/13/2010,5
2010_100874,365,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/14/2010,10/21/2010,38
2010_100874,366,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,10/23/2010,11/6/2010,15
2010_100874,367,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/10/2010,12/10/2010,31
2010_100875,368,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/31/2010,9/4/2010,5
2010_100875,369,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/7/2010,9/21/2010,15
2010_100875,370,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/22/2010,9/22/2010,1
2010_100875,371,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/22/2010,10/5/2010,14
2010_100875,372,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/13/2010,11/6/2010,25
2010_100875,373,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,11/7/2010,11/25/2010,19
2010_100875,374,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,11/26/2010,12/5/2010,10
2010_100875,375,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,12/9/2010,12/10/2010,2
2010_100875,376,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,12/10/2010,12/10/2010,1
2010_100875,377,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,12/12/2010,12/16/2010,5
2010_100875,378,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,12/26/2010,12/26/2010,1
2010_100875,379,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,1/4/2011,1/19/2011,16
2010_100875,380,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,1/20/2011,1/27/2011,8
2010_100875,381,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,2/1/2011,2/1/2011,1
2010_100876,382,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/31/2010,9/1/2010,2
2010_100876,383,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/1/2010,9/24/2010,24
2010_100876,384,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/24/2010,9/25/2010,2
2010_100876,385,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/25/2010,9/25/2010,1
2010_100876,386,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/26/2010,9/30/2010,5
2010_100876,387,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/1/2010,10/6/2010,6
2010_100876,388,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/8/2010,10/22/2010,15
2010_100876,389,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/23/2010,11/12/2010,21
2010_100876,390,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/13/2010,11/15/2010,3
2010_100876,391,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,11/16/2010,11/16/2010,1
2010_100876,392,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/17/2010,11/17/2010,1
2010_100876,393,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,11/17/2010,12/23/2010,37
2010_100877,394,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/31/2010,9/3/2010,4
2010_100877,395,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/3/2010,10/18/2010,46
2010_100877,396,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,10/19/2010,11/21/2010,34
2010_100877,397,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/22/2010,12/16/2010,25
2010_100877,398,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,12/17/2010,12/17/2010,1
2010_100877,399,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,12/18/2010,1/2/2011,16
2010_100878,400,DFO-ACADIA,A_Hanke,BFT,210,182,GSL,9/9/2010,9/10/2010,2
2010_100878,401,DFO-ACADIA,A_Hanke,BFT,210,182,W_ATL,9/11/2010,2/1/2011,144
2010_100879,402,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/9/2010,9/18/2010,10
2010_100879,403,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/21/2010,1/13/2011,115
2010_100881,404,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/9/2010,9/12/2010,4
2010_100881,405,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/12/2010,9/12/2010,1
2010_100881,406,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/12/2010,9/18/2010,7
2010_100881,407,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/19/2010,9/19/2010,1
2010_100881,408,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/19/2010,9/19/2010,1
2010_100881,409,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/20/2010,9/20/2010,1
2010_100881,410,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/21/2010,9/25/2010,5
2010_100881,411,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/25/2010,10/2/2010,8
2010_100882,412,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/8/2010,9/9/2010,2
2010_100882,413,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/10/2010,11/4/2010,56
2010_100883,414,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,9/8/2010,9/13/2010,6
2010_100883,415,DFO-ACADIA,A_Hanke,BFT,234,250,W_ATL,9/15/2010,10/16/2010,32
2010_100883,416,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,10/17/2010,10/17/2010,1
2010_100883,417,DFO-ACADIA,A_Hanke,BFT,234,250,W_ATL,10/18/2010,11/28/2010,42
2010_100884,418,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/8/2010,9/10/2010,3
2010_100884,419,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/11/2010,11/8/2010,59
2010_100885,420,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,9/8/2010,9/8/2010,1
2010_100885,421,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,9/9/2010,9/12/2010,4
2010_100885,422,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,9/12/2010,9/13/2010,2
2010_100885,423,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,9/14/2010,10/6/2010,23
2010_100885,424,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,10/8/2010,10/22/2010,15
2010_100885,425,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,10/23/2010,11/14/2010,23
2010_100886,426,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
2010_100886,427,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/10/2010,9/10/2010,1
2010_100886,428,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/10/2010,9/10/2010,1
2010_100886,429,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/11/2010,9/20/2010,10
2010_100886,430,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/20/2010,9/20/2010,1
2010_100886,431,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/21/2010,10/19/2010,29
2010_100886,432,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/20/2010,10/20/2010,1
2010_100886,433,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,10/20/2010,12/12/2010,54
2010_100887,434,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/8/2010,9/9/2010,2
2010_100887,435,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/11/2010,12/23/2010,104
2010_100890,436,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/8/2010,9/8/2010,1
2010_100890,437,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/9/2010,9/14/2010,6
2010_100890,438,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/15/2010,9/15/2010,1
2010_100890,439,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/16/2010,10/14/2010,29
2010_100890,440,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,10/16/2010,10/31/2010,16
2010_100890,441,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,11/3/2010,11/6/2010,4
2010_100890,442,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,11/14/2010,11/14/2010,1
2010_100890,443,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,11/15/2010,2/15/2011,93
2010_100891,444,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,9/8/2010,9/9/2010,2
2010_100891,445,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/9/2010,10/13/2010,35
2010_100891,446,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/13/2010,10/14/2010,2
2010_100891,447,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/14/2010,11/14/2010,32
2010_100891,448,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/14/2010,12/14/2010,31
2010_100891,449,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,12/15/2010,12/21/2010,7
2010_100892,450,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
2010_100892,451,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/10/2010,12/7/2010,89
2010_100893,452,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
2010_100893,453,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/9/2010,10/15/2010,37
2010_100893,454,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/17/2010,11/20/2010,35
2010_100893,455,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,12/5/2010,12/10/2010,6
2010_100893,456,DFO-ACADIA,A_Hanke,BFT,248,295,GOM,12/26/2010,2/4/2011,41
2010_100894,457,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,9/9/2010,10/3/2010,25
2010_100895,458,DFO-ACADIA,A_Hanke,BFT,190,136,GSL,9/8/2010,9/13/2010,6
2010_100895,459,DFO-ACADIA,A_Hanke,BFT,190,136,W_ATL,9/16/2010,2/18/2011,156
2010_100896,460,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,9/8/2010,9/8/2010,1
2010_100896,461,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/15/2010,12/28/2010,105
2010_100896,462,DFO-ACADIA,A_Hanke,BFT,242,273,CAR,1/26/2011,1/26/2011,1
2010_100897,463,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,9/8/2010,9/8/2010,1
2010_100897,464,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/10/2010,11/6/2010,58
2010_100899,465,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/28/2010,8/31/2010,4
2010_100899,466,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/1/2010,9/3/2010,3
2010_100899,467,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,9/3/2010,11/15/2010,74
2010_100899,468,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/16/2010,11/16/2010,1
2010_100899,469,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,11/16/2010,11/16/2010,1
2010_100899,470,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/16/2010,12/26/2010,41
2010_100901,471,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,8/28/2010,9/2/2010,6
2010_100901,472,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/2/2010,12/13/2010,103
2010_100902,473,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/28/2010,8/31/2010,4
2010_100902,474,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,8/31/2010,9/5/2010,6
2010_100902,475,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/5/2010,9/5/2010,1
2010_100902,476,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/6/2010,9/6/2010,1
2010_100902,477,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/8/2010,9/26/2010,19
2010_100902,478,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/26/2010,10/7/2010,12
2010_100902,479,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/7/2010,10/11/2010,5
2010_100902,480,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/12/2010,10/12/2010,1
2010_100902,481,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/12/2010,10/12/2010,1
2010_100902,482,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/13/2010,10/16/2010,4
2010_100902,483,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/17/2010,10/17/2010,1
2010_100902,484,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/18/2010,10/18/2010,1
2010_100902,485,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/19/2010,10/19/2010,1
2010_100902,486,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/19/2010,10/20/2010,2
2010_100902,487,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/21/2010,10/21/2010,1
2010_100902,488,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/21/2010,11/28/2010,39
2010_100902,489,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/28/2010,1/5/2011,39
2010_100903,490,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,8/28/2010,8/29/2010,2
2010_100903,491,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,8/29/2010,9/11/2010,14
2010_100903,492,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/11/2010,9/11/2010,1
2010_100903,493,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,9/11/2010,9/11/2010,1
2010_100903,494,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/12/2010,9/20/2010,9
2010_100903,495,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,9/21/2010,9/23/2010,3
2010_100903,496,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/23/2010,10/3/2010,11
2010_100903,497,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/4/2010,10/7/2010,4
2010_100903,498,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,10/10/2010,10/17/2010,8
2010_100903,499,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/17/2010,2/14/2011,121
2010_100904,500,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/28/2010,9/9/2010,13
2010_100904,501,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/10/2010,9/11/2010,2
2010_100904,502,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,9/11/2010,9/11/2010,1
2010_100904,503,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/12/2010,11/20/2010,70
2010_100907,504,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,8/29/2010,8/30/2010,2
2010_100907,505,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,8/31/2010,9/9/2010,10
2010_100907,506,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/17/2010,9/21/2010,5
2010_100907,507,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/21/2010,10/22/2010,32
2010_100907,508,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/22/2010,10/22/2010,1
2010_100907,509,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,10/26/2010,1/11/2011,78
2010_100907,510,DFO-ACADIA,A_Hanke,BFT,248,295,SC_ATL,1/13/2011,1/28/2011,16
2010_100908,511,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,8/29/2010,9/1/2010,4
2010_100908,512,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,9/2/2010,10/18/2010,47
2010_100908,513,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,10/19/2010,10/25/2010,7
2010_100908,514,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,10/30/2010,12/13/2010,45
2010_100911,515,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/30/2010,10/31/2010,63
2010_100911,516,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,12/8/2010,1/27/2011,51
2010_100911,517,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/27/2011,1/27/2011,1
2010_100911,518,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/30/2011,1/30/2011,1
2010_100911,519,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/30/2011,1/30/2011,1
2010_100911,520,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/31/2011,2/12/2011,13
2010_100911,521,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,2/12/2011,2/15/2011,4
2010_100913,522,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/9/2010,9/14/2010,6
2010_100913,523,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/14/2010,9/15/2010,2
2010_100913,524,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/16/2010,9/16/2010,1
2010_100913,525,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/16/2010,9/23/2010,8
2010_100913,526,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/23/2010,9/24/2010,2
2010_100913,527,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/24/2010,9/25/2010,2
2010_100913,528,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/26/2010,9/27/2010,2
2010_100913,529,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/27/2010,9/27/2010,1
2010_100913,530,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/28/2010,9/28/2010,1
2010_100913,531,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/28/2010,9/28/2010,1
2010_100913,532,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/29/2010,9/29/2010,1
2010_100913,533,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/29/2010,10/4/2010,6
2010_100913,534,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/4/2010,10/4/2010,1
2010_100913,535,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/4/2010,10/5/2010,2
2010_100913,536,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/5/2010,10/5/2010,1
2010_100913,537,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/6/2010,10/9/2010,4
2010_100913,538,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/10/2010,10/17/2010,8
2010_100913,539,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/18/2010,11/11/2010,25
2010_100913,540,DFO-ACADIA,A_Hanke,BFT,277,409,CAR,11/11/2010,11/17/2010,7
2010_100913,541,DFO-ACADIA,A_Hanke,BFT,277,409,GOM,11/17/2010,11/23/2010,7
2007_68248,542,DFO-Duke,A_Hanke,BFT,246,340,GSL,10/26/2007,10/30/2007,5
2007_68248,543,DFO-Duke,A_Hanke,BFT,246,340,W_ATL,10/30/2007,11/3/2007,5
2007_68248,544,DFO-Duke,A_Hanke,BFT,246,340,GSL,11/4/2007,11/6/2007,3
2007_68248,545,DFO-Duke,A_Hanke,BFT,246,340,W_ATL,11/6/2007,2/7/2008,94
2007_68254,546,DFO-Duke,A_Hanke,BFT,261,440,GSL,10/25/2007,11/12/2007,19
2007_68254,547,DFO-Duke,A_Hanke,BFT,261,440,W_ATL,11/13/2007,2/5/2008,85
2007_68254,548,DFO-Duke,A_Hanke,BFT,261,440,CAR,2/6/2008,2/6/2008,1
