Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
288,2015_140222,DFO,A_Hanke,BFT,NA,272,W_ATL,9/27/2015,9/27/2015,1
289,2015_140222,DFO,A_Hanke,BFT,NA,272,GSL,9/28/2015,11/11/2015,45
290,2015_140222,DFO,A_Hanke,BFT,NA,272,W_ATL,11/11/2015,11/26/2015,16
291,2015_140223,DFO,A_Hanke,BFT,NA,249,GSL,9/17/2015,9/27/2015,11
292,2015_140223,DFO,A_Hanke,BFT,NA,249,W_ATL,9/27/2015,9/29/2015,3
293,2015_140223,DFO,A_Hanke,BFT,NA,249,GSL,9/30/2015,10/3/2015,4
294,2015_140223,DFO,A_Hanke,BFT,NA,249,W_ATL,10/4/2015,1/10/2016,99
295,2015_140224,DFO,A_Hanke,BFT,NA,249,GSL,9/19/2015,10/29/2015,41
296,2015_140224,DFO,A_Hanke,BFT,NA,249,W_ATL,10/30/2015,11/11/2015,13
297,2015_140224,DFO,A_Hanke,BFT,NA,249,CAR,11/12/2015,1/19/2016,69
298,2015_140229,DFO,A_Hanke,BFT,210,227,GSL,11/3/2015,11/5/2015,3
299,2015_140229,DFO,A_Hanke,BFT,210,227,W_ATL,11/5/2015,11/7/2015,3
300,2015_140236,DFO,A_Hanke,BFT,NA,272,W_ATL,8/27/2015,1/13/2016,140
301,2015_140238,DFO,A_Hanke,BFT,NA,249,GSL,9/18/2015,10/9/2015,22
302,2015_140238,DFO,A_Hanke,BFT,NA,249,W_ATL,10/10/2015,10/16/2015,7
303,2015_140238,DFO,A_Hanke,BFT,NA,249,GSL,10/17/2015,10/18/2015,2
304,2015_140238,DFO,A_Hanke,BFT,NA,249,W_ATL,10/18/2015,10/18/2015,1
305,2015_140238,DFO,A_Hanke,BFT,NA,249,GSL,10/18/2015,10/18/2015,1
306,2015_140238,DFO,A_Hanke,BFT,NA,249,W_ATL,10/19/2015,11/11/2015,24
307,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/18/2015,9/19/2015,2
308,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,9/19/2015,9/19/2015,1
309,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/20/2015,9/20/2015,1
310,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,9/21/2015,9/21/2015,1
311,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/21/2015,9/23/2015,3
312,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,9/23/2015,9/24/2015,2
313,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/25/2015,9/25/2015,1
314,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,9/26/2015,9/26/2015,1
315,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/26/2015,9/29/2015,4
316,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,9/29/2015,9/29/2015,1
317,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,9/29/2015,11/5/2015,38
318,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,11/6/2015,11/12/2015,7
319,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,11/12/2015,11/20/2015,9
320,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,11/20/2015,11/24/2015,5
321,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,11/24/2015,12/3/2015,10
322,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,12/3/2015,12/3/2015,1
323,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,12/4/2015,12/5/2015,2
324,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,12/5/2015,12/14/2015,10
325,2015_140239,DFO,A_Hanke,BFT,NA,272,GSL,12/15/2015,12/17/2015,3
326,2015_140239,DFO,A_Hanke,BFT,NA,272,W_ATL,12/17/2015,12/31/2015,15
327,2015_148934,DFO,A_Hanke,BFT,NA,318,W_ATL,9/27/2015,10/21/2015,25
328,2015_148934,DFO,A_Hanke,BFT,NA,318,GSL,10/21/2015,10/21/2015,1
329,2015_148934,DFO,A_Hanke,BFT,NA,318,W_ATL,10/22/2015,12/8/2015,48
330,2015_148939,DFO,A_Hanke,BFT,NA,249,W_ATL,9/29/2015,10/4/2015,6
331,2015_148940,DFO,A_Hanke,BFT,NA,318,W_ATL,9/29/2015,10/31/2015,33
332,2015_148940,DFO,A_Hanke,BFT,NA,318,GSL,11/1/2015,11/1/2015,1
333,2015_148940,DFO,A_Hanke,BFT,NA,318,W_ATL,11/2/2015,11/17/2015,16
334,2015_148940,DFO,A_Hanke,BFT,NA,318,GSL,11/18/2015,11/20/2015,3
335,2015_148940,DFO,A_Hanke,BFT,NA,318,W_ATL,11/21/2015,11/21/2015,1
336,2015_148940,DFO,A_Hanke,BFT,NA,318,GSL,11/21/2015,11/22/2015,2
337,2015_148940,DFO,A_Hanke,BFT,NA,318,W_ATL,11/22/2015,11/22/2015,1
338,2015_148940,DFO,A_Hanke,BFT,NA,318,GSL,11/23/2015,11/23/2015,1
339,2015_148940,DFO,A_Hanke,BFT,NA,318,W_ATL,11/24/2015,12/18/2015,25
340,2015_148940,DFO,A_Hanke,BFT,NA,318,CAR,12/18/2015,1/1/2016,15
341,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,8/31/2010,8/31/2010,1
342,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/1/2010,9/8/2010,8
343,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,9/8/2010,10/16/2010,39
344,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/17/2010,10/17/2010,1
345,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/17/2010,10/17/2010,1
346,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/18/2010,10/19/2010,2
347,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/19/2010,10/22/2010,4
348,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/22/2010,11/10/2010,20
349,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/10/2010,11/11/2010,2
350,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/11/2010,11/11/2010,1
351,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/12/2010,11/17/2010,6
352,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/17/2010,11/18/2010,2
353,2010_100864,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/18/2010,11/20/2010,3
354,2010_100865,DFO-ACADIA,A_Hanke,BFT,223,216,GSL,9/8/2010,9/13/2010,6
355,2010_100865,DFO-ACADIA,A_Hanke,BFT,223,216,W_ATL,9/15/2010,1/9/2011,117
356,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,8/31/2010,9/8/2010,9
357,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/9/2010,10/1/2010,23
358,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/4/2010,10/4/2010,1
359,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/5/2010,10/5/2010,1
360,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/6/2010,10/6/2010,1
361,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/6/2010,10/6/2010,1
362,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/10/2010,11/28/2010,50
363,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,11/29/2010,11/29/2010,1
364,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,11/30/2010,11/30/2010,1
365,2010_100866,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,12/3/2010,2/23/2011,83
366,2010_100867,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/31/2010,9/7/2010,8
367,2010_100867,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/10/2010,12/8/2010,90
368,2010_100870,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/31/2010,9/17/2010,18
369,2010_100870,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/18/2010,9/30/2010,13
370,2010_100872,DFO-ACADIA,A_Hanke,BFT,263,352,GSL,8/31/2010,9/3/2010,4
371,2010_100872,DFO-ACADIA,A_Hanke,BFT,263,352,W_ATL,9/3/2010,10/14/2010,42
372,2010_100872,DFO-ACADIA,A_Hanke,BFT,263,352,GSL,10/16/2010,11/16/2010,32
373,2010_100872,DFO-ACADIA,A_Hanke,BFT,263,352,W_ATL,11/19/2010,1/29/2011,72
374,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,8/31/2010,9/11/2010,12
375,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,9/12/2010,9/12/2010,1
376,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,9/13/2010,9/15/2010,3
377,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,9/20/2010,10/20/2010,31
378,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,GSL,10/21/2010,10/26/2010,6
379,2010_100873,DFO-ACADIA,A_Hanke,BFT,206,170,W_ATL,10/27/2010,1/14/2011,80
380,2010_100874,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,9/9/2010,9/13/2010,5
381,2010_100874,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/14/2010,10/21/2010,38
382,2010_100874,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,10/23/2010,11/6/2010,15
383,2010_100874,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/10/2010,12/10/2010,31
384,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/31/2010,9/4/2010,5
385,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/7/2010,9/21/2010,15
386,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/22/2010,9/22/2010,1
387,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/22/2010,10/5/2010,14
388,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/13/2010,11/6/2010,25
389,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,11/7/2010,11/25/2010,19
390,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,11/26/2010,12/5/2010,10
391,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,12/9/2010,12/10/2010,2
392,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,12/10/2010,12/10/2010,1
393,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,12/12/2010,12/16/2010,5
394,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,12/26/2010,12/26/2010,1
395,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,1/4/2011,1/19/2011,16
396,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,1/20/2011,1/27/2011,8
397,2010_100875,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,2/1/2011,2/1/2011,1
398,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/31/2010,9/1/2010,2
399,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/1/2010,9/24/2010,24
400,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/24/2010,9/25/2010,2
401,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/25/2010,9/25/2010,1
402,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/26/2010,9/30/2010,5
403,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/1/2010,10/6/2010,6
404,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/8/2010,10/22/2010,15
405,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/23/2010,11/12/2010,21
406,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/13/2010,11/15/2010,3
407,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,11/16/2010,11/16/2010,1
408,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/17/2010,11/17/2010,1
409,2010_100876,DFO-ACADIA,A_Hanke,BFT,272,386,GOM,11/17/2010,12/23/2010,37
410,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/31/2010,9/3/2010,4
411,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/3/2010,10/18/2010,46
412,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,10/19/2010,11/21/2010,34
413,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/22/2010,12/16/2010,25
414,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,12/17/2010,12/17/2010,1
415,2010_100877,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,12/18/2010,1/2/2011,16
416,2010_100878,DFO-ACADIA,A_Hanke,BFT,210,182,GSL,9/9/2010,9/10/2010,2
417,2010_100878,DFO-ACADIA,A_Hanke,BFT,210,182,W_ATL,9/11/2010,2/1/2011,144
418,2010_100879,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/9/2010,9/18/2010,10
419,2010_100879,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/21/2010,1/13/2011,115
420,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/9/2010,9/12/2010,4
421,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/12/2010,9/12/2010,1
422,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/12/2010,9/18/2010,7
423,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/19/2010,9/19/2010,1
424,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/19/2010,9/19/2010,1
425,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/20/2010,9/20/2010,1
426,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/21/2010,9/25/2010,5
427,2010_100881,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/25/2010,10/2/2010,8
428,2010_100882,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/8/2010,9/9/2010,2
429,2010_100882,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/10/2010,11/4/2010,56
430,2010_100883,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,9/8/2010,9/13/2010,6
431,2010_100883,DFO-ACADIA,A_Hanke,BFT,234,250,W_ATL,9/15/2010,10/16/2010,32
432,2010_100883,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,10/17/2010,10/17/2010,1
433,2010_100883,DFO-ACADIA,A_Hanke,BFT,234,250,W_ATL,10/18/2010,11/28/2010,42
434,2010_100884,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/8/2010,9/10/2010,3
435,2010_100884,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/11/2010,11/8/2010,59
436,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,9/8/2010,9/8/2010,1
437,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,9/9/2010,9/12/2010,4
438,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,9/12/2010,9/13/2010,2
439,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,9/14/2010,10/6/2010,23
440,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,GSL,10/8/2010,10/22/2010,15
441,2010_100885,DFO-ACADIA,A_Hanke,BFT,282,432,W_ATL,10/23/2010,11/14/2010,23
442,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
443,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/10/2010,9/10/2010,1
444,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/10/2010,9/10/2010,1
445,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/11/2010,9/20/2010,10
446,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/20/2010,9/20/2010,1
447,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/21/2010,10/19/2010,29
448,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/20/2010,10/20/2010,1
449,2010_100886,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,10/20/2010,12/12/2010,54
450,2010_100887,DFO-ACADIA,A_Hanke,BFT,266,364,GSL,9/8/2010,9/9/2010,2
451,2010_100887,DFO-ACADIA,A_Hanke,BFT,266,364,W_ATL,9/11/2010,12/23/2010,104
452,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/8/2010,9/8/2010,1
453,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/9/2010,9/14/2010,6
454,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,9/15/2010,9/15/2010,1
455,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,9/16/2010,10/14/2010,29
456,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,10/16/2010,10/31/2010,16
457,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,11/3/2010,11/6/2010,4
458,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,GSL,11/14/2010,11/14/2010,1
459,2010_100890,DFO-ACADIA,A_Hanke,BFT,254,318,W_ATL,11/15/2010,2/15/2011,93
460,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,9/8/2010,9/9/2010,2
461,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,9/9/2010,10/13/2010,35
462,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,GSL,10/13/2010,10/14/2010,2
463,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,10/14/2010,11/14/2010,32
464,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,CAR,11/14/2010,12/14/2010,31
465,2010_100891,DFO-ACADIA,A_Hanke,BFT,261,341,W_ATL,12/15/2010,12/21/2010,7
466,2010_100892,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
467,2010_100892,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/10/2010,12/7/2010,89
468,2010_100893,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/8/2010,9/9/2010,2
469,2010_100893,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/9/2010,10/15/2010,37
470,2010_100893,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/17/2010,11/20/2010,35
471,2010_100893,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,12/5/2010,12/10/2010,6
472,2010_100893,DFO-ACADIA,A_Hanke,BFT,248,295,GOM,12/26/2010,2/4/2011,41
473,2010_100894,DFO-ACADIA,A_Hanke,BFT,234,250,GSL,9/9/2010,10/3/2010,25
474,2010_100895,DFO-ACADIA,A_Hanke,BFT,190,136,GSL,9/8/2010,9/13/2010,6
475,2010_100895,DFO-ACADIA,A_Hanke,BFT,190,136,W_ATL,9/16/2010,2/18/2011,156
476,2010_100896,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,9/8/2010,9/8/2010,1
477,2010_100896,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/15/2010,12/28/2010,105
478,2010_100896,DFO-ACADIA,A_Hanke,BFT,242,273,CAR,1/26/2011,1/26/2011,1
479,2010_100897,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,9/8/2010,9/8/2010,1
480,2010_100897,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/10/2010,11/6/2010,58
481,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,8/28/2010,8/31/2010,4
482,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,9/1/2010,9/3/2010,3
483,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,9/3/2010,11/15/2010,74
484,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/16/2010,11/16/2010,1
485,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,GSL,11/16/2010,11/16/2010,1
486,2010_100899,DFO-ACADIA,A_Hanke,BFT,251,307,W_ATL,11/16/2010,12/26/2010,41
487,2010_100901,DFO-ACADIA,A_Hanke,BFT,242,273,GSL,8/28/2010,9/2/2010,6
488,2010_100901,DFO-ACADIA,A_Hanke,BFT,242,273,W_ATL,9/2/2010,12/13/2010,103
489,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,8/28/2010,8/31/2010,4
490,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,8/31/2010,9/5/2010,6
491,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/5/2010,9/5/2010,1
492,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/6/2010,9/6/2010,1
493,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,9/8/2010,9/26/2010,19
494,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,9/26/2010,10/7/2010,12
495,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/7/2010,10/11/2010,5
496,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/12/2010,10/12/2010,1
497,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/12/2010,10/12/2010,1
498,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/13/2010,10/16/2010,4
499,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/17/2010,10/17/2010,1
500,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/18/2010,10/18/2010,1
501,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/19/2010,10/19/2010,1
502,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/19/2010,10/20/2010,2
503,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,GSL,10/21/2010,10/21/2010,1
504,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,W_ATL,10/21/2010,11/28/2010,39
505,2010_100902,DFO-ACADIA,A_Hanke,BFT,272,386,CAR,11/28/2010,1/5/2011,39
506,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,8/28/2010,8/29/2010,2
507,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,8/29/2010,9/11/2010,14
508,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/11/2010,9/11/2010,1
509,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,9/11/2010,9/11/2010,1
510,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/12/2010,9/20/2010,9
511,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,9/21/2010,9/23/2010,3
512,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/23/2010,10/3/2010,11
513,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/4/2010,10/7/2010,4
514,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,10/10/2010,10/17/2010,8
515,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/17/2010,2/14/2011,121
516,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/28/2010,9/9/2010,13
517,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/10/2010,9/11/2010,2
518,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,9/11/2010,9/11/2010,1
519,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/12/2010,11/20/2010,70
520,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,8/29/2010,8/30/2010,2
521,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,8/31/2010,9/9/2010,10
522,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/17/2010,9/21/2010,5
523,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/21/2010,10/22/2010,32
524,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/22/2010,10/22/2010,1
525,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,10/26/2010,1/11/2011,78
526,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,SC_ATL,1/13/2011,1/28/2011,16
527,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,8/29/2010,9/1/2010,4
528,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,9/2/2010,10/18/2010,47
529,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,10/19/2010,10/25/2010,7
530,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,10/30/2010,12/13/2010,45
531,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/30/2010,10/31/2010,63
532,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,12/8/2010,1/27/2011,51
533,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/27/2011,1/27/2011,1
534,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/30/2011,1/30/2011,1
535,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/30/2011,1/30/2011,1
536,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/31/2011,2/12/2011,13
537,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,2/12/2011,2/15/2011,4
538,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/9/2010,9/14/2010,6
539,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/14/2010,9/15/2010,2
540,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/16/2010,9/16/2010,1
541,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/16/2010,9/23/2010,8
542,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/23/2010,9/24/2010,2
543,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/24/2010,9/25/2010,2
544,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/26/2010,9/27/2010,2
545,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/27/2010,9/27/2010,1
546,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/28/2010,9/28/2010,1
547,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/28/2010,9/28/2010,1
548,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/29/2010,9/29/2010,1
549,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/29/2010,10/4/2010,6
550,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/4/2010,10/4/2010,1
