Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area,Stock_Assign
757,120082,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/16/2012,5/22/2012,7,UNK
758,120083,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/16/2012,5/17/2012,2,EAST
759,120083,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,5/18/2012,5/28/2012,11,EAST
760,120085,ICCAT_GBYP,A_DiNatale,BFT,NA,190,SE_ATL,5/16/2012,5/19/2012,4,EAST
761,120085,ICCAT_GBYP,A_DiNatale,BFT,NA,190,W_MED,5/20/2012,5/29/2012,10,EAST
762,120087,ICCAT_GBYP,A_DiNatale,BFT,NA,260,SE_ATL,5/16/2012,5/18/2012,3,EAST
763,120087,ICCAT_GBYP,A_DiNatale,BFT,NA,260,W_MED,5/19/2012,6/1/2012,14,EAST
764,120089,ICCAT_GBYP,A_DiNatale,BFT,241,NA,SE_ATL,5/16/2012,6/1/2012,17,UNK
765,120091,ICCAT_GBYP,A_DiNatale,BFT,126,NA,SE_ATL,10/13/2012,10/13/2012,1,EAST
766,120091,ICCAT_GBYP,A_DiNatale,BFT,126,NA,W_MED,10/14/2012,11/11/2012,29,EAST
767,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,SE_ATL,10/13/2012,10/13/2012,1,EAST
768,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,W_MED,10/14/2012,12/10/2012,58,EAST
769,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,SE_ATL,12/11/2012,3/9/2013,89,EAST
770,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,W_MED,3/10/2013,3/15/2013,6,EAST
771,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,SE_ATL,3/16/2013,3/17/2013,2,EAST
772,120092,ICCAT_GBYP,A_DiNatale,BFT,126,NA,W_MED,3/18/2013,3/22/2013,5,EAST
773,120093,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,11/14/2012,11/14/2012,1,EAST
774,120093,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,11/15/2012,8/16/2013,275,EAST
775,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,11/10/2012,11/11/2012,2,EAST
776,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,11/12/2012,11/16/2012,5,EAST
777,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,11/17/2012,2/6/2013,82,EAST
778,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,2/7/2013,4/17/2013,70,EAST
779,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,4/18/2013,4/20/2013,3,EAST
780,120094,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,4/21/2013,6/26/2013,67,EAST
781,120095,ICCAT_GBYP,A_DiNatale,BFT,96,NA,W_MED,10/1/2012,1/30/2013,122,EAST
782,120096,ICCAT_GBYP,A_DiNatale,BFT,115,NA,SE_ATL,10/31/2012,11/15/2012,16,UNK
783,120097,ICCAT_GBYP,A_DiNatale,BFT,102,NA,W_MED,10/2/2012,5/28/2013,239,EAST
784,120098,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,10/12/2012,10/12/2012,1,EAST
785,120098,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,10/13/2012,10/18/2012,6,EAST
786,120099,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,10/8/2012,10/15/2012,8,EAST
787,120100,ICCAT_GBYP,A_DiNatale,BFT,94,NA,SE_ATL,10/14/2012,10/14/2012,1,EAST
788,120100,ICCAT_GBYP,A_DiNatale,BFT,94,NA,W_MED,10/15/2012,12/13/2012,60,EAST
789,120103,ICCAT_GBYP,A_DiNatale,BFT,129,NA,SE_ATL,10/20/2012,10/20/2012,1,EAST
790,120103,ICCAT_GBYP,A_DiNatale,BFT,129,NA,W_MED,10/21/2012,5/6/2013,198,EAST
791,120105,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,10/13/2012,10/13/2012,1,EAST
792,120105,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,10/14/2012,10/30/2012,17,EAST
793,120105,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,10/31/2012,11/12/2012,13,EAST
794,120105,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,11/13/2012,11/21/2012,9,EAST
795,120106,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,10/30/2012,10/30/2012,1,EAST
796,120106,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,10/31/2012,11/7/2012,8,EAST
797,120107,ICCAT_GBYP,A_DiNatale,BFT,99,NA,SE_ATL,11/9/2012,11/9/2012,1,EAST
798,120107,ICCAT_GBYP,A_DiNatale,BFT,99,NA,W_MED,11/10/2012,5/3/2013,175,EAST
799,120108,ICCAT_GBYP,A_DiNatale,BFT,115,NA,SE_ATL,10/21/2012,5/12/2013,204,EAST
800,120108,ICCAT_GBYP,A_DiNatale,BFT,115,NA,W_MED,5/13/2013,5/20/2013,8,EAST
801,120109,ICCAT_GBYP,A_DiNatale,BFT,107,NA,SE_ATL,10/12/2012,10/12/2012,1,EAST
802,120109,ICCAT_GBYP,A_DiNatale,BFT,107,NA,W_MED,10/13/2012,12/26/2012,75,EAST
803,120109,ICCAT_GBYP,A_DiNatale,BFT,107,NA,SE_ATL,12/27/2012,5/4/2013,129,EAST
804,120109,ICCAT_GBYP,A_DiNatale,BFT,107,NA,W_MED,5/5/2013,5/8/2013,4,EAST
805,120110,ICCAT_GBYP,A_DiNatale,BFT,105,NA,SE_ATL,10/14/2012,10/14/2012,1,EAST
806,120110,ICCAT_GBYP,A_DiNatale,BFT,105,NA,W_MED,10/15/2012,6/25/2013,254,EAST
807,120111,ICCAT_GBYP,A_DiNatale,BFT,113,NA,SE_ATL,10/12/2012,10/12/2012,1,EAST
808,120111,ICCAT_GBYP,A_DiNatale,BFT,113,NA,W_MED,10/13/2012,12/31/2012,80,EAST
809,120112,ICCAT_GBYP,A_DiNatale,BFT,99,NA,W_MED,10/2/2012,12/16/2012,76,EAST
810,120113,ICCAT_GBYP,A_DiNatale,BFT,94,NA,W_MED,10/8/2012,12/24/2012,78,EAST
811,120114,ICCAT_GBYP,A_DiNatale,BFT,108,NA,E_ATL,8/18/2012,9/19/2012,33,UNK
812,120115,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/18/2012,12/21/2012,126,UNK
813,120116,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/18/2012,11/11/2012,86,UNK
814,120117,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/7/2012,9/28/2012,53,UNK
815,120118,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/18/2012,9/24/2012,38,UNK
816,120119,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/18/2012,10/7/2012,51,EAST
817,120119,ICCAT_GBYP,A_DiNatale,BFT,105,NA,W_MED,10/8/2012,10/8/2012,1,EAST
818,120119,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,10/9/2012,10/11/2012,3,EAST
819,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,E_ATL,8/7/2012,1/13/2013,160,UNK
820,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,SE_ATL,1/14/2013,2/10/2013,28,UNK
821,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,E_ATL,2/11/2013,7/4/2013,144,UNK
822,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,SE_ATL,7/5/2013,7/22/2013,18,UNK
823,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,E_ATL,7/23/2013,7/31/2013,9,UNK
824,120121,ICCAT_GBYP,A_DiNatale,BFT,107,NA,SE_ATL,8/1/2013,8/2/2013,2,UNK
825,120123,ICCAT_GBYP,A_DiNatale,BFT,105,NA,E_ATL,8/18/2012,10/1/2012,45,UNK
826,120125,ICCAT_GBYP,A_DiNatale,BFT,107,NA,E_ATL,8/18/2012,10/19/2012,63,UNK
827,120126,ICCAT_GBYP,A_DiNatale,BFT,106,NA,E_ATL,8/18/2012,12/12/2012,117,UNK
828,120127,ICCAT_GBYP,A_DiNatale,BFT,101,NA,SE_ATL,10/13/2012,10/13/2012,1,EAST
829,120127,ICCAT_GBYP,A_DiNatale,BFT,101,NA,W_MED,10/14/2012,11/15/2012,33,EAST
830,120127,ICCAT_GBYP,A_DiNatale,BFT,101,NA,SE_ATL,11/16/2012,3/19/2013,124,EAST
831,120127,ICCAT_GBYP,A_DiNatale,BFT,101,NA,W_MED,3/20/2013,6/10/2013,83,EAST
832,120128,ICCAT_GBYP,A_DiNatale,BFT,127,NA,SE_ATL,10/16/2012,10/16/2012,1,EAST
833,120128,ICCAT_GBYP,A_DiNatale,BFT,127,NA,W_MED,10/17/2012,12/3/2012,48,EAST
834,120128,ICCAT_GBYP,A_DiNatale,BFT,127,NA,SE_ATL,12/4/2012,1/15/2013,43,EAST
835,120449,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,9/8/2012,9/23/2012,16,EAST
836,130544,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/20/2013,5/25/2013,6,UNK
837,130549,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/20/2013,5/28/2013,9,UNK
838,130553,ICCAT_GBYP,A_DiNatale,BFT,105,NA,W_MED,7/11/2013,11/2/2013,115,EAST
839,130554,ICCAT_GBYP,A_DiNatale,BFT,105,NA,W_MED,7/11/2013,9/25/2013,77,EAST
840,130555,ICCAT_GBYP,A_DiNatale,BFT,103,NA,W_MED,7/11/2013,9/1/2013,53,EAST
841,130556,ICCAT_GBYP,A_DiNatale,BFT,102,NA,W_MED,7/11/2013,1/3/2014,177,EAST
842,130558,ICCAT_GBYP,A_DiNatale,BFT,100,NA,W_MED,7/11/2013,9/14/2013,66,EAST
843,130559,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/11/2013,11/25/2013,138,EAST
844,130560,ICCAT_GBYP,A_DiNatale,BFT,122,NA,SE_ATL,10/13/2013,10/14/2013,2,EAST
845,130560,ICCAT_GBYP,A_DiNatale,BFT,122,NA,W_MED,10/15/2013,12/19/2013,66,EAST
846,130560,ICCAT_GBYP,A_DiNatale,BFT,122,NA,SE_ATL,12/20/2013,12/20/2013,1,EAST
847,130561,ICCAT_GBYP,A_DiNatale,BFT,59,NA,E_ATL,7/26/2013,10/29/2013,96,UNK
848,130562,ICCAT_GBYP,A_DiNatale,BFT,60,NA,E_ATL,7/26/2013,9/6/2013,43,UNK
849,130563,ICCAT_GBYP,A_DiNatale,BFT,60,NA,E_ATL,7/26/2013,10/10/2013,77,UNK
850,130564,ICCAT_GBYP,A_DiNatale,BFT,56,NA,E_ATL,7/26/2013,9/4/2013,41,UNK
851,130565,ICCAT_GBYP,A_DiNatale,BFT,63,NA,E_ATL,7/26/2013,8/31/2013,37,UNK
852,130566,ICCAT_GBYP,A_DiNatale,BFT,100,NA,E_ATL,7/26/2013,9/10/2013,47,UNK
853,130567,ICCAT_GBYP,A_DiNatale,BFT,98,NA,E_ATL,7/26/2013,9/22/2013,59,UNK
854,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,SE_ATL,9/24/2013,9/26/2013,3,EAST
855,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,W_MED,9/27/2013,10/3/2013,7,EAST
856,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,SE_ATL,10/4/2013,10/31/2013,28,EAST
857,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,W_MED,11/1/2013,12/11/2013,41,EAST
858,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,SE_ATL,12/12/2013,4/17/2014,127,EAST
859,130568,ICCAT_GBYP,A_DiNatale,BFT,114,NA,W_MED,4/18/2014,4/30/2014,13,EAST
860,130569,ICCAT_GBYP,A_DiNatale,BFT,118,NA,SE_ATL,9/30/2013,10/1/2013,2,EAST
861,130569,ICCAT_GBYP,A_DiNatale,BFT,118,NA,W_MED,10/2/2013,1/4/2014,95,EAST
862,130570,ICCAT_GBYP,A_DiNatale,BFT,121,NA,SE_ATL,9/24/2013,9/24/2013,1,EAST
863,130570,ICCAT_GBYP,A_DiNatale,BFT,121,NA,W_MED,9/25/2013,11/2/2013,39,EAST
864,130570,ICCAT_GBYP,A_DiNatale,BFT,121,NA,SE_ATL,11/3/2013,6/10/2014,220,EAST
865,130570,ICCAT_GBYP,A_DiNatale,BFT,121,NA,W_MED,6/11/2014,7/4/2014,24,EAST
866,130570,ICCAT_GBYP,A_DiNatale,BFT,121,NA,SE_ATL,7/5/2014,8/27/2014,54,EAST
867,130572,ICCAT_GBYP,A_DiNatale,BFT,124,NA,SE_ATL,10/4/2013,10/4/2013,1,EAST
868,130572,ICCAT_GBYP,A_DiNatale,BFT,124,NA,W_MED,10/5/2013,4/22/2014,200,EAST
869,130573,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,1/17/2016,201,EAST
870,130574,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,1/18/2016,202,EAST
871,130575,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,11/8/2015,131,EAST
872,130576,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,9/16/2015,78,EAST
873,130577,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,1/18/2016,202,EAST
874,145454,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,9/6/2015,68,EAST
875,150292,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/30/2015,5/30/2015,1,EAST
876,150292,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,5/31/2015,2/7/2016,253,EAST
877,150387,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/28/2015,5/29/2015,2,EAST
878,150387,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,5/30/2015,2/8/2016,255,EAST
879,150408,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,9/1/2015,63,EAST
880,150417,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,10/28/2015,120,EAST
881,150423,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,7/1/2015,10/2/2015,94,EAST
882,2002_12923,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,9/30/2002,10/8/2002,9,UNK
883,2002_12925,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,9/30/2002,10/6/2002,7,UNK
884,2002_13223,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,8/31/2002,24,UNK
885,2002_13952,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/8/2002,9/24/2002,48,UNK
886,2002_14078,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,9/30/2002,10/24/2002,25,UNK
887,2002_14146,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,2/16/2003,193,UNK
888,2002_14147,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2002,1/22/2003,190,UNK
889,2002_14148,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,12/29/2002,151,UNK
890,2002_14149,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,7/17/2002,9/18/2002,64,UNK
891,2002_14214,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,9/19/2002,43,UNK
892,2002_14215,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,8/8/2002,8/18/2002,11,UNK
893,2002_14217,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,1/28/2003,181,UNK
894,2002_14430,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/8/2002,12/15/2002,130,UNK
895,2002_14536,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2002,3/11/2003,238,UNK
896,2002_14538,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/1/2002,10/19/2002,80,UNK
897,2002_14650,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2002,3/16/2003,243,UNK
898,2002_14655,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,9/30/2002,2/1/2003,125,UNK
899,2002_14657,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/1/2002,10/29/2002,90,UNK
900,2002_14658,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,12/14/2002,136,UNK
901,2002_14741,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,10/5/2002,66,UNK
902,2002_14906,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/8/2002,6/1/2003,298,UNK
903,2002_15070,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2002,2/20/2003,219,UNK
904,2002_15071,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2002,9/16/2002,62,UNK
905,2002_3495,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,9/30/2002,10/16/2002,17,UNK
906,2002_3497,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,12/10/2002,125,UNK
907,2002_36663,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,2/21/2003,198,UNK
908,2002_36897,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,10/10/2002,10/15/2002,6,UNK
909,2002_36899,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,12/9/2002,131,UNK
910,2002_36900,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,8/8/2002,3/7/2003,212,UNK
911,2002_36901,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,11/27/2002,119,UNK
912,2002_36902,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,5/11/2003,284,UNK
913,2002_36903,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,2/19/2003,203,UNK
914,2002_36904,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,1/25/2003,178,UNK
915,2002_37006,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,4/7/2003,250,UNK
916,2002_37007,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,2/7/2003,191,UNK
917,2002_37008,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,6/1/2003,305,UNK
918,2002_37009,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/1/2002,3/7/2003,219,UNK
919,2002_37011,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/1/2002,5/28/2003,301,UNK
920,2002_37012,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/1/2002,12/13/2002,135,UNK
921,2002_37013,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/1/2002,9/15/2002,46,UNK
922,2002_37014,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,8/1/2002,1/2/2003,155,UNK
923,2002_37015,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,8/1/2002,1/22/2003,175,UNK
924,2002_37016,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,8/1/2002,11/6/2002,98,UNK
925,2002_37018,LPRC,M_Lutcavage,BFT,196,NA,W_ATL,8/8/2002,12/19/2002,134,UNK
926,2002_37019,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,8/8/2002,8/21/2002,14,UNK
927,2002_37021,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,8/18/2002,11,UNK
928,2002_37022,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/8/2002,11/4/2002,89,UNK
929,2002_37238,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/8/2002,10/25/2002,79,UNK
930,2002_37256,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,9/30/2002,11/1/2002,33,UNK
931,2002_3816,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/17/2002,3/1/2003,197,UNK
932,2002_3817,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,9/30/2002,10/12/2002,13,UNK
933,2002_4232,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/8/2002,8/18/2002,11,UNK
934,2002_4235,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,9/30/2002,10/6/2002,7,UNK
935,2002_4744,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,9/6/2002,9/25/2002,20,UNK
936,2002_4934,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/10/2002,11/9/2002,31,UNK
937,2003_12922,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,11/3/2003,110,UNK
938,2003_12925,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,6/1/2004,275,UNK
939,2003_13220,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,10/14/2003,90,UNK
940,2003_13220,LPRC,M_Lutcavage,BFT,201,NA,GSL,10/15/2003,10/23/2003,9,UNK
941,2003_13220,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/24/2003,12/29/2003,67,UNK
942,2003_13221,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,7/29/2003,13,UNK
943,2003_13974,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,8/6/2003,21,UNK
944,2003_14077,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,3/3/2004,185,UNK
945,2003_14079,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/7/2003,53,UNK
946,2003_14214,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,4/26/2004,239,UNK
947,2003_14216,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/13/2003,10/16/2003,96,UNK
948,2003_14246,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/14/2003,12/1/2003,110,UNK
949,2003_14247,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,7/23/2003,7,UNK
950,2003_14539,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/13/2003,11/13/2003,124,UNK
951,2003_14655,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,12/24/2003,115,UNK
952,2003_14656,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,1/13/2003,5/17/2003,125,UNK
953,2003_14656,LPRC,M_Lutcavage,BFT,191,NA,SC_ATL,5/18/2003,5/20/2003,3,UNK
954,2003_14656,LPRC,M_Lutcavage,BFT,191,NA,NC_ATL,5/21/2003,5/22/2003,2,UNK
955,2003_14656,LPRC,M_Lutcavage,BFT,191,NA,SC_ATL,5/23/2003,5/31/2003,9,UNK
956,2003_14656,LPRC,M_Lutcavage,BFT,191,NA,NC_ATL,6/1/2003,8/6/2003,67,UNK
957,2003_14657,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,12/24/2003,115,UNK
958,2003_14658,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,2/6/2004,159,UNK
959,2003_14741,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,11/17/2003,78,UNK
960,2003_14824,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,8/14/2003,29,UNK
961,2003_14929,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,6/1/2004,275,UNK
962,2003_15069,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/13/2003,7/25/2003,13,UNK
963,2003_15071,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,4/20/2004,233,UNK
964,2003_15071,LPRC,M_Lutcavage,BFT,179,NA,NC_ATL,4/21/2004,4/24/2004,4,UNK
965,2003_15071,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/25/2004,5/31/2004,37,UNK
966,2003_15071,LPRC,M_Lutcavage,BFT,179,NA,CAR,6/1/2004,6/1/2004,1,UNK
967,2003_3496,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,8/18/2003,33,UNK
968,2003_3497,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,4/1/2004,228,UNK
969,2003_3497,LPRC,M_Lutcavage,BFT,179,NA,CAR,4/2/2004,4/7/2004,6,UNK
970,2003_3497,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/8/2004,6/1/2004,55,UNK
971,2003_36662,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,4/24/2004,283,UNK
972,2003_36663,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,12/24/2003,115,UNK
973,2003_36899,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,6/1/2004,275,UNK
974,2003_36900,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,11/9/2003,70,UNK
975,2003_37239,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/7/2003,53,UNK
976,2003_37257,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,9/26/2003,72,UNK
977,2003_3817,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,1/2/2004,124,UNK
978,2003_38584,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,2/20/2004,187,UNK
979,2003_38586,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,6/1/2004,289,UNK
980,2003_38587,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,11/25/2003,86,UNK
981,2003_38587,LPRC,M_Lutcavage,BFT,179,NA,CAR,11/26/2003,12/6/2003,11,UNK
982,2003_38587,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,12/7/2003,12/10/2003,4,UNK
983,2003_38592,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,6/1/2004,275,UNK
984,2003_38593,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,10/26/2003,56,UNK
985,2003_38594,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,2/10/2004,177,UNK
986,2003_38609,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,6/1/2004,289,UNK
987,2003_4231,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,7/17/2003,7/31/2003,15,UNK
988,2003_4233,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/18/2003,10/12/2003,56,UNK
989,2003_4364,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,10/12/2003,88,UNK
990,2003_4364,LPRC,M_Lutcavage,BFT,210,NA,GSL,10/13/2003,10/29/2003,17,UNK
991,2003_4364,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,10/30/2003,12/24/2003,56,UNK
992,2003_4365,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,9/15/2003,15,UNK
993,2003_4366,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,10/29/2003,105,UNK
994,2003_4368,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/22/2003,68,UNK
995,2003_4741,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,7/17/2003,8/12/2003,27,UNK
