"","FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"15130","016MA00","HL","HAND",2000,8,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",68032
"15131","016MA00","HL","HAND",2000,9,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",420
"15132","016MA00","TP","TRAP",2000,4,"5x5",4,37.5,-7.5,74,"TRAP D","nw","kg",661776
"15133","016MA00","TP","TRAP",2000,4,"5x5",4,37.5,-7.5,74,"TRAP D","nw","nr",2929
"15134","016MA00","TP","TRAP",2000,5,"5x5",4,37.5,-7.5,124,"TRAP D","nw","kg",673700
"15135","016MA00","TP","TRAP",2000,5,"5x5",4,37.5,-7.5,124,"TRAP D","nw","nr",3336
"15136","016MA00","TP","TRAP",2000,6,"5x5",4,37.5,-7.5,39,"TRAP D","nw","kg",29988
"15137","016MA00","TP","TRAP",2000,6,"5x5",4,37.5,-7.5,39,"TRAP D","nw","nr",158
"15138","019PT01","SU","SURF",2000,5,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",300
"15139","019PT01","SU","SURF",2000,6,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15140","019PT01","SU","SURF",2000,7,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15141","019PT01","SU","SURF",2000,8,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15142","019PT01","SU","SURF",2000,9,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",500
"15143","019PT01","SU","SURF",2000,11,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15144","019PT01","SU","SURF",2000,12,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15145","019PT01","TP","TRAP",2000,5,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",4700
"15146","019PT01","TP","TRAP",2000,6,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",5900
"15147","019PT01","TP","TRAP",2000,7,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",28800
"15148","019PT01","TP","TRAP",2000,8,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",600
"15149","019PT01","TP","TRAP",2000,9,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"15150","019PT02","BB","BB",2000,4,"5x5",4,37.5,-27.5,0,"-none-","-w","kg",300
"15151","019PT02","BB","BB",2000,9,"5x5",4,37.5,-27.5,0,"-none-","-w","kg",500
"15152","019PT02","BB","BB",2000,11,"5x5",4,37.5,-27.5,0,"-none-","-w","kg",100
"15153","019PT03","BB","BB",2000,4,"5x5",4,32.5,-17.5,0,"-none-","-w","kg",700
"15154","019PT03","BB","BB",2000,9,"5x5",4,32.5,-17.5,0,"-none-","-w","kg",300
"15155","019PT03","BB","BB",2000,12,"5x5",4,32.5,-17.5,0,"-none-","-w","kg",100
"15156","019PT03","LL","LL",2000,17,"5x5",1,37.5,2.5,0,"-none-","-w","kg",60800
"15157","019PT03","LL","LL",2000,17,"5x5",4,37.5,-17.5,0,"-none-","-w","kg",397500
"15158","021ES00","HL","HAND",2000,3,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",23644
"15159","021ES00","HL","HAND",2000,4,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",305
"15160","021ES00","HL","HAND",2000,5,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",5876
"15161","021ES00","HL","HAND",2000,6,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",3252
"15162","021ES00","HL","HAND",2000,6,"5x5",4,37.5,-7.5,8,"SUC.D.FI","-w","kg",1383
"15163","021ES00","HL","HAND",2000,7,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",1750
"15164","021ES00","HL","HAND",2000,7,"5x5",4,37.5,-7.5,331,"SUC.D.FI","-w","kg",105402
"15165","021ES00","HL","HAND",2000,8,"5x5",1,37.5,2.5,55,"SUC.D.FI","-w","kg",11160
"15166","021ES00","HL","HAND",2000,8,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",1183
"15167","021ES00","HL","HAND",2000,8,"5x5",4,37.5,-7.5,70,"SUC.D.FI","-w","kg",18808
"15168","021ES00","HL","HAND",2000,9,"5x5",1,37.5,2.5,15,"SUC.D.FI","-w","kg",4453
"15169","021ES00","HL","HAND",2000,9,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",2009
"15170","021ES00","HL","HAND",2000,10,"5x5",1,37.5,2.5,1,"SUC.D.FI","-w","kg",143
"15171","021ES00","HL","HAND",2000,11,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",463
"15172","021ES00","HL","HAND",2000,12,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",12963
"15173","021ES00","LL","LLJAP",2000,5,"5x5",1,37.5,2.5,554655,"NO.HOOKS","nw","kg",158799
"15174","021ES00","LL","LLJAP",2000,5,"5x5",1,37.5,2.5,554655,"NO.HOOKS","nw","nr",1018
"15175","021ES00","LL","LLJAP",2000,5,"5x5",4,37.5,-2.5,70207,"NO.HOOKS","nw","kg",26167
"15176","021ES00","LL","LLJAP",2000,5,"5x5",4,37.5,-2.5,70207,"NO.HOOKS","nw","nr",140
"15177","021ES00","LL","LLJAP",2000,6,"5x5",1,37.5,2.5,767890,"NO.HOOKS","nw","kg",214795
"15178","021ES00","LL","LLJAP",2000,6,"5x5",1,37.5,2.5,767890,"NO.HOOKS","nw","nr",1435
"15179","021ES00","LL","LLJAP",2000,6,"5x5",4,37.5,-2.5,68370,"NO.HOOKS","nw","kg",29602
"15180","021ES00","LL","LLJAP",2000,6,"5x5",4,37.5,-2.5,68370,"NO.HOOKS","nw","nr",115
"15181","021ES00","LL","LLJAP",2000,7,"5x5",1,37.5,2.5,115335,"NO.HOOKS","nw","kg",33892
"15182","021ES00","LL","LLJAP",2000,7,"5x5",1,37.5,2.5,115335,"NO.HOOKS","nw","nr",260
"15183","021ES00","PS","PS",2000,4,"5x5",1,42.5,2.5,6,"D.FISH","-w","kg",15700
"15184","021ES00","PS","PS",2000,5,"5x5",1,37.5,2.5,7,"D.FISH","-w","kg",356300
"15185","021ES00","PS","PS",2000,5,"5x5",1,42.5,2.5,2,"D.FISH","-w","kg",2400
"15186","021ES00","PS","PS",2000,6,"5x5",1,37.5,2.5,15,"D.FISH","-w","kg",694408
"15187","021ES00","PS","PS",2000,7,"5x5",1,37.5,2.5,3,"D.FISH","-w","kg",2e+05
"15188","021ES00","PS","PS",2000,8,"5x5",1,37.5,2.5,1,"D.FISH","-w","kg",51300
"15189","021ES00","PS","PS",2000,10,"5x5",1,42.5,2.5,15,"D.FISH","-w","kg",69480
"15190","021ES00","SP","SPOR",2000,17,"5x5",1,37.5,2.5,0,"-none-","-w","kg",10500
"15191","021ES00","SU","SURF",2000,1,"1x1",1,41.5,2.5,0,"-none-","-w","kg",1559
"15192","021ES00","SU","SURF",2000,4,"1x1",1,41.5,1.5,0,"-none-","-w","kg",210
"15193","021ES00","SU","SURF",2000,4,"1x1",4,38.5,-0.5,0,"-none-","-w","kg",2
"15194","021ES00","SU","SURF",2000,5,"1x1",1,40.5,0.5,0,"-none-","-w","kg",25
"15195","021ES00","SU","SURF",2000,5,"1x1",1,41.5,1.5,0,"-none-","-w","kg",234
"15196","021ES00","SU","SURF",2000,5,"1x1",4,38.5,-0.5,0,"-none-","-w","kg",215
"15197","021ES00","SU","SURF",2000,6,"1x1",1,40.5,0.5,0,"-none-","-w","kg",6
"15198","021ES00","SU","SURF",2000,6,"1x1",1,41.5,2.5,0,"-none-","-w","kg",7142
"15199","021ES00","SU","SURF",2000,6,"1x1",4,38.5,-0.5,0,"-none-","-w","kg",238
"15200","021ES00","SU","SURF",2000,7,"1x1",1,41.5,2.5,0,"-none-","-w","kg",3081
"15201","021ES00","SU","SURF",2000,7,"1x1",4,38.5,-0.5,0,"-none-","-w","kg",145
"15202","021ES00","SU","SURF",2000,8,"1x1",1,40.5,0.5,0,"-none-","-w","kg",24
"15203","021ES00","SU","SURF",2000,8,"1x1",1,41.5,2.5,0,"-none-","-w","kg",17214
"15204","021ES00","SU","SURF",2000,8,"1x1",4,38.5,-0.5,0,"-none-","-w","kg",8
"15205","021ES00","SU","SURF",2000,9,"1x1",1,40.5,0.5,0,"-none-","-w","kg",597
"15206","021ES00","SU","SURF",2000,9,"1x1",1,41.5,2.5,0,"-none-","-w","kg",4310
"15207","021ES00","SU","SURF",2000,10,"1x1",1,40.5,0.5,0,"-none-","-w","kg",658
"15208","021ES00","SU","SURF",2000,10,"1x1",1,41.5,1.5,0,"-none-","-w","kg",10
"15209","021ES00","SU","SURF",2000,10,"1x1",1,41.5,2.5,0,"-none-","-w","kg",2124
"15210","021ES00","TP","TRAP",2000,4,"5x5",4,37.5,-7.5,42,"TRAP D","nw","kg",259332
"15211","021ES00","TP","TRAP",2000,4,"5x5",4,37.5,-7.5,42,"TRAP D","nw","nr",1144
"15212","021ES00","TP","TRAP",2000,5,"5x5",4,37.5,-7.5,124,"TRAP D","nw","kg",1048259
"15213","021ES00","TP","TRAP",2000,5,"5x5",4,37.5,-7.5,124,"TRAP D","nw","nr",6689
"15214","021ES00","TP","TRAP",2000,6,"5x5",4,37.5,-7.5,88,"TRAP D","nw","kg",88437
"15215","021ES00","TP","TRAP",2000,6,"5x5",4,37.5,-7.5,88,"TRAP D","nw","nr",568
"15216","021ES00","TP","TRAP",2000,7,"5x5",4,37.5,-7.5,22,"TRAP D","nw","kg",20296
"15217","021ES00","TP","TRAP",2000,7,"5x5",4,37.5,-7.5,22,"TRAP D","nw","nr",134
"15218","021ES00","TP","TRAP",2000,17,"5x5",4,37.5,-2.5,134,"TRAP D","nw","kg",134
"15219","021ES00","TP","TRAP",2000,17,"5x5",4,37.5,-2.5,134,"TRAP D","nw","nr",6
"15220","021ES00","UN","UNCL",2000,1,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",5029
"15221","021ES00","UN","UNCL",2000,2,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",3103
"15222","021ES00","UN","UNCL",2000,3,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",833
"15223","021ES00","UN","UNCL",2000,5,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",1455
"15224","021ES00","UN","UNCL",2000,6,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",3617
"15225","021ES00","UN","UNCL",2000,7,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",3980
"15226","021ES00","UN","UNCL",2000,8,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",7021
"15227","021ES00","UN","UNCL",2000,9,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",7199
"15228","021ES00","UN","UNCL",2000,10,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",5281
"15229","021ES00","UN","UNCL",2000,11,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",3341
"15230","021ES00","UN","UNCL",2000,12,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",2290
"15231","021ES00","UN","UNCL",2000,17,"5x5",4,37.5,-2.5,0,"-none-","-w","kg",452244
"15232","021ES01","BB","BB",2000,3,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",14900
"15233","021ES01","BB","BB",2000,4,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",4100
"15234","021ES01","BB","BB",2000,5,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",600
"15235","021ES01","BB","BB",2000,9,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",4900
"15236","021ES01","BB","BB",2000,10,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",1500
"15237","021ES01","BB","BB",2000,11,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",200
"15238","021ES02","BB","BB",2000,6,"5x5",4,42.5,-7.5,193,"D.FISH","-w","kg",141764
"15239","021ES02","BB","BB",2000,7,"5x5",4,42.5,-7.5,262,"D.FISH","-w","kg",407369
"15240","021ES02","BB","BB",2000,8,"5x5",4,42.5,-7.5,139,"D.FISH","-w","kg",343704
"15241","021ES02","BB","BB",2000,9,"5x5",4,42.5,-7.5,120,"D.FISH","-w","kg",181244
"15242","021ES02","BB","BB",2000,10,"5x5",4,42.5,-7.5,112,"D.FISH","-w","kg",126334
"15243","021ES03","LL","LLHB",2000,3,"5x5",1,37.5,2.5,730062,"NO.HOOKS","nw","kg",988
"15244","021ES03","LL","LLHB",2000,3,"5x5",1,37.5,2.5,730062,"NO.HOOKS","nw","nr",44
"15245","021ES03","LL","LLHB",2000,3,"5x5",4,37.5,-2.5,297055,"NO.HOOKS","nw","kg",99
"15246","021ES03","LL","LLHB",2000,3,"5x5",4,37.5,-2.5,297055,"NO.HOOKS","nw","nr",8
"15247","021ES03","LL","LLHB",2000,4,"5x5",1,37.5,2.5,300900,"NO.HOOKS","nw","kg",825
"15248","021ES03","LL","LLHB",2000,4,"5x5",1,37.5,2.5,300900,"NO.HOOKS","nw","nr",43
"15249","021ES03","LL","LLHB",2000,4,"5x5",4,37.5,-2.5,42084,"NO.HOOKS","nw","kg",478
"15250","021ES03","LL","LLHB",2000,4,"5x5",4,37.5,-2.5,42084,"NO.HOOKS","nw","nr",43
"15251","021ES03","LL","LLHB",2000,6,"5x5",1,37.5,2.5,51775,"NO.HOOKS","nw","kg",4095
"15252","021ES03","LL","LLHB",2000,6,"5x5",1,37.5,2.5,51775,"NO.HOOKS","nw","nr",479
"15253","021ES03","LL","LLHB",2000,7,"5x5",1,37.5,2.5,1389590,"NO.HOOKS","nw","kg",5456
"15254","021ES03","LL","LLHB",2000,7,"5x5",1,37.5,2.5,1389590,"NO.HOOKS","nw","nr",247
"15255","021ES03","LL","LLHB",2000,7,"5x5",4,37.5,-2.5,167040,"NO.HOOKS","nw","kg",205
"15256","021ES03","LL","LLHB",2000,7,"5x5",4,37.5,-2.5,167040,"NO.HOOKS","nw","nr",4
"15257","021ES03","LL","LLHB",2000,8,"5x5",1,37.5,2.5,832906,"NO.HOOKS","nw","kg",994
"15258","021ES03","LL","LLHB",2000,8,"5x5",1,37.5,2.5,832906,"NO.HOOKS","nw","nr",21
"15259","021ES03","LL","LLHB",2000,8,"5x5",4,37.5,-2.5,619231,"NO.HOOKS","nw","kg",750
"15260","021ES03","LL","LLHB",2000,8,"5x5",4,37.5,-2.5,619231,"NO.HOOKS","nw","nr",40
"15261","021ES03","LL","LLHB",2000,9,"5x5",1,37.5,2.5,1020314,"NO.HOOKS","nw","kg",581
"15262","021ES03","LL","LLHB",2000,9,"5x5",1,37.5,2.5,1020314,"NO.HOOKS","nw","nr",16
"15263","021ES03","LL","LLHB",2000,9,"5x5",4,37.5,-2.5,567306,"NO.HOOKS","nw","kg",340
"15264","021ES03","LL","LLHB",2000,9,"5x5",4,37.5,-2.5,567306,"NO.HOOKS","nw","nr",11
"15265","021ES03","LL","LLHB",2000,10,"5x5",4,37.5,-2.5,558257,"NO.HOOKS","nw","kg",1173
"15266","021ES03","LL","LLHB",2000,10,"5x5",4,37.5,-2.5,558257,"NO.HOOKS","nw","nr",39
"15267","021ES03","LL","LLHB",2000,11,"5x5",4,37.5,-2.5,194158,"NO.HOOKS","nw","kg",2710
"15268","021ES03","LL","LLHB",2000,11,"5x5",4,37.5,-2.5,194158,"NO.HOOKS","nw","nr",147
"15269","021ES03","LL","LLHB",2000,12,"5x5",1,37.5,2.5,426542,"NO.HOOKS","nw","kg",1610
"15270","021ES03","LL","LLHB",2000,12,"5x5",1,37.5,2.5,426542,"NO.HOOKS","nw","nr",87
"15271","021ES03","LL","LLHB",2000,12,"5x5",4,37.5,-2.5,643307,"NO.HOOKS","nw","kg",2140
"15272","021ES03","LL","LLHB",2000,12,"5x5",4,37.5,-2.5,643307,"NO.HOOKS","nw","nr",100
"15273","021ES09","BB","BB",2000,7,"5x5",4,37.5,-7.5,2,"SUC.D.FI","nw","kg",428
"15274","021ES09","BB","BB",2000,7,"5x5",4,37.5,-7.5,2,"SUC.D.FI","nw","nr",4
"15275","021ES09","BB","BB",2000,8,"5x5",4,37.5,-7.5,118,"SUC.D.FI","nw","kg",80490
"15276","021ES09","BB","BB",2000,8,"5x5",4,37.5,-7.5,118,"SUC.D.FI","nw","nr",1186
"15277","021ES09","BB","BB",2000,9,"5x5",4,37.5,-7.5,189,"SUC.D.FI","nw","kg",187232
"15278","021ES09","BB","BB",2000,9,"5x5",4,37.5,-7.5,189,"SUC.D.FI","nw","nr",2708
"15279","021ES09","BB","BB",2000,10,"5x5",4,37.5,-7.5,358,"SUC.D.FI","nw","kg",197051
"15280","021ES09","BB","BB",2000,10,"5x5",4,37.5,-7.5,358,"SUC.D.FI","nw","nr",3855
"15281","021ES09","BB","BB",2000,11,"5x5",4,37.5,-7.5,342,"SUC.D.FI","nw","kg",173382
"15282","021ES09","BB","BB",2000,11,"5x5",4,37.5,-7.5,342,"SUC.D.FI","nw","nr",3205
"15283","021ES09","BB","BB",2000,12,"5x5",4,37.5,-7.5,118,"SUC.D.FI","nw","kg",55477
"15284","021ES09","BB","BB",2000,12,"5x5",4,37.5,-7.5,118,"SUC.D.FI","nw","nr",881
"15285","021ES11","LL","LLALB",2000,6,"5x5",1,37.5,2.5,57050,"NO.HOOKS","nw","kg",1851
"15286","021ES11","LL","LLALB",2000,6,"5x5",1,37.5,2.5,57050,"NO.HOOKS","nw","nr",326
"15287","021ES11","LL","LLALB",2000,7,"5x5",1,37.5,2.5,33840,"NO.HOOKS","nw","kg",1041
"15288","021ES11","LL","LLALB",2000,7,"5x5",1,37.5,2.5,33840,"NO.HOOKS","nw","nr",153
"15289","021ES11","LL","LLALB",2000,8,"5x5",1,37.5,2.5,19000,"NO.HOOKS","nw","kg",1730
"15290","021ES11","LL","LLALB",2000,8,"5x5",1,37.5,2.5,19000,"NO.HOOKS","nw","nr",199
"15291","021ES11","LL","LLALB",2000,8,"5x5",1,42.5,2.5,49600,"NO.HOOKS","nw","kg",2000
"15292","021ES11","LL","LLALB",2000,8,"5x5",1,42.5,2.5,49600,"NO.HOOKS","nw","nr",293
"15293","021ES11","LL","LLALB",2000,8,"5x5",4,37.5,-2.5,9200,"NO.HOOKS","nw","kg",278
"15294","021ES11","LL","LLALB",2000,8,"5x5",4,37.5,-2.5,9200,"NO.HOOKS","nw","nr",37
"15295","023TN00","PS","PS",2000,1,"5x5",1,37.5,12.5,0,"-none-","nw","kg",15620
"15296","023TN00","PS","PS",2000,1,"5x5",1,37.5,12.5,0,"-none-","nw","nr",362
"15297","023TN00","PS","PS",2000,2,"5x5",1,37.5,12.5,0,"-none-","nw","kg",25713
"15298","023TN00","PS","PS",2000,2,"5x5",1,37.5,12.5,0,"-none-","nw","nr",559
"15299","023TN00","PS","PS",2000,3,"5x5",1,37.5,12.5,0,"-none-","nw","kg",110547
"15300","023TN00","PS","PS",2000,3,"5x5",1,37.5,12.5,0,"-none-","nw","nr",1754
"15301","023TN00","PS","PS",2000,4,"5x5",1,37.5,12.5,0,"-none-","nw","kg",79486
"15302","023TN00","PS","PS",2000,4,"5x5",1,37.5,12.5,0,"-none-","nw","nr",1456
"15303","023TN00","PS","PS",2000,5,"5x5",1,37.5,12.5,0,"-none-","nw","kg",28040
"15304","023TN00","PS","PS",2000,5,"5x5",1,37.5,12.5,0,"-none-","nw","nr",451
"15305","023TN00","PS","PS",2000,6,"5x5",1,37.5,12.5,0,"-none-","nw","kg",4279
"15306","023TN00","PS","PS",2000,6,"5x5",1,37.5,12.5,0,"-none-","nw","nr",62
"15307","023TN00","PS","PS",2000,7,"5x5",1,37.5,12.5,0,"-none-","nw","kg",6866
"15308","023TN00","PS","PS",2000,7,"5x5",1,37.5,12.5,0,"-none-","nw","nr",94
"15309","023TN00","PS","PS",2000,11,"5x5",1,37.5,12.5,0,"-none-","nw","kg",5049
"15310","023TN00","PS","PS",2000,11,"5x5",1,37.5,12.5,0,"-none-","nw","nr",148
"15311","023TN00","PS","PS",2000,12,"5x5",1,37.5,12.5,0,"-none-","nw","kg",26150
"15312","023TN00","PS","PS",2000,12,"5x5",1,37.5,12.5,0,"-none-","nw","nr",644
"15313","023TN00","TP","TRAP",2000,4,"5x5",1,37.5,12.5,25,"TRAP D","nw","kg",1726
"15314","023TN00","TP","TRAP",2000,4,"5x5",1,37.5,12.5,25,"TRAP D","nw","nr",22
"15315","023TN00","TP","TRAP",2000,5,"5x5",1,37.5,12.5,27,"TRAP D","nw","kg",2452
"15316","023TN00","TP","TRAP",2000,5,"5x5",1,37.5,12.5,27,"TRAP D","nw","nr",25
"15317","023TN00","TP","TRAP",2000,6,"5x5",1,37.5,12.5,1,"TRAP D","nw","kg",35
"15318","023TN00","TP","TRAP",2000,6,"5x5",1,37.5,12.5,1,"TRAP D","nw","nr",1
"15319","023TN00","TP","TRAP",2000,7,"5x5",1,37.5,12.5,1,"TRAP D","nw","kg",66
"15320","023TN00","TP","TRAP",2000,7,"5x5",1,37.5,12.5,1,"TRAP D","nw","nr",1
"15321","025US00","LL","LL",2000,1,"1x1",4,24.5,-81.5,600,"NO.HOOKS","n-","nr",1
"15322","025US00","LL","LL",2000,1,"1x1",4,24.5,-82.5,480,"NO.HOOKS","n-","nr",1
"15323","025US00","LL","LL",2000,1,"1x1",4,24.5,-83.5,1000,"NO.HOOKS","n-","nr",1
"15324","025US00","LL","LL",2000,1,"1x1",4,24.5,-93.5,600,"NO.HOOKS","n-","nr",1
"15325","025US00","LL","LL",2000,1,"1x1",4,25.5,-93.5,1000,"NO.HOOKS","n-","nr",1
"15326","025US00","LL","LL",2000,1,"1x1",4,26.5,-90.5,900,"NO.HOOKS","n-","nr",1
"15327","025US00","LL","LL",2000,1,"1x1",4,26.5,-91.5,700,"NO.HOOKS","n-","nr",1
"15328","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,850,"NO.HOOKS","n-","nr",1
"15329","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,980,"NO.HOOKS","n-","nr",1
"15330","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,980,"NO.HOOKS","n-","nr",1
"15331","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,800,"NO.HOOKS","n-","nr",1
"15332","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,950,"NO.HOOKS","n-","nr",1
"15333","025US00","LL","LL",2000,1,"1x1",4,26.5,-92.5,800,"NO.HOOKS","n-","nr",1
"15334","025US00","LL","LL",2000,1,"1x1",4,26.5,-93.5,900,"NO.HOOKS","n-","nr",1
"15335","025US00","LL","LL",2000,1,"1x1",4,26.5,-93.5,800,"NO.HOOKS","n-","nr",1
"15336","025US00","LL","LL",2000,1,"1x1",4,26.5,-93.5,700,"NO.HOOKS","n-","nr",1
"15337","025US00","LL","LL",2000,1,"1x1",4,26.5,-94.5,900,"NO.HOOKS","n-","nr",1
"15338","025US00","LL","LL",2000,1,"1x1",4,27.5,-88.5,930,"NO.HOOKS","n-","nr",1
"15339","025US00","LL","LL",2000,1,"1x1",4,27.5,-88.5,950,"NO.HOOKS","n-","nr",1
"15340","025US00","LL","LL",2000,1,"1x1",4,27.5,-89.5,700,"NO.HOOKS","n-","nr",1
"15341","025US00","LL","LL",2000,1,"1x1",4,27.5,-93.5,960,"NO.HOOKS","n-","nr",1
"15342","025US00","LL","LL",2000,1,"1x1",4,28.5,-77.5,350,"NO.HOOKS","n-","nr",1
"15343","025US00","LL","LL",2000,1,"1x1",4,28.5,-88.5,900,"NO.HOOKS","n-","nr",1
"15344","025US00","LL","LL",2000,1,"1x1",4,28.5,-88.5,950,"NO.HOOKS","n-","nr",1
"15345","025US00","LL","LL",2000,1,"1x1",4,36.5,-74.5,750,"NO.HOOKS","n-","nr",1
"15346","025US00","LL","LL",2000,2,"1x1",4,20.5,-73.5,400,"NO.HOOKS","n-","nr",1
"15347","025US00","LL","LL",2000,2,"1x1",4,24.5,-83.5,1000,"NO.HOOKS","n-","nr",1
"15348","025US00","LL","LL",2000,2,"1x1",4,24.5,-84.5,476,"NO.HOOKS","n-","nr",1
"15349","025US00","LL","LL",2000,2,"1x1",4,26.5,-89.5,950,"NO.HOOKS","n-","nr",1
"15350","025US00","LL","LL",2000,2,"1x1",4,26.5,-89.5,600,"NO.HOOKS","n-","nr",1
"15351","025US00","LL","LL",2000,2,"1x1",4,26.5,-89.5,700,"NO.HOOKS","n-","nr",1
"15352","025US00","LL","LL",2000,2,"1x1",4,26.5,-90.5,600,"NO.HOOKS","n-","nr",1
"15353","025US00","LL","LL",2000,2,"1x1",4,26.5,-90.5,700,"NO.HOOKS","n-","nr",1
"15354","025US00","LL","LL",2000,2,"1x1",4,26.5,-90.5,1000,"NO.HOOKS","n-","nr",3
"15355","025US00","LL","LL",2000,2,"1x1",4,26.5,-91.5,1000,"NO.HOOKS","n-","nr",4
"15356","025US00","LL","LL",2000,2,"1x1",4,26.5,-91.5,1000,"NO.HOOKS","n-","nr",2
"15357","025US00","LL","LL",2000,2,"1x1",4,26.5,-91.5,800,"NO.HOOKS","n-","nr",1
"15358","025US00","LL","LL",2000,2,"1x1",4,26.5,-92.5,900,"NO.HOOKS","n-","nr",1
"15359","025US00","LL","LL",2000,2,"1x1",4,26.5,-92.5,800,"NO.HOOKS","n-","nr",1
"15360","025US00","LL","LL",2000,2,"1x1",4,27.5,-86.5,800,"NO.HOOKS","n-","nr",1
"15361","025US00","LL","LL",2000,2,"1x1",4,27.5,-87.5,850,"NO.HOOKS","n-","nr",1
"15362","025US00","LL","LL",2000,2,"1x1",4,27.5,-87.5,800,"NO.HOOKS","n-","nr",1
"15363","025US00","LL","LL",2000,2,"1x1",4,27.5,-88.5,950,"NO.HOOKS","n-","nr",1
"15364","025US00","LL","LL",2000,2,"1x1",4,27.5,-89.5,800,"NO.HOOKS","n-","nr",1
"15365","025US00","LL","LL",2000,2,"1x1",4,27.5,-90.5,1000,"NO.HOOKS","n-","nr",1
"15366","025US00","LL","LL",2000,2,"1x1",4,27.5,-90.5,940,"NO.HOOKS","n-","nr",1
"15367","025US00","LL","LL",2000,2,"1x1",4,27.5,-91.5,1000,"NO.HOOKS","n-","nr",1
"15368","025US00","LL","LL",2000,2,"1x1",4,27.5,-92.5,920,"NO.HOOKS","n-","nr",1
"15369","025US00","LL","LL",2000,2,"1x1",4,28.5,-73.5,600,"NO.HOOKS","n-","nr",1
"15370","025US00","LL","LL",2000,2,"1x1",4,28.5,-77.5,350,"NO.HOOKS","n-","nr",1
"15371","025US00","LL","LL",2000,2,"1x1",4,28.5,-78.5,400,"NO.HOOKS","n-","nr",1
"15372","025US00","LL","LL",2000,2,"1x1",4,28.5,-89.5,720,"NO.HOOKS","n-","nr",19
"15373","025US00","LL","LL",2000,2,"1x1",4,28.5,-90.5,720,"NO.HOOKS","n-","nr",1
"15374","025US00","LL","LL",2000,2,"1x1",4,30.5,-76.5,700,"NO.HOOKS","n-","nr",1
"15375","025US00","LL","LL",2000,2,"1x1",4,32.5,-76.5,1000,"NO.HOOKS","n-","nr",1
"15376","025US00","LL","LL",2000,2,"1x1",4,33.5,-75.5,800,"NO.HOOKS","n-","nr",1
"15377","025US00","LL","LL",2000,2,"1x1",4,33.5,-75.5,850,"NO.HOOKS","n-","nr",1
"15378","025US00","LL","LL",2000,2,"1x1",4,35.5,-74.5,750,"NO.HOOKS","n-","nr",2
"15379","025US00","LL","LL",2000,2,"1x1",4,36.5,-74.5,850,"NO.HOOKS","n-","nr",1
"15380","025US00","LL","LL",2000,2,"1x1",4,36.5,-74.5,720,"NO.HOOKS","n-","nr",3
"15381","025US00","LL","LL",2000,2,"1x1",4,36.5,-74.5,775,"NO.HOOKS","n-","nr",5
"15382","025US00","LL","LL",2000,2,"1x1",4,36.5,-74.5,380,"NO.HOOKS","n-","nr",8
