stock 1	mov_t_blk	1	age	1
 0 0 0.000819127 9.1924e-05 0.999089
 0 0 0.000669321 0.00024173 0.999089
 0 0 0.00080591 0.000105141 0.999089
stock 2	mov_t_blk	1	age	16
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.000406953 4.5669e-05 0.999547
 0 0 0.000332528 0.000120095 0.999547
 0 0 0.000400387 5.22355e-05 0.999547
stock 2	mov_t_blk	1	age	17
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.000202133 2.26837e-05 0.999775
 0 0 0.000165166 5.96508e-05 0.999775
 0 0 0.000198871 2.59453e-05 0.999775
stock 2	mov_t_blk	1	age	18
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.000100388 1.12657e-05 0.999888
 0 0 8.20283e-05 2.9625e-05 0.999888
 0 0 9.87678e-05 1.28855e-05 0.999888
stock 2	mov_t_blk	1	age	19
 0 0 0 0 0
 0 0 0 0 0
 0 0 4.98538e-05 5.59469e-06 0.999945
 0 0 4.07363e-05 1.47122e-05 0.999945
 0 0 4.90494e-05 6.39911e-06 0.999945
stock 2	mov_t_blk	1	age	20
 0 0 0 0 0
 0 0 0 0 0
 0 0 2.47574e-05 2.77832e-06 0.999972
 0 0 2.02296e-05 7.30606e-06 0.999972
 0 0 2.43579e-05 3.17779e-06 0.999972
stock 2	mov_t_blk	1	age	21
 0 0 0 0 0
 0 0 0 0 0
 0 0 1.22943e-05 1.37969e-06 0.999986
 0 0 1.00459e-05 3.62813e-06 0.999986
 0 0 1.20959e-05 1.57807e-06 0.999986
stock 2	mov_t_blk	1	age	22
 0 0 0 0 0
 0 0 0 0 0
 0 0 6.10522e-06 6.85139e-07 0.999993
 0 0 4.98867e-06 1.80169e-06 0.999993
 0 0 6.00671e-06 7.83651e-07 0.999993
stock 2	mov_t_blk	1	age	23
 0 0 0 0 0
 0 0 0 0 0
 0 0 3.03177e-06 3.40231e-07 0.999997
 0 0 2.47731e-06 8.94696e-07 0.999997
 0 0 2.98285e-06 3.89151e-07 0.999997
stock 2	mov_t_blk	1	age	24
 0 0 0 0 0
 0 0 0 0 0
 0 0 1.50554e-06 1.68954e-07 0.999998
 0 0 1.2302e-06 4.44293e-07 0.999998
 0 0 1.48124e-06 1.93247e-07 0.999998
stock 2	mov_t_blk	1	age	25
 0 0 0 0 0
 0 0 0 0 0
 0 0 7.47628e-07 8.39002e-08 0.999999
 0 0 6.10898e-07 2.2063e-07 0.999999
 0 0 7.35564e-07 9.59636e-08 0.999999
stock 2	mov_t_blk	1	age	26
 0 0 0 0 0
 0 0 0 0 0
 0 0 3.71261e-07 4.16636e-08 1
 0 0 3.03363e-07 1.09562e-07 1
 0 0 3.65271e-07 4.76542e-08 1
stock 2	mov_t_blk	1	age	27
 0 0 0 0 0
 0 0 0 0 0
 0 0 1.84363e-07 2.06895e-08 1
 0 0 1.50646e-07 5.44067e-08 1
 0 0 1.81388e-07 2.36644e-08 1
stock 2	mov_t_blk	1	age	28
 0 0 0 0 0
 0 0 0 0 0
 0 0 9.15519e-08 1.02741e-08 1
 0 0 7.48085e-08 2.70176e-08 1
 0 0 9.00747e-08 1.17514e-08 1
stock 2	mov_t_blk	1	age	29
 0 0 0 0 0
