"Year","Subyear","Area","Fleet","Length_category","N"
1985,4,6,3,65,15
1986,4,6,3,65,160
1987,4,6,3,65,75
1988,4,6,3,65,1040
1989,4,6,3,65,100
1990,4,6,3,65,2640
1991,4,6,3,65,210
1992,4,6,3,65,25
1994,4,6,3,65,15
1995,4,6,3,65,460
1996,4,6,3,65,280
1997,4,6,3,65,385
2000,4,6,3,65,145
2002,4,6,3,65,170
2005,4,6,3,65,206
2006,4,6,3,65,54
2009,3,6,4,65,6
2010,3,6,4,65,49
1973,3,7,5,65,1887
1975,3,7,5,65,1758
1976,3,7,5,65,415
1979,3,7,5,65,132
1980,3,7,5,65,2969
1981,3,7,5,65,1788
1982,3,7,5,65,14259
1983,3,7,5,65,1431
1985,3,7,5,65,1054
1986,3,7,5,65,2859
1987,3,7,5,65,26415
1988,3,7,5,65,9947
1989,3,7,5,65,5473
1990,3,7,5,65,9523
1991,3,7,5,65,1607
1992,3,7,5,65,6423
1993,3,7,5,65,2498
1994,3,7,5,65,12358
1995,3,7,5,65,4743
1996,3,7,5,65,2297
1997,3,7,5,65,2152
1998,3,7,5,65,4824
1999,3,7,5,65,29099
2000,3,7,5,65,1779
2002,3,7,5,65,153
2004,3,7,5,65,2
2005,3,7,5,65,2
1975,4,7,5,65,2122
1976,4,7,5,65,750
1977,4,7,5,65,183
1978,4,7,5,65,242
1980,4,7,5,65,1619
1981,4,7,5,65,357
1982,4,7,5,65,2198
1983,4,7,5,65,757
1985,4,7,5,65,1180
1986,4,7,5,65,4990
1987,4,7,5,65,6053
1988,4,7,5,65,5191
1989,4,7,5,65,12708
1990,4,7,5,65,5609
1991,4,7,5,65,7621
1992,4,7,5,65,6519
1994,4,7,5,65,176
1995,4,7,5,65,1529
1996,4,7,5,65,2600
1997,4,7,5,65,7276
1998,4,7,5,65,9349
1999,4,7,5,65,3342
2000,4,7,5,65,1564
2007,4,7,5,65,6
1980,2,7,6,65,168
1985,2,7,6,65,183
1989,2,7,6,65,207
1990,2,7,6,65,413
1991,2,7,6,65,457
1992,2,7,6,65,196
1993,2,7,6,65,1187
1995,2,7,6,65,201
1996,2,7,6,65,278
1999,2,7,6,65,320
2002,2,7,6,65,183
2003,2,7,6,65,455
2010,2,7,7,65,14
2016,2,7,9,65,10
2009,3,7,9,65,1
1981,2,2,10,65,3
1977,3,2,10,65,1
1978,3,2,10,65,23
1981,3,2,10,65,131
1983,3,2,10,65,50
1984,3,2,10,65,20
1981,4,3,14,65,6
1996,1,2,15,65,1
2012,1,2,15,65,1
1979,2,2,15,65,9
1982,2,2,15,65,5
1983,2,2,15,65,2
1984,2,2,15,65,32
1985,2,2,15,65,1
1986,2,2,15,65,4
1987,2,2,15,65,4
1989,2,2,15,65,2
1990,2,2,15,65,2
1994,2,2,15,65,1
1996,2,2,15,65,2
1998,2,2,15,65,1
2002,2,2,15,65,1
2005,2,2,15,65,7
2014,2,2,15,65,2
2017,2,2,15,65,1
1979,3,2,15,65,88
1982,3,2,15,65,11
1983,3,2,15,65,76
1984,3,2,15,65,30
1987,3,2,15,65,1
1988,3,2,15,65,1
1990,3,2,15,65,6
1991,3,2,15,65,23
1992,3,2,15,65,4
1993,3,2,15,65,5
1994,3,2,15,65,3
1995,3,2,15,65,3
1996,3,2,15,65,1
1997,3,2,15,65,4
1998,3,2,15,65,3
1999,3,2,15,65,1
2001,3,2,15,65,5
2002,3,2,15,65,7
2004,3,2,15,65,5
2005,3,2,15,65,1
2006,3,2,15,65,2
2009,3,2,15,65,2
1984,4,2,15,65,3
1991,4,2,15,65,2
2004,4,2,15,65,1
2005,4,2,15,65,1
2007,4,2,15,65,1
1955,3,2,17,65,2.5
1959,3,2,17,65,2.2
1960,3,2,17,65,2.4
2002,1,4,17,65,20
2005,1,4,17,65,31
1982,2,4,17,65,1
1985,2,4,17,65,1
1980,3,4,17,65,1
1983,3,4,17,65,9
1986,3,4,17,65,2
1995,3,4,17,65,345
2004,3,4,17,65,2
2008,3,4,17,65,2
1977,4,4,17,65,4
1980,4,4,17,65,6
1993,4,4,17,65,6320
1994,4,4,17,65,11730
1995,4,4,17,65,270
1996,4,4,17,65,945
1998,4,4,17,65,240
2001,4,4,17,65,75
2002,4,4,17,65,950
1991,4,5,17,65,4023
1996,2,6,17,65,5
2006,2,6,17,65,1
1978,3,6,17,65,12
1982,3,6,17,65,225
1983,3,6,17,65,175
1984,3,6,17,65,40
1985,3,6,17,65,5
1986,3,6,17,65,1350
1987,3,6,17,65,50
1988,3,6,17,65,10
1989,3,6,17,65,530
1990,3,6,17,65,95
1991,3,6,17,65,90
1992,3,6,17,65,120
1993,3,6,17,65,20
1994,3,6,17,65,495
1995,3,6,17,65,320
1996,3,6,17,65,35
1997,3,6,17,65,15
1998,3,6,17,65,10
1999,3,6,17,65,45
2000,3,6,17,65,5
2001,3,6,17,65,15
2002,3,6,17,65,5
2005,3,6,17,65,153
2006,3,6,17,65,6
2007,3,6,17,65,1
2009,3,6,17,65,4
1982,4,6,17,65,55
1983,4,6,17,65,415
1984,4,6,17,65,50
1985,4,6,17,65,5
1986,4,6,17,65,840
1987,4,6,17,65,15
1988,4,6,17,65,50
1989,4,6,17,65,20
1990,4,6,17,65,25
1991,4,6,17,65,15
1994,4,6,17,65,20
1995,4,6,17,65,70
1996,4,6,17,65,135
1997,4,6,17,65,20
2001,4,6,17,65,10
2002,4,6,17,65,15
2005,4,6,17,65,58
2006,4,6,17,65,23
2012,4,6,17,65,1
2010,1,7,17,65,2
2011,1,7,17,65,1
1996,2,7,17,65,2
2003,2,7,17,65,3
2005,2,7,17,65,12
2008,2,7,17,65,15
2010,2,7,17,65,9
2012,2,7,17,65,1
1992,3,7,17,65,747
1993,3,7,17,65,721
1995,3,7,17,65,1
1996,3,7,17,65,6
2003,3,7,17,65,6
2004,3,7,17,65,63
2005,3,7,17,65,16
2008,3,7,17,65,160
1984,4,7,17,65,204
1995,4,7,17,65,4
1996,4,7,17,65,3
2003,4,7,17,65,4
2004,4,7,17,65,33
2009,4,7,17,65,6
2010,4,7,17,65,11
1988,1,2,1,70,4
1994,1,2,1,70,1
2000,2,2,1,70,1
2001,2,2,1,70,1
1988,4,2,1,70,3
1984,1,7,1,70,3
2000,1,7,1,70,6
2007,1,7,1,70,30
2012,1,7,1,70,1
1984,2,7,1,70,2
1993,2,7,1,70,37
1996,2,7,1,70,1
1998,2,7,1,70,586
2000,2,7,1,70,161
2003,2,7,1,70,7
2005,2,7,1,70,3
2007,2,7,1,70,11
2008,2,7,1,70,16
2009,2,7,1,70,1
2011,2,7,1,70,22
2012,2,7,1,70,1
2013,2,7,1,70,1
1984,3,7,1,70,6
1988,3,7,1,70,4
1992,3,7,1,70,3
1993,3,7,1,70,21
1994,3,7,1,70,13
2004,3,7,1,70,16
2005,3,7,1,70,16
2006,3,7,1,70,51
2007,3,7,1,70,4
2008,3,7,1,70,349
2009,3,7,1,70,29
2010,3,7,1,70,1
2011,3,7,1,70,1
2012,3,7,1,70,1
2017,3,7,1,70,1
1984,4,7,1,70,4
1988,4,7,1,70,2
1993,4,7,1,70,16
1994,4,7,1,70,11
2000,4,7,1,70,29
2004,4,7,1,70,72
2005,4,7,1,70,2
2006,4,7,1,70,273
2007,4,7,1,70,122
2008,4,7,1,70,16
2016,4,7,1,70,3
2017,4,7,1,70,1
1973,3,1,2,70,1
1976,1,2,2,70,10
1977,1,2,2,70,24
1978,1,2,2,70,1
1979,1,2,2,70,11
1981,1,2,2,70,12
1984,1,2,2,70,1
1985,1,2,2,70,16
1986,1,2,2,70,1
1987,1,2,2,70,10
1988,1,2,2,70,22
2005,1,2,2,70,3
1981,2,2,2,70,1
1997,2,2,2,70,2
1976,3,2,2,70,1
1986,3,2,2,70,1
1976,4,2,2,70,14
1978,4,2,2,70,5
1979,4,2,2,70,2
1980,4,2,2,70,1
1981,4,2,2,70,17
1982,4,2,2,70,2
1983,4,2,2,70,7
1988,4,2,2,70,9
1995,4,2,2,70,1
1996,4,2,2,70,6
2001,4,2,2,70,1
2004,4,2,2,70,1
1975,2,4,2,70,2
1983,2,4,2,70,1
2002,1,5,2,70,7
2001,4,5,2,70,2
2003,4,5,2,70,1
1990,2,6,2,70,1
1974,3,6,2,70,1
1975,3,6,2,70,11
2003,4,6,2,70,1
2004,4,6,2,70,1
1985,2,7,2,70,8
1983,3,7,2,70,1
1953,2,6,3,70,80
1956,2,6,3,70,53.87
1966,2,6,3,70,67
1967,2,6,3,70,14
1973,2,6,3,70,68
1976,2,6,3,70,15
1977,2,6,3,70,25
1978,2,6,3,70,110
1981,2,6,3,70,95
1982,2,6,3,70,30
1985,2,6,3,70,200
1987,2,6,3,70,20
1989,2,6,3,70,155
1990,2,6,3,70,10
1993,2,6,3,70,5
1995,2,6,3,70,10
1996,2,6,3,70,15
1997,2,6,3,70,10
1998,2,6,3,70,5
1999,2,6,3,70,10
2000,2,6,3,70,10
2001,2,6,3,70,35
2002,2,6,3,70,5
2005,2,6,3,70,284
2006,2,6,3,70,16
2008,2,6,3,70,7
1953,3,6,3,70,16
1966,3,6,3,70,319
1967,3,6,3,70,85
1968,3,6,3,70,8
1969,3,6,3,70,4
1970,3,6,3,70,237
1971,3,6,3,70,27
1972,3,6,3,70,41
1973,3,6,3,70,241
1974,3,6,3,70,77
1975,3,6,3,70,27
1976,3,6,3,70,45
1977,3,6,3,70,25
1978,3,6,3,70,215
1980,3,6,3,70,55
1981,3,6,3,70,280
1982,3,6,3,70,50
1984,3,6,3,70,40
1985,3,6,3,70,225
1986,3,6,3,70,35
1987,3,6,3,70,90
1988,3,6,3,70,30
1989,3,6,3,70,240
1990,3,6,3,70,60
1991,3,6,3,70,325
1992,3,6,3,70,5
1993,3,6,3,70,20
1994,3,6,3,70,50
1995,3,6,3,70,25
1996,3,6,3,70,90
1997,3,6,3,70,50
1998,3,6,3,70,50
2000,3,6,3,70,55
2001,3,6,3,70,25
2002,3,6,3,70,10
2005,3,6,3,70,203
2006,3,6,3,70,73
2008,3,6,3,70,1
1953,4,6,3,70,27
1966,4,6,3,70,1
1967,4,6,3,70,21
1968,4,6,3,70,8
1970,4,6,3,70,9
1971,4,6,3,70,15
1972,4,6,3,70,9
1973,4,6,3,70,62
1974,4,6,3,70,2
1978,4,6,3,70,5
1980,4,6,3,70,5
1982,4,6,3,70,10
1983,4,6,3,70,25
1985,4,6,3,70,15
1987,4,6,3,70,25
1988,4,6,3,70,170
1989,4,6,3,70,640
1990,4,6,3,70,1008
1991,4,6,3,70,155
1992,4,6,3,70,30
1994,4,6,3,70,140
1995,4,6,3,70,155
1996,4,6,3,70,160
1997,4,6,3,70,170
2000,4,6,3,70,45
2002,4,6,3,70,90
2005,4,6,3,70,1467
2006,4,6,3,70,181
2008,4,6,3,70,19
2011,2,6,4,70,2
2010,3,6,4,70,95
2011,3,6,4,70,1
2017,3,6,4,70,4
1976,1,7,5,70,167
1977,1,7,5,70,239
1998,1,7,5,70,129
2002,1,7,5,70,2457
1975,3,7,5,70,866
1976,3,7,5,70,44
1980,3,7,5,70,869
1982,3,7,5,70,6511
1985,3,7,5,70,72
1986,3,7,5,70,1
1987,3,7,5,70,185
1988,3,7,5,70,162
1989,3,7,5,70,1054
1990,3,7,5,70,1
1991,3,7,5,70,1093
1992,3,7,5,70,1024
1993,3,7,5,70,401
1994,3,7,5,70,218
1995,3,7,5,70,175
1996,3,7,5,70,1326
1997,3,7,5,70,951
1999,3,7,5,70,8384
2000,3,7,5,70,5086
2001,3,7,5,70,270
2002,3,7,5,70,773
2003,3,7,5,70,3774
2004,3,7,5,70,1
2005,3,7,5,70,2
1975,4,7,5,70,501
1977,4,7,5,70,141
1978,4,7,5,70,17372
1979,4,7,5,70,9188
1980,4,7,5,70,5521
1981,4,7,5,70,1523
1982,4,7,5,70,31853
1983,4,7,5,70,2715
1984,4,7,5,70,4994
1985,4,7,5,70,1571
1986,4,7,5,70,1372
1987,4,7,5,70,1924
1990,4,7,5,70,127
1991,4,7,5,70,1467
1992,4,7,5,70,1016
1993,4,7,5,70,621
1994,4,7,5,70,1560
1995,4,7,5,70,402
1996,4,7,5,70,468
1997,4,7,5,70,624
1999,4,7,5,70,15012
2000,4,7,5,70,980
2001,4,7,5,70,1016
2002,4,7,5,70,108
2004,4,7,5,70,1301
2007,4,7,5,70,3
1972,2,7,6,70,406
1975,2,7,6,70,427
1977,2,7,6,70,813
1978,2,7,6,70,28
1981,2,7,6,70,1100
1985,2,7,6,70,1475
1986,2,7,6,70,689
1987,2,7,6,70,8992
1989,2,7,6,70,10611
1990,2,7,6,70,24585
1991,2,7,6,70,19024
1992,2,7,6,70,12906
1993,2,7,6,70,14752
1994,2,7,6,70,644
1995,2,7,6,70,2325
1996,2,7,6,70,1154
1998,2,7,6,70,4820
1999,2,7,6,70,1197
2000,2,7,6,70,309
2001,2,7,6,70,9194
2002,2,7,6,70,3830
2003,2,7,6,70,6340
2004,2,7,6,70,1203
2010,2,7,7,70,12
2014,2,7,9,70,75
2015,2,7,9,70,451
2016,2,7,9,70,1594
2017,2,7,9,70,35
2016,3,7,9,70,33
1979,2,2,10,70,22
1981,2,2,10,70,40
1977,3,2,10,70,16
1978,3,2,10,70,2
1981,3,2,10,70,10
1984,3,2,10,70,120
1958,2,4,12,70,0.2
1979,2,2,15,70,27
1982,2,2,15,70,14
1983,2,2,15,70,12
1984,2,2,15,70,241
1985,2,2,15,70,13
1986,2,2,15,70,38
1987,2,2,15,70,17
1988,2,2,15,70,3
1989,2,2,15,70,27
1990,2,2,15,70,1
1992,2,2,15,70,7
1996,2,2,15,70,27
1998,2,2,15,70,3
1999,2,2,15,70,2
2001,2,2,15,70,2
2002,2,2,15,70,33
2004,2,2,15,70,5
2005,2,2,15,70,32
2008,2,2,15,70,2
2010,2,2,15,70,5
2012,2,2,15,70,1
2014,2,2,15,70,5
2017,2,2,15,70,2
1979,3,2,15,70,26
1982,3,2,15,70,10
1983,3,2,15,70,40
1984,3,2,15,70,64
1985,3,2,15,70,2
1986,3,2,15,70,8
1987,3,2,15,70,3
1989,3,2,15,70,1
1990,3,2,15,70,4
1991,3,2,15,70,5
1992,3,2,15,70,3
1993,3,2,15,70,6
1994,3,2,15,70,7
1995,3,2,15,70,1
1996,3,2,15,70,12
1997,3,2,15,70,6
1998,3,2,15,70,4
1999,3,2,15,70,4
2001,3,2,15,70,8
2002,3,2,15,70,22
2004,3,2,15,70,23
2005,3,2,15,70,50
2006,3,2,15,70,1
2008,3,2,15,70,4
2010,3,2,15,70,3
2013,3,2,15,70,1
2014,3,2,15,70,2
2017,3,2,15,70,1
1984,4,2,15,70,2
1991,4,2,15,70,1
1994,4,2,15,70,1
2004,4,2,15,70,3
2012,4,2,15,70,1
2017,4,2,15,70,1
1955,3,2,17,70,0.6
1958,3,2,17,70,0.6
1960,3,2,17,70,26.4
2002,1,4,17,70,105
2005,1,4,17,70,3
2006,1,4,17,70,1
1981,2,4,17,70,9
1982,2,4,17,70,47
1985,2,4,17,70,16
1996,2,4,17,70,31
1980,3,4,17,70,6
1983,3,4,17,70,1
1986,3,4,17,70,1
1980,4,4,17,70,2
1993,4,4,17,70,7250
1994,4,4,17,70,15999
1995,4,4,17,70,50
1996,4,4,17,70,225
1998,4,4,17,70,130
2000,4,4,17,70,2
2001,4,4,17,70,380
2002,4,4,17,70,250
2006,4,4,17,70,1
1991,2,6,17,70,5
1996,2,6,17,70,20
1997,2,6,17,70,5
1998,2,6,17,70,5
2002,2,6,17,70,5
2005,2,6,17,70,5
2006,2,6,17,70,1
2008,2,6,17,70,1
1978,3,6,17,70,2
1982,3,6,17,70,90
1984,3,6,17,70,25
1985,3,6,17,70,10
1986,3,6,17,70,35
1987,3,6,17,70,40
1989,3,6,17,70,125
1991,3,6,17,70,10
1992,3,6,17,70,5
1993,3,6,17,70,10
1994,3,6,17,70,130
1995,3,6,17,70,35
1996,3,6,17,70,40
1997,3,6,17,70,15
1998,3,6,17,70,10
1999,3,6,17,70,25
2000,3,6,17,70,30
2001,3,6,17,70,10
2002,3,6,17,70,5
2005,3,6,17,70,153
2006,3,6,17,70,87
2007,3,6,17,70,2
2008,3,6,17,70,1
2009,3,6,17,70,3
2010,3,6,17,70,2
1982,4,6,17,70,10
1983,4,6,17,70,25
1984,4,6,17,70,10
1985,4,6,17,70,5
1986,4,6,17,70,40
1987,4,6,17,70,5
1988,4,6,17,70,15
1989,4,6,17,70,40
1990,4,6,17,70,5
1991,4,6,17,70,5
1994,4,6,17,70,5
1995,4,6,17,70,5
1996,4,6,17,70,5
1997,4,6,17,70,30
2000,4,6,17,70,15
2005,4,6,17,70,252
2006,4,6,17,70,91
2012,4,6,17,70,1
1994,1,7,17,70,10
2000,1,7,17,70,47
2010,1,7,17,70,1
1984,2,7,17,70,1
1993,2,7,17,70,1
1994,2,7,17,70,4
1995,2,7,17,70,2
1996,2,7,17,70,21
2003,2,7,17,70,15
2004,2,7,17,70,10
2005,2,7,17,70,106
2008,2,7,17,70,35
2010,2,7,17,70,10
2011,2,7,17,70,1
1984,3,7,17,70,1
1993,3,7,17,70,0.6
1995,3,7,17,70,3
1996,3,7,17,70,1
2003,3,7,17,70,15
2004,3,7,17,70,3
2005,3,7,17,70,33
2008,3,7,17,70,600
1984,4,7,17,70,21
1993,4,7,17,70,2.5
1994,4,7,17,70,1
1995,4,7,17,70,30
1996,4,7,17,70,1
2003,4,7,17,70,27
2004,4,7,17,70,35
2005,4,7,17,70,52
2008,4,7,17,70,6
2009,4,7,17,70,4
1988,1,2,1,75,1
2000,2,2,1,75,2
2001,2,2,1,75,1
2002,2,2,1,75,1
2001,3,2,1,75,1
1984,4,2,1,75,1
1988,4,2,1,75,1
1984,1,7,1,75,2
2005,1,7,1,75,3
2007,1,7,1,75,8
2009,1,7,1,75,1
2013,1,7,1,75,2
1984,2,7,1,75,9
1993,2,7,1,75,59
1997,2,7,1,75,1
1998,2,7,1,75,400
2000,2,7,1,75,360
2001,2,7,1,75,1
2002,2,7,1,75,1
2003,2,7,1,75,4
2004,2,7,1,75,1
2005,2,7,1,75,7
2006,2,7,1,75,2
2007,2,7,1,75,29
2008,2,7,1,75,190
2009,2,7,1,75,54
2010,2,7,1,75,18
2011,2,7,1,75,12
2012,2,7,1,75,11
2013,2,7,1,75,5
2017,2,7,1,75,3
1984,3,7,1,75,3
1987,3,7,1,75,14
1988,3,7,1,75,4
1991,3,7,1,75,4
1992,3,7,1,75,102
1993,3,7,1,75,81
1994,3,7,1,75,43
2000,3,7,1,75,35
2003,3,7,1,75,11
2004,3,7,1,75,13
2005,3,7,1,75,4
2006,3,7,1,75,12
2007,3,7,1,75,28
2008,3,7,1,75,2097
2009,3,7,1,75,37
2011,3,7,1,75,14
2016,3,7,1,75,4
2017,3,7,1,75,7
1993,4,7,1,75,17
1994,4,7,1,75,1
2004,4,7,1,75,42
2005,4,7,1,75,12
2006,4,7,1,75,200
2007,4,7,1,75,39
2008,4,7,1,75,54
2016,4,7,1,75,1
2017,4,7,1,75,2
1973,2,1,2,75,1
1976,1,2,2,75,8
1977,1,2,2,75,28
1978,1,2,2,75,1
1979,1,2,2,75,3
1981,1,2,2,75,20
1982,1,2,2,75,2
1985,1,2,2,75,33
1986,1,2,2,75,1
1987,1,2,2,75,13
1988,1,2,2,75,25
1990,1,2,2,75,4
1991,1,2,2,75,4
2005,1,2,2,75,1
2006,1,2,2,75,4
1981,2,2,2,75,1
1985,2,2,2,75,5
1997,2,2,2,75,2
1976,3,2,2,75,1
1985,3,2,2,75,1
1972,4,2,2,75,1
1973,4,2,2,75,2
1976,4,2,2,75,12
1979,4,2,2,75,1
1980,4,2,2,75,2
1981,4,2,2,75,7
1982,4,2,2,75,1
1983,4,2,2,75,2
1984,4,2,2,75,2
1987,4,2,2,75,3
1988,4,2,2,75,6
2001,4,2,2,75,1
2002,4,2,2,75,1
1975,2,4,2,75,1
1986,2,4,2,75,1
1981,1,5,2,75,1
2002,1,5,2,75,6
1994,4,5,2,75,1
1975,2,6,2,75,1
1976,2,6,2,75,3
1975,3,6,2,75,8
1981,2,7,2,75,1
1985,2,7,2,75,3
1953,2,6,3,75,31
1956,2,6,3,75,67.82
1966,2,6,3,75,161
1967,2,6,3,75,11
1970,2,6,3,75,2
1972,2,6,3,75,8
1973,2,6,3,75,134
1976,2,6,3,75,35
1977,2,6,3,75,90
1978,2,6,3,75,75
1981,2,6,3,75,105
1982,2,6,3,75,40
1983,2,6,3,75,5
1985,2,6,3,75,290
1987,2,6,3,75,20
1989,2,6,3,75,320
1990,2,6,3,75,50
1991,2,6,3,75,20
1993,2,6,3,75,40
1994,2,6,3,75,60
1995,2,6,3,75,50
1996,2,6,3,75,30
1997,2,6,3,75,20
1998,2,6,3,75,25
1999,2,6,3,75,105
2000,2,6,3,75,75
2001,2,6,3,75,140
2002,2,6,3,75,160
2005,2,6,3,75,238
2006,2,6,3,75,248
2007,2,6,3,75,62
2008,2,6,3,75,93
1953,3,6,3,75,22
1966,3,6,3,75,755
1967,3,6,3,75,60
1968,3,6,3,75,12
1969,3,6,3,75,54
1970,3,6,3,75,39
1971,3,6,3,75,214
1972,3,6,3,75,195
1973,3,6,3,75,949
1974,3,6,3,75,388
1975,3,6,3,75,136
1976,3,6,3,75,255
1977,3,6,3,75,360
1978,3,6,3,75,1070
1980,3,6,3,75,275
1981,3,6,3,75,855
1982,3,6,3,75,345
1983,3,6,3,75,85
1984,3,6,3,75,485
1985,3,6,3,75,720
1986,3,6,3,75,150
1987,3,6,3,75,570
1988,3,6,3,75,375
1989,3,6,3,75,385
1990,3,6,3,75,94
1991,3,6,3,75,235
1992,3,6,3,75,95
1993,3,6,3,75,350
1994,3,6,3,75,45
1995,3,6,3,75,20
1996,3,6,3,75,170
1997,3,6,3,75,140
1998,3,6,3,75,385
1999,3,6,3,75,15
2000,3,6,3,75,240
2001,3,6,3,75,280
2002,3,6,3,75,220
2005,3,6,3,75,116
2006,3,6,3,75,1
2007,3,6,3,75,32
2008,3,6,3,75,66
1953,4,6,3,75,2
1967,4,6,3,75,24
1968,4,6,3,75,8
1969,4,6,3,75,2
1970,4,6,3,75,14
1971,4,6,3,75,12
1972,4,6,3,75,3
1973,4,6,3,75,4
1974,4,6,3,75,2
1985,4,6,3,75,5
1987,4,6,3,75,20
1989,4,6,3,75,100
1990,4,6,3,75,5
1994,4,6,3,75,175
1996,4,6,3,75,15
1997,4,6,3,75,215
2005,4,6,3,75,1055
2006,4,6,3,75,79
2008,4,6,3,75,9
2009,2,6,4,75,7
2011,2,6,4,75,15
2009,3,6,4,75,59
2010,3,6,4,75,99
2011,3,6,4,75,49
2013,3,6,4,75,1
2017,3,6,4,75,141
2017,4,6,4,75,1
1972,1,7,5,75,198
1990,1,7,5,75,120
2000,1,7,5,75,192
2002,1,7,5,75,3564
2007,1,7,5,75,705
1974,3,7,5,75,194
1975,3,7,5,75,1518
1976,3,7,5,75,765
1977,3,7,5,75,143
1982,3,7,5,75,790
1984,3,7,5,75,273
1985,3,7,5,75,113
1986,3,7,5,75,55
1987,3,7,5,75,2614
1988,3,7,5,75,197
1989,3,7,5,75,11370
1990,3,7,5,75,3414
1991,3,7,5,75,1383
1992,3,7,5,75,9804
1993,3,7,5,75,6154
1994,3,7,5,75,767
1995,3,7,5,75,261
1996,3,7,5,75,38755
1997,3,7,5,75,2555
1998,3,7,5,75,319
1999,3,7,5,75,6706
2000,3,7,5,75,8948
2001,3,7,5,75,7422
2002,3,7,5,75,7052
2003,3,7,5,75,2702
2004,3,7,5,75,1
2005,3,7,5,75,838
2007,3,7,5,75,1
1975,4,7,5,75,133
1977,4,7,5,75,74
1978,4,7,5,75,758
1979,4,7,5,75,1099
1981,4,7,5,75,5421
1982,4,7,5,75,9672
1983,4,7,5,75,2352
1984,4,7,5,75,790
1985,4,7,5,75,258
1991,4,7,5,75,234
1992,4,7,5,75,251
1993,4,7,5,75,150
1994,4,7,5,75,1202
1995,4,7,5,75,28
1996,4,7,5,75,772
1998,4,7,5,75,210
2000,4,7,5,75,228
2001,4,7,5,75,522
2004,4,7,5,75,814
1974,2,7,6,75,213
1976,2,7,6,75,187
1980,2,7,6,75,55
1981,2,7,6,75,6197
1982,2,7,6,75,735
1983,2,7,6,75,186
1986,2,7,6,75,358
1987,2,7,6,75,2484
1989,2,7,6,75,953
1990,2,7,6,75,12480
1991,2,7,6,75,10213
1992,2,7,6,75,1732
1993,2,7,6,75,3951
1995,2,7,6,75,5802
1996,2,7,6,75,216
1998,2,7,6,75,163
2000,2,7,6,75,5248
2001,2,7,6,75,2731
2002,2,7,6,75,3677
2004,2,7,6,75,1237
2006,2,7,6,75,914
2010,2,7,7,75,427
2014,2,7,9,75,2304
2015,2,7,9,75,4808
2016,2,7,9,75,3955
2017,2,7,9,75,336
2016,3,7,9,75,198
2004,4,7,9,75,15
1979,2,2,10,75,63
1981,2,2,10,75,111
1977,3,2,10,75,60
1978,3,2,10,75,13
1958,2,4,12,75,0.5
1981,3,3,14,75,5
1981,4,3,14,75,3
2010,1,2,15,75,1
1979,2,2,15,75,148
1982,2,2,15,75,28
1983,2,2,15,75,137
1984,2,2,15,75,621
1985,2,2,15,75,64
1986,2,2,15,75,83
1987,2,2,15,75,60
1988,2,2,15,75,6
1989,2,2,15,75,177
1990,2,2,15,75,2
1992,2,2,15,75,7
1993,2,2,15,75,8
1994,2,2,15,75,3
1995,2,2,15,75,1
1996,2,2,15,75,45
1997,2,2,15,75,3
1998,2,2,15,75,7
1999,2,2,15,75,1
2001,2,2,15,75,5
2002,2,2,15,75,45
2004,2,2,15,75,59
2005,2,2,15,75,13
2008,2,2,15,75,12
2010,2,2,15,75,4
2011,2,2,15,75,8
2012,2,2,15,75,2
2014,2,2,15,75,8
2017,2,2,15,75,12
1979,3,2,15,75,48
1982,3,2,15,75,24
1983,3,2,15,75,18
1984,3,2,15,75,121
1985,3,2,15,75,13
1986,3,2,15,75,12
1987,3,2,15,75,7
1988,3,2,15,75,5
1989,3,2,15,75,4
1990,3,2,15,75,6
1991,3,2,15,75,8
1992,3,2,15,75,10
1993,3,2,15,75,4
1994,3,2,15,75,5
1996,3,2,15,75,29
1997,3,2,15,75,11
1998,3,2,15,75,4
1999,3,2,15,75,2
2001,3,2,15,75,6
2002,3,2,15,75,72
2004,3,2,15,75,28
2005,3,2,15,75,39
2007,3,2,15,75,1
2008,3,2,15,75,4
2010,3,2,15,75,6
2011,3,2,15,75,1
2013,3,2,15,75,2
2014,3,2,15,75,5
2017,3,2,15,75,3
1984,4,2,15,75,1
1991,4,2,15,75,2
1999,4,2,15,75,1
2004,4,2,15,75,1
2008,4,2,15,75,2
2009,4,2,15,75,2
2012,4,2,15,75,1
1955,3,2,17,75,0.3
1958,3,2,17,75,1.7
1960,3,2,17,75,180.9
1961,3,2,17,75,1500
2002,1,4,17,75,20
2005,1,4,17,75,1
2006,1,4,17,75,11
1981,2,4,17,75,12
1982,2,4,17,75,60
1985,2,4,17,75,9
1996,2,4,17,75,33
1980,3,4,17,75,16
1986,3,4,17,75,5
2000,3,4,17,75,1
2002,3,4,17,75,5
2009,3,4,17,75,1
1980,4,4,17,75,1
1993,4,4,17,75,560
1994,4,4,17,75,4514
1998,4,4,17,75,45
2000,4,4,17,75,1
2001,4,4,17,75,15
2002,4,4,17,75,15
1996,2,6,17,75,40
1998,2,6,17,75,5
1999,2,6,17,75,5
2000,2,6,17,75,5
2002,2,6,17,75,10
2005,2,6,17,75,3
2006,2,6,17,75,21
2007,2,6,17,75,1
2008,2,6,17,75,1
1978,3,6,17,75,11
1982,3,6,17,75,430
1983,3,6,17,75,25
1984,3,6,17,75,35
1985,3,6,17,75,20
1986,3,6,17,75,115
1987,3,6,17,75,75
1989,3,6,17,75,60
1991,3,6,17,75,5
